,BO-0_FA_BB,BO-0_FD_BB,BO-0_FR_BB,BO-0_FS_BB,BO-0_MA_BB,BO-0_MA_BBavg,BO-0_MD_BB,BO-0_MD_BBavg,BO-0_MR_BB,BO-0_MR_BBavg,BO-0_MS_BB,BO-0_MS_BBavg,BO-1_FA_BB,BO-1_FD_BB,BO-1_FR_BB,BO-1_FS_BB,BO-1_MA_BB,BO-1_MA_BBavg,BO-1_MD_BB,BO-1_MD_BBavg,BO-1_MR_BB,BO-1_MR_BBavg,BO-1_MS_BB,BO-1_MS_BBavg,BO-2_FA_BB,BO-2_FD_BB,BO-2_FR_BB,BO-2_FS_BB,BO-2_MA_BB,BO-2_MA_BBavg,BO-2_MD_BB,BO-2_MD_BBavg,BO-2_MR_BB,BO-2_MR_BBavg,BO-2_MS_BB,BO-2_MS_BBavg,BO-3_FA_BB,BO-3_FD_BB,BO-3_FR_BB,BO-3_FS_BB,BO-3_MA_BB,BO-3_MA_BBavg,BO-3_MD_BB,BO-3_MD_BBavg,BO-3_MR_BB,BO-3_MR_BBavg,BO-3_MS_BB,BO-3_MS_BBavg,BO-4_FA_BB,BO-4_FD_BB,BO-4_FR_BB,BO-4_FS_BB,BO-4_MA_BB,BO-4_MA_BBavg,BO-4_MD_BB,BO-4_MD_BBavg,BO-4_MR_BB,BO-4_MR_BBavg,BO-4_MS_BB,BO-4_MS_BBavg,BO-5_FA_BB,BO-5_FD_BB,BO-5_FR_BB,BO-5_FS_BB,BO-5_MA_BB,BO-5_MA_BBavg,BO-5_MD_BB,BO-5_MD_BBavg,BO-5_MR_BB,BO-5_MR_BBavg,BO-5_MS_BB,BO-5_MS_BBavg,BO-6_FA_BB,BO-6_FD_BB,BO-6_FR_BB,BO-6_FS_BB,BO-6_MA_BB,BO-6_MA_BBavg,BO-6_MD_BB,BO-6_MD_BBavg,BO-6_MR_BB,BO-6_MR_BBavg,BO-6_MS_BB,BO-6_MS_BBavg,I-0_FA_BB,I-0_FD_BB,I-0_FR_BB,I-0_FS_BB,I-0_MA_BB,I-0_MA_BBavg,I-0_MD_BB,I-0_MD_BBavg,I-0_MR_BB,I-0_MR_BBavg,I-0_MS_BB,I-0_MS_BBavg,I-1_FA_BB,I-1_FD_BB,I-1_FR_BB,I-1_FS_BB,I-1_MA_BB,I-1_MA_BBavg,I-1_MD_BB,I-1_MD_BBavg,I-1_MR_BB,I-1_MR_BBavg,I-1_MS_BB,I-1_MS_BBavg,I-2_FA_BB,I-2_FD_BB,I-2_FR_BB,I-2_FS_BB,I-2_MA_BB,I-2_MA_BBavg,I-2_MD_BB,I-2_MD_BBavg,I-2_MR_BB,I-2_MR_BBavg,I-2_MS_BB,I-2_MS_BBavg,I-3_FA_BB,I-3_FD_BB,I-3_FR_BB,I-3_FS_BB,I-3_MA_BB,I-3_MA_BBavg,I-3_MD_BB,I-3_MD_BBavg,I-3_MR_BB,I-3_MR_BBavg,I-3_MS_BB,I-3_MS_BBavg,I-4_FA_BB,I-4_FD_BB,I-4_FR_BB,I-4_FS_BB,I-4_MA_BB,I-4_MA_BBavg,I-4_MD_BB,I-4_MD_BBavg,I-4_MR_BB,I-4_MR_BBavg,I-4_MS_BB,I-4_MS_BBavg,I-5_FA_BB,I-5_FD_BB,I-5_FR_BB,I-5_FS_BB,I-5_MA_BB,I-5_MA_BBavg,I-5_MD_BB,I-5_MD_BBavg,I-5_MR_BB,I-5_MR_BBavg,I-5_MS_BB,I-5_MS_BBavg,I-6_FA_BB,I-6_FD_BB,I-6_FR_BB,I-6_FS_BB,I-6_MA_BB,I-6_MA_BBavg,I-6_MD_BB,I-6_MD_BBavg,I-6_MR_BB,I-6_MR_BBavg,I-6_MS_BB,I-6_MS_BBavg,d-0_FA_BB,d-0_FD_BB,d-0_FR_BB,d-0_FS_BB,d-0_MA_BB,d-0_MA_BBavg,d-0_MD_BB,d-0_MD_BBavg,d-0_MR_BB,d-0_MR_BBavg,d-0_MS_BB,d-0_MS_BBavg,d-1_FA_BB,d-1_FD_BB,d-1_FR_BB,d-1_FS_BB,d-1_MA_BB,d-1_MA_BBavg,d-1_MD_BB,d-1_MD_BBavg,d-1_MR_BB,d-1_MR_BBavg,d-1_MS_BB,d-1_MS_BBavg,d-2_FA_BB,d-2_FD_BB,d-2_FR_BB,d-2_FS_BB,d-2_MA_BB,d-2_MA_BBavg,d-2_MD_BB,d-2_MD_BBavg,d-2_MR_BB,d-2_MR_BBavg,d-2_MS_BB,d-2_MS_BBavg,d-3_FA_BB,d-3_FD_BB,d-3_FR_BB,d-3_FS_BB,d-3_MA_BB,d-3_MA_BBavg,d-3_MD_BB,d-3_MD_BBavg,d-3_MR_BB,d-3_MR_BBavg,d-3_MS_BB,d-3_MS_BBavg,d-4_FA_BB,d-4_FD_BB,d-4_FR_BB,d-4_FS_BB,d-4_MA_BB,d-4_MA_BBavg,d-4_MD_BB,d-4_MD_BBavg,d-4_MR_BB,d-4_MR_BBavg,d-4_MS_BB,d-4_MS_BBavg,d-5_FA_BB,d-5_FD_BB,d-5_FR_BB,d-5_FS_BB,d-5_MA_BB,d-5_MA_BBavg,d-5_MD_BB,d-5_MD_BBavg,d-5_MR_BB,d-5_MR_BBavg,d-5_MS_BB,d-5_MS_BBavg,d-6_FA_BB,d-6_FD_BB,d-6_FR_BB,d-6_FS_BB,d-6_MA_BB,d-6_MA_BBavg,d-6_MD_BB,d-6_MD_BBavg,d-6_MR_BB,d-6_MR_BBavg,d-6_MS_BB,d-6_MS_BBavg,id
1228,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,48.0,16.0,20.66667,40.0,48.0,12.0,16.0,-5.0,20.66667,5.16667,40.0,19.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,69.0788645,0.0,1.0,16.6227392,69.0788645,4.317429,0.0,0.0,1.0,1.0,16.6227392,4.1556848,89.0795546,47.4617922,39.3430893,68.897382,89.0795546,22.2698886,47.4617922,3.8271019,39.3430893,9.8357723,68.897382,25.2626917,143.4028616,107.4167254,109.3413626,141.9243623,143.4028616,35.8507154,107.4167254,13.9138176,109.3413626,27.3353406,141.9243623,48.4214544,30.5505371,21.2583563,20.6946862,28.6098612,30.5505371,7.6376343,21.2583563,2.5577747,20.6946862,5.1736716,28.6098612,9.9092796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1
1229,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,32.0,16.0,21.33333,32.0,32.0,8.0,16.0,-2.0,21.33333,5.33333,32.0,14.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,76.0,53.0,70.0,91.0,76.0,19.0,53.0,-1.0,70.0,17.5,91.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,72.0,54.0,72.0,90.0,72.0,18.0,54.0,0.0,72.0,18.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.1958573,0.0,1.0,16.5161566,68.1958573,4.2622411,0.0,0.0,1.0,1.0,16.5161566,4.1290392,78.9938747,39.9828213,32.0165526,59.1141184,78.9938747,19.7484687,39.9828213,2.8214689,32.0165526,8.0041381,59.1141184,21.952766,148.4660317,97.6348178,92.047551,133.5913748,148.4660317,37.1165079,97.6348178,10.9249956,92.047551,23.0118877,133.5913748,46.8815526,166.6795604,128.4615902,132.8856238,168.8292288,166.6795604,41.6698901,128.4615902,16.9775331,132.8856238,33.221406,168.8292288,57.3451717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1
1230,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,36.0,19.0,24.0,37.0,36.0,9.0,19.0,-2.0,24.0,6.0,37.0,16.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,75.0062876,0.0,1.0,17.3212341,75.0062876,4.687893,0.0,0.0,1.0,1.0,17.3212341,4.3303085,94.410533,49.7231869,40.2224003,71.5254517,94.410533,23.6026333,49.7231869,4.2549474,40.2224003,10.0556001,71.5254517,26.0572122,151.1788637,103.7927388,99.3265245,138.7045385,151.1788637,37.7947159,103.7927388,12.8562598,99.3265245,24.8316311,138.7045385,47.7680595,118.3064503,90.2671249,91.8389369,117.5876841,118.3064503,29.5766126,90.2671249,12.3215715,91.8389369,22.9597342,117.5876841,39.6421307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1
1231,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,50.0,25.0,29.16667,45.0,50.0,10.0,25.0,-3.0,29.16667,5.83333,45.0,17.0,60.0,33.0,37.5,57.0,60.0,12.0,33.0,-3.0,37.5,7.5,57.0,21.0,45.0,36.0,45.0,54.0,45.0,9.0,36.0,0.0,45.0,9.0,54.0,18.0,5.0,4.0,5.0,6.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,1.0,10.0,25.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,35.0,28.0,35.0,42.0,35.0,7.0,28.0,0.0,35.0,7.0,42.0,14.0,45.0,36.0,45.0,54.0,45.0,9.0,36.0,0.0,45.0,9.0,54.0,18.0,45.0,36.0,45.0,54.0,45.0,9.0,36.0,0.0,45.0,9.0,54.0,18.0,5.0,4.0,5.0,6.0,5.0,1.0,4.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,118.6920388,0.0,1.0,21.7891752,118.6920388,4.7476816,0.0,0.0,1.0,1.0,21.7891752,4.357835,99.9742744,67.0856048,58.5571681,85.4386215,99.9742744,19.9948549,67.0856048,6.0759142,58.5571681,11.7114336,85.4386215,24.428931,123.8274999,86.6853234,78.7244711,109.4172532,123.8274999,24.7655,86.6853234,8.2442928,78.7244711,15.7448942,109.4172532,30.9762225,117.5181349,87.2644518,82.7296077,108.8381248,117.5181349,23.503627,87.2644518,8.8234212,82.7296077,16.5459215,108.8381248,30.3970941,11.9882469,9.794202,9.9007002,11.9949732,11.9882469,2.3976494,9.794202,1.078532,9.9007002,1.98014,11.9949732,3.2793031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1
1232,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,13.0,16.66667,35.0,44.0,11.0,13.0,-5.0,16.66667,4.16667,35.0,17.0,48.0,32.0,42.0,56.0,48.0,12.0,32.0,-1.0,42.0,10.5,56.0,23.0,36.0,27.0,36.0,45.0,36.0,9.0,27.0,0.0,36.0,9.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,44.0,33.0,44.0,55.0,44.0,11.0,33.0,0.0,44.0,11.0,55.0,22.0,36.0,27.0,36.0,45.0,36.0,9.0,27.0,0.0,36.0,9.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64.649878,0.0,1.0,16.0810296,64.649878,4.0406174,0.0,0.0,1.0,1.0,16.0810296,4.0202574,64.0989543,40.2710924,36.4736489,56.215085,64.0989543,16.0247386,40.2710924,4.0887758,36.4736489,9.1184122,56.215085,20.0327685,109.6068391,74.813844,72.5517921,102.0774812,109.6068391,27.4017098,74.813844,8.479597,72.5517921,18.137948,102.0774812,35.7432343,84.4800317,61.8578391,62.7675121,82.871427,84.4800317,21.1200079,61.8578391,7.5843644,62.7675121,15.691878,82.871427,28.5979522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
1233,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,36.0,19.0,25.33333,37.0,36.0,9.0,19.0,-2.0,25.33333,6.33333,37.0,16.0,64.0,48.0,64.0,80.0,64.0,16.0,48.0,0.0,64.0,16.0,80.0,32.0,80.0,40.0,50.0,80.0,80.0,20.0,40.0,-5.0,50.0,12.5,80.0,35.0,64.0,32.0,40.0,64.0,64.0,16.0,32.0,-4.0,40.0,10.0,64.0,28.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,64.0,48.0,64.0,80.0,64.0,16.0,48.0,0.0,64.0,16.0,80.0,32.0,60.0,45.0,60.0,75.0,60.0,15.0,45.0,0.0,60.0,15.0,75.0,30.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,73.0417812,0.0,1.0,17.0928969,73.0417812,4.5651113,0.0,0.0,1.0,1.0,17.0928969,4.2732242,104.900293,47.5510006,34.8566797,72.0992778,104.900293,26.2250733,47.5510006,2.6821462,34.8566797,8.7141699,72.0992778,27.2304234,169.7166605,116.8850247,111.7814508,156.6013259,169.7166605,42.4291651,116.8850247,14.3276432,111.7814508,27.9453627,156.6013259,54.0439444,156.9995909,109.8265709,106.1191811,146.5668828,156.9995909,39.2498977,109.8265709,13.6790258,106.1191811,26.5297953,146.5668828,50.4193377,128.5016255,87.521706,83.0716272,117.593057,128.5016255,32.1254064,87.521706,10.6036699,83.0716272,20.7679068,117.593057,40.6750208,28.2321722,22.3359648,23.2846426,28.942726,28.2321722,7.058043,22.3359648,3.1064557,23.2846426,5.8211606,28.942726,9.713217,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1
1234,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,36.0,19.0,25.33333,37.0,36.0,9.0,19.0,-2.0,25.33333,6.33333,37.0,16.0,64.0,40.0,52.0,72.0,64.0,16.0,40.0,-2.0,52.0,13.0,72.0,30.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,56.0,42.0,56.0,70.0,56.0,14.0,42.0,0.0,56.0,14.0,70.0,28.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,79.0745382,0.0,1.0,17.7847731,79.0745382,4.9421586,0.0,0.0,1.0,1.0,17.7847731,4.4461933,103.0044456,50.6632635,38.557339,73.8301479,103.0044456,25.7511114,50.6632635,3.9782342,38.557339,9.6393348,73.8301479,27.1451187,145.8277522,108.0942421,107.3244984,140.8925807,145.8277522,36.4569381,108.0942421,14.7241836,107.3244984,26.8311246,140.8925807,47.5225222,74.2966109,53.8916246,52.7623697,70.6017868,74.2966109,18.5741527,53.8916246,7.2065953,52.7623697,13.1905924,70.6017868,23.9167576,9.7868444,7.7917996,8.0796767,9.9929735,9.7868444,2.4467111,7.7917996,1.1225097,8.0796767,2.0199192,9.9929735,3.3236836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
1235,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,40.0,14.0,18.66667,34.0,40.0,10.0,14.0,-4.0,18.66667,4.66667,34.0,16.0,52.0,27.0,34.0,53.0,52.0,13.0,27.0,-3.0,34.0,8.5,53.0,23.0,56.0,38.0,50.0,66.0,56.0,14.0,38.0,-1.0,50.0,12.5,66.0,27.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,24.0,18.0,24.0,30.0,24.0,6.0,18.0,0.0,24.0,6.0,30.0,12.0,40.0,30.0,40.0,50.0,40.0,10.0,30.0,0.0,40.0,10.0,50.0,20.0,52.0,39.0,52.0,65.0,52.0,13.0,39.0,0.0,52.0,13.0,65.0,26.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68.0024966,0.0,1.0,16.4927253,68.0024966,4.250156,0.0,0.0,1.0,1.0,16.4927253,4.1231813,71.2565695,40.8372061,35.135077,58.1191455,71.2565695,17.8141424,40.8372061,3.7285743,35.135077,8.7837692,58.1191455,21.0105136,109.9007255,69.1364504,63.1435861,95.7908022,109.9007255,27.4751814,69.1364504,7.2887306,63.1435861,15.7858965,95.7908022,33.9430825,125.5365854,91.9794465,92.4455938,122.4259818,125.5365854,31.3841464,91.9794465,11.5774109,92.4455938,23.1113985,122.4259818,42.0239462,9.0759345,7.1457641,7.4926165,9.3469612,9.0759345,2.2689836,7.1457641,0.9609921,7.4926165,1.8731541,9.3469612,3.1621892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
1236,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,44.0,17.0,22.66667,39.0,44.0,11.0,17.0,-4.0,22.66667,5.66667,39.0,18.0,48.0,32.0,42.0,56.0,48.0,12.0,32.0,-1.0,42.0,10.5,56.0,23.0,84.0,43.0,54.0,85.0,84.0,21.0,43.0,-5.0,54.0,13.5,85.0,37.0,60.0,33.0,42.0,63.0,60.0,15.0,33.0,-3.0,42.0,10.5,63.0,27.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1.0,8.0,16.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,28.0,21.0,28.0,35.0,28.0,7.0,21.0,0.0,28.0,7.0,35.0,14.0,44.0,33.0,44.0,55.0,44.0,11.0,33.0,0.0,44.0,11.0,55.0,22.0,64.0,48.0,64.0,80.0,64.0,16.0,48.0,0.0,64.0,16.0,80.0,32.0,48.0,36.0,48.0,60.0,48.0,12.0,36.0,0.0,48.0,12.0,60.0,24.0,12.0,9.0,12.0,15.0,12.0,3.0,9.0,0.0,12.0,3.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,69.5082232,0.0,1.0,16.6743184,69.5082232,4.344264,0.0,0.0,1.0,1.0,16.6743184,4.1685796,89.0053554,47.6843729,39.643327,69.0358557,89.0053554,22.2513388,47.6843729,3.9142872,39.643327,9.9108317,69.0358557,25.26577,121.2568437,77.164607,70.2479915,106.252895,121.2568437,30.3142109,77.164607,8.3830437,70.2479915,17.5619979,106.252895,37.4713318,166.0413795,113.4787248,108.6230747,153.3103691,166.0413795,41.5103449,113.4787248,13.4328146,108.6230747,27.1557687,153.3103691,53.2644589,125.3130064,85.01525,81.0622853,115.0765703,125.3130064,31.3282516,85.01525,9.9808174,81.0622853,20.2655713,115.0765703,40.0421377,27.5368095,21.7085768,22.7177375,28.3143783,27.5368095,6.8842024,21.7085768,2.9499686,22.7177375,5.6794344,28.3143783,9.5557702,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1
1237,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,54.0,39.0,45.0,57.0,54.0,9.0,39.0,-1.0,45.0,7.5,57.0,17.0,102.0,85.0,102.0,119.0,102.0,17.0,85.0,0.0,102.0,17.0,119.0,34.0,30.0,25.0,30.0,35.0,30.0,5.0,25.0,0.0,30.0,5.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,1.0,12.0,36.0,1.0,0.0,0.0,1.0,1.0,12.0,2.0,48.0,40.0,48.0,56.0,48.0,8.0,40.0,0.0,48.0,8.0,56.0,16.0,102.0,85.0,102.0,119.0,102.0,17.0,85.0,0.0,102.0,17.0,119.0,34.0,30.0,25.0,30.0,35.0,30.0,5.0,25.0,0.0,30.0,5.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,196.1361328,0.0,1.0,28.0097221,196.1361328,5.4482259,0.0,0.0,1.0,1.0,28.0097221,4.668287,157.6793973,100.7799835,80.0309534,123.2977931,157.6793973,26.2798995,100.7799835,7.4142433,80.0309534,13.3384922,123.2977931,29.9320529,279.7875851,218.1047469,205.0837132,258.0605286,279.7875851,46.6312642,218.1047469,19.7025488,205.0837132,34.1806189,258.0605286,59.6583305,77.8083338,64.4684962,63.0196831,75.5801143,77.8083338,12.9680556,64.4684962,6.1149085,63.0196831,10.5032805,75.5801143,17.2265266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1
