id,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7544.0,8296.0,11916.0,17634.0,15832.0,13350.0,10304.0,55.0,116.0,192.0,260.0,326.0,412.0,502.0,308.0,788.0,1196.0,1524.0,1822.0,2128.0,2224.0,21.716,54.236,83.763,111.326,138.044,160.722,167.99,329.733,723.344,1173.889,1557.069,1986.95,2572.229,3101.576
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7108.0,8352.0,9480.0,9494.0,5182.0,3180.0,1618.0,31.0,62.0,104.0,142.0,202.0,160.0,162.0,166.0,418.0,626.0,754.0,718.0,608.0,390.0,13.159,32.553,49.02,61.686,62.424,51.19,36.861,177.197,366.355,577.916,815.69,1145.57,960.862,885.928
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,8656.0,14326.0,11214.0,8728.0,4454.0,1448.0,418.0,27.0,54.0,94.0,122.0,170.0,108.0,114.0,148.0,374.0,558.0,602.0,528.0,432.0,234.0,11.432,28.573,43.875,51.934,48.6,30.188,18.098,159.356,332.483,552.919,726.971,993.528,659.702,620.752
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,7630.0,11088.0,12984.0,16750.0,17002.0,13692.0,9174.0,61.0,126.0,220.0,318.0,410.0,552.0,612.0,346.0,902.0,1374.0,1834.0,2240.0,2556.0,2616.0,22.118,58.002,92.821,127.605,159.869,182.647,175.771,345.525,747.459,1251.342,1785.758,2360.839,3191.217,3551.628
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,6882.0,6816.0,8148.0,11416.0,7332.0,3692.0,2642.0,39.0,80.0,138.0,152.0,202.0,236.0,242.0,218.0,528.0,744.0,904.0,1020.0,1000.0,1018.0,13.928,35.031,51.757,64.102,76.82,70.404,59.103,232.534,512.61,867.32,947.712,1233.38,1427.94,1472.84
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,8182.0,12734.0,13564.0,14606.0,14928.0,13130.0,8456.0,54.0,112.0,188.0,268.0,368.0,418.0,530.0,300.0,774.0,1200.0,1566.0,1848.0,2198.0,2246.0,20.341,53.431,84.43,113.034,135.841,154.282,155.239,305.53,665.004,1070.665,1526.742,2085.254,2476.442,3045.896
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7692.0,9826.0,12036.0,17398.0,16736.0,13854.0,10474.0,55.0,116.0,188.0,256.0,304.0,394.0,498.0,304.0,772.0,1148.0,1450.0,1738.0,2132.0,2298.0,22.454,56.407,85.966,112.185,136.602,163.549,173.727,319.957,703.553,1112.729,1479.825,1796.367,2389.564,2975.49
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6908.0,5672.0,8336.0,12018.0,6168.0,4250.0,3630.0,37.0,76.0,136.0,156.0,188.0,218.0,222.0,212.0,524.0,748.0,850.0,926.0,970.0,914.0,13.638,33.263,49.895,60.787,68.219,68.058,63.707,228.186,495.952,878.502,975.167,1175.086,1404.073,1345.231
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6798.0,7260.0,8412.0,9184.0,6234.0,2900.0,1594.0,37.0,74.0,132.0,180.0,232.0,280.0,230.0,206.0,524.0,758.0,968.0,1052.0,932.0,650.0,12.754,32.924,50.536,65.574,72.07,64.874,45.661,221.529,454.352,783.821,1070.453,1436.694,1677.174,1272.461
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,7482.0,9708.0,13154.0,17190.0,17138.0,14004.0,10182.0,65.0,134.0,234.0,326.0,422.0,584.0,684.0,368.0,946.0,1416.0,1898.0,2388.0,2864.0,3102.0,22.846,59.953,95.216,130.379,165.827,197.224,203.081,368.203,798.603,1335.035,1835.612,2439.864,3405.141,4019.334
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,6854.0,8044.0,8458.0,6956.0,3138.0,1444.0,414.0,28.0,56.0,102.0,134.0,184.0,134.0,110.0,158.0,404.0,608.0,672.0,594.0,446.0,218.0,10.783,27.743,43.127,52.26,48.71,31.756,16.864,167.319,344.168,603.657,795.17,1064.276,824.362,615.516
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,6518.0,6332.0,7904.0,7040.0,3282.0,1746.0,824.0,33.0,68.0,122.0,162.0,230.0,184.0,160.0,196.0,522.0,774.0,952.0,860.0,694.0,460.0,10.995,29.606,45.719,59.34,57.481,43.371,30.639,196.543,430.752,771.987,1004.096,1380.173,1087.107,865.442
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,7248.0,8056.0,11096.0,14390.0,14840.0,11918.0,8360.0,55.0,116.0,188.0,256.0,304.0,394.0,498.0,304.0,772.0,1148.0,1450.0,1738.0,2132.0,2298.0,20.836,53.346,81.723,106.687,128.517,152.275,160.344,319.847,709.37,1130.014,1497.001,1802.122,2396.025,2967.56
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6850.0,6548.0,8080.0,10336.0,4564.0,3236.0,2302.0,29.0,62.0,102.0,124.0,136.0,146.0,130.0,170.0,448.0,628.0,696.0,686.0,600.0,424.0,12.501,31.223,45.53,53.538,54.471,49.837,37.831,185.211,410.861,683.285,799.655,892.966,936.804,775.561
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,9474.0,13770.0,9752.0,9962.0,6670.0,2750.0,1008.0,25.0,52.0,88.0,110.0,106.0,90.0,76.0,140.0,354.0,504.0,496.0,416.0,350.0,264.0,12.197,28.941,43.339,48.764,44.259,31.511,19.759,156.543,329.139,554.533,659.104,647.174,586.132,469.368
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,7938.0,13558.0,10922.0,7812.0,3060.0,648.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,180.0,474.0,732.0,900.0,720.0,432.0,162.0,11.614,31.822,50.858,64.091,60.817,24.44,15.568,167.665,345.17,616.493,919.044,1522.053,605.88,784.08
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,7822.0,14182.0,11662.0,8454.0,4812.0,2238.0,792.0,30.0,64.0,112.0,156.0,230.0,122.0,106.0,190.0,526.0,768.0,942.0,756.0,480.0,300.0,12.501,35.931,54.914,65.263,61.255,35.609,21.75,185.413,398.262,659.884,987.854,1409.812,781.569,594.811
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_iodide_1_smi1_1_s_1,10478.0,18686.0,14740.0,11492.0,7806.0,3638.0,1292.0,32.0,64.0,112.0,140.0,190.0,138.0,158.0,176.0,434.0,618.0,706.0,656.0,642.0,542.0,13.948,34.719,53.319,63.527,63.338,46.486,35.388,178.011,371.612,616.152,792.031,1039.069,815.036,875.037
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6968.0,8132.0,8194.0,9308.0,6214.0,2912.0,1494.0,32.0,66.0,108.0,134.0,162.0,170.0,160.0,174.0,432.0,624.0,732.0,746.0,676.0,534.0,13.051,32.78,48.345,57.942,61.839,52.652,37.422,188.145,409.907,654.867,798.19,962.371,1003.744,922.708
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,6860.0,7094.0,9472.0,10760.0,6030.0,3704.0,2122.0,38.0,76.0,140.0,190.0,244.0,308.0,264.0,216.0,556.0,818.0,1022.0,1156.0,1044.0,672.0,13.232,34.046,53.604,69.962,79.347,75.561,52.732,231.948,474.223,835.209,1106.941,1494.592,1877.947,1575.626
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,7198.0,7892.0,11064.0,13388.0,13182.0,11000.0,7268.0,49.0,104.0,168.0,236.0,278.0,352.0,424.0,272.0,704.0,1076.0,1320.0,1552.0,1828.0,1834.0,19.328,49.32,76.65,98.836,117.453,135.856,134.983,292.96,647.79,1024.342,1390.424,1676.866,2186.839,2577.692
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,7148.0,8032.0,11164.0,12638.0,12664.0,10584.0,6786.0,52.0,108.0,184.0,264.0,356.0,390.0,468.0,292.0,758.0,1176.0,1510.0,1718.0,1998.0,2040.0,18.635,48.155,76.74,104.736,122.18,134.354,135.836,306.6,665.437,1108.889,1564.29,2114.314,2420.466,2803.161
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,6510.0,7594.0,7068.0,6194.0,2388.0,862.0,324.0,28.0,60.0,112.0,150.0,216.0,98.0,84.0,184.0,520.0,770.0,894.0,646.0,358.0,192.0,9.898,28.336,42.951,54.662,47.789,22.682,14.322,177.28,386.004,765.589,955.64,1352.752,568.278,443.52
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6784.0,6684.0,7520.0,9070.0,4980.0,2422.0,1324.0,31.0,64.0,110.0,130.0,156.0,166.0,156.0,174.0,434.0,630.0,700.0,724.0,670.0,512.0,11.78,29.444,44.015,52.635,56.185,47.114,33.854,191.419,418.39,714.282,809.163,965.178,1035.414,907.816
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6550.0,7028.0,9110.0,6842.0,3350.0,1744.0,612.0,32.0,68.0,126.0,168.0,244.0,188.0,126.0,208.0,596.0,878.0,1062.0,908.0,592.0,302.0,11.375,31.978,50.304,65.456,63.55,43.502,22.699,193.513,432.202,793.846,1053.122,1442.467,1124.835,700.056
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,9306.0,12370.0,8474.0,9272.0,6972.0,3548.0,1296.0,26.0,54.0,86.0,114.0,112.0,96.0,80.0,140.0,352.0,498.0,530.0,444.0,368.0,292.0,12.187,28.145,40.829,48.844,45.316,35.438,23.61,162.16,345.476,554.499,705.523,690.808,611.95,490.512
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,7574.0,10202.0,10552.0,8982.0,4726.0,2590.0,1014.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,12.166,31.319,48.967,65.789,70.199,59.545,41.549,209.313,427.106,741.104,978.944,1600.387,1374.854,1511.652
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,6824.0,6814.0,7684.0,9958.0,6076.0,2994.0,1976.0,36.0,74.0,134.0,154.0,182.0,208.0,202.0,208.0,516.0,736.0,826.0,880.0,882.0,826.0,12.697,32.303,48.695,58.445,64.706,58.666,47.264,217.281,476.618,853.787,945.035,1099.817,1282.6,1191.377
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6480.0,5038.0,8090.0,6328.0,2734.0,1726.0,536.0,30.0,60.0,106.0,138.0,196.0,158.0,168.0,166.0,420.0,632.0,724.0,712.0,602.0,300.0,10.27,25.629,40.18,51.522,50.493,41.135,23.975,180.361,384.99,672.908,830.953,1158.772,965.135,909.788
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,7750.0,11722.0,11432.0,9478.0,5094.0,2638.0,1014.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,12.807,33.911,52.87,68.403,73.209,60.214,41.549,204.868,410.361,694.235,956.436,1556.544,1363.634,1511.652
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,6590.0,6246.0,8772.0,7694.0,3176.0,2114.0,718.0,29.0,60.0,106.0,148.0,216.0,154.0,108.0,172.0,468.0,714.0,872.0,716.0,450.0,188.0,10.921,28.359,44.036,58.986,56.713,40.198,20.116,186.916,393.558,691.955,944.769,1335.689,982.666,660.575
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,6650.0,6378.0,8066.0,8538.0,3530.0,2374.0,1182.0,26.0,56.0,96.0,124.0,132.0,120.0,86.0,158.0,430.0,622.0,666.0,574.0,412.0,218.0,10.972,28.505,42.9,50.492,46.72,36.828,21.025,179.39,381.267,663.965,817.131,903.414,820.916,572.647
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,7234.0,7962.0,11134.0,13476.0,14252.0,11318.0,7642.0,50.0,106.0,170.0,240.0,286.0,362.0,434.0,276.0,710.0,1078.0,1362.0,1590.0,1864.0,1882.0,19.861,50.399,77.715,101.827,121.174,139.977,140.297,299.462,658.639,1036.867,1425.237,1718.298,2237.067,2644.02
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,6594.0,6152.0,8058.0,7050.0,3952.0,2194.0,972.0,26.0,56.0,92.0,126.0,128.0,112.0,78.0,154.0,420.0,600.0,654.0,540.0,398.0,240.0,11.167,28.868,43.047,51.249,45.856,35.54,20.6,168.728,365.494,604.04,817.514,823.302,725.995,479.34
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6726.0,5358.0,9156.0,8602.0,3850.0,3122.0,1398.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,11.921,28.432,44.779,63.404,67.863,62.622,46.471,208.625,439.662,784.775,997.933,1629.902,1354.661,1439.154
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,6828.0,9470.0,10166.0,9780.0,5784.0,2652.0,954.0,41.0,84.0,160.0,232.0,372.0,342.0,288.0,258.0,712.0,1082.0,1518.0,1560.0,1152.0,612.0,13.083,37.497,59.242,85.695,96.991,73.417,43.691,244.805,525.568,961.784,1420.287,2289.867,2066.253,1526.184
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,8538.0,14892.0,13168.0,9430.0,4866.0,2138.0,678.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,12.768,34.349,53.81,68.491,72.287,56.912,37.132,195.091,399.185,677.217,932.742,1497.584,1311.551,1407.12
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,7604.0,10252.0,9740.0,8538.0,5130.0,2876.0,1270.0,31.0,62.0,104.0,142.0,202.0,160.0,162.0,166.0,418.0,626.0,754.0,718.0,608.0,390.0,12.123,30.781,46.347,57.696,57.987,48.113,32.895,186.776,382.954,611.952,853.583,1204.175,987.882,940.064
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,7406.0,10840.0,11782.0,17080.0,17678.0,13666.0,9464.0,61.0,132.0,228.0,302.0,384.0,532.0,544.0,374.0,994.0,1460.0,1954.0,2482.0,2724.0,2736.0,22.034,60.636,93.038,123.011,158.151,183.144,172.462,368.352,836.348,1419.925,1878.621,2405.348,3418.141,3390.26
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,8754.0,16502.0,13816.0,9358.0,4734.0,1830.0,594.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,190.0,472.0,698.0,848.0,840.0,750.0,450.0,12.646,33.649,53.103,66.028,66.588,45.083,31.862,187.232,377.644,663.207,910.196,1425.069,1023.942,1188.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,6966.0,8248.0,7806.0,8282.0,6208.0,2940.0,1616.0,30.0,62.0,98.0,120.0,128.0,138.0,132.0,160.0,390.0,536.0,606.0,598.0,582.0,510.0,12.859,31.86,45.647,52.821,52.624,46.56,35.571,178.465,384.968,600.042,715.363,756.265,830.137,774.613
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7036.0,7156.0,9520.0,11652.0,6364.0,4184.0,2618.0,37.0,74.0,132.0,182.0,236.0,298.0,244.0,206.0,530.0,782.0,984.0,1108.0,976.0,616.0,13.871,34.297,53.13,69.305,79.807,77.061,55.049,219.338,456.693,774.116,1053.921,1431.074,1779.173,1396.273
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,7764.0,11492.0,10150.0,9394.0,5834.0,2674.0,932.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,188.0,470.0,704.0,864.0,874.0,808.0,556.0,12.641,32.754,50.238,62.931,67.88,53.392,37.485,194.456,413.739,695.006,899.48,1315.607,1164.032,1076.768
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,6514.0,5996.0,8620.0,6538.0,2764.0,1566.0,382.0,29.0,60.0,106.0,148.0,216.0,154.0,108.0,172.0,468.0,714.0,872.0,716.0,450.0,188.0,10.61,27.934,43.666,58.184,54.891,36.977,16.721,177.183,382.579,671.303,921.291,1278.768,934.903,586.696
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,6606.0,6770.0,6298.0,8184.0,4456.0,1676.0,986.0,28.0,60.0,102.0,116.0,140.0,136.0,90.0,168.0,430.0,602.0,676.0,662.0,484.0,362.0,10.714,28.468,40.228,46.16,48.622,34.824,22.763,186.083,403.854,712.775,772.98,944.511,919.046,523.94
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,7754.0,14122.0,12286.0,8156.0,3240.0,936.0,162.0,32.0,66.0,124.0,178.0,318.0,144.0,162.0,204.0,568.0,884.0,1158.0,912.0,468.0,162.0,11.82,35.04,55.535,71.768,69.165,31.806,15.568,191.768,402.291,700.573,1124.918,1905.705,878.328,784.08
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6764.0,9502.0,8664.0,7344.0,3024.0,1184.0,362.0,26.0,60.0,110.0,154.0,156.0,112.0,50.0,190.0,606.0,880.0,890.0,620.0,304.0,100.0,11.368,33.504,54.519,61.311,48.65,25.99,9.503,164.627,389.028,726.049,979.065,962.712,661.808,290.199
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,7290.0,7974.0,11848.0,15226.0,15272.0,12210.0,8568.0,56.0,118.0,202.0,276.0,340.0,424.0,502.0,320.0,826.0,1260.0,1588.0,1860.0,2120.0,2212.0,20.806,53.665,84.487,111.702,136.659,156.102,156.888,332.757,730.47,1221.766,1636.707,2041.05,2585.676,3119.085
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6616.0,5420.0,7524.0,8396.0,3350.0,2416.0,1406.0,27.0,56.0,96.0,116.0,122.0,124.0,124.0,152.0,384.0,558.0,556.0,550.0,516.0,324.0,10.632,26.201,39.443,44.906,42.854,39.299,27.368,182.567,383.678,663.071,737.251,831.829,837.428,804.327
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6846.0,6998.0,8180.0,9246.0,6218.0,3514.0,2348.0,32.0,66.0,104.0,130.0,140.0,150.0,156.0,170.0,416.0,576.0,656.0,660.0,672.0,608.0,13.258,32.762,47.051,55.665,56.542,53.979,46.519,196.647,414.91,642.785,782.635,869.465,957.679,963.35
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6858.0,7010.0,8184.0,9236.0,6354.0,3416.0,2342.0,31.0,64.0,100.0,122.0,134.0,148.0,150.0,164.0,398.0,548.0,630.0,642.0,650.0,574.0,13.133,32.251,46.062,54.322,55.661,53.005,44.847,194.546,408.688,629.655,748.126,838.885,955.624,939.594
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6836.0,9400.0,8060.0,7864.0,5574.0,2708.0,1216.0,29.0,64.0,102.0,136.0,154.0,128.0,104.0,180.0,492.0,670.0,788.0,726.0,552.0,368.0,12.435,34.404,49.042,57.18,55.016,42.092,27.476,185.796,418.176,670.417,874.803,1005.298,831.643,623.14
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,6952.0,8298.0,9030.0,9592.0,5790.0,2776.0,1260.0,36.0,72.0,130.0,180.0,230.0,286.0,218.0,202.0,522.0,770.0,958.0,1052.0,886.0,542.0,12.93,33.337,52.162,67.167,75.071,65.196,39.353,208.434,437.359,749.732,1022.228,1351.224,1651.78,1220.199
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,7294.0,8322.0,10998.0,15964.0,15776.0,12148.0,8854.0,60.0,126.0,216.0,284.0,352.0,454.0,558.0,342.0,870.0,1302.0,1650.0,1988.0,2370.0,2648.0,21.19,55.307,86.109,112.742,138.827,159.983,167.732,352.117,781.142,1311.459,1693.358,2115.608,2801.545,3371.284
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6770.0,6914.0,8802.0,8686.0,4236.0,2814.0,1470.0,33.0,66.0,118.0,144.0,202.0,176.0,204.0,184.0,456.0,662.0,760.0,790.0,782.0,540.0,11.946,30.601,46.646,56.964,58.865,52.919,40.763,201.831,415.012,713.683,868.911,1217.911,1121.0,1222.612
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6830.0,6462.0,8174.0,9626.0,4078.0,2890.0,1680.0,27.0,58.0,100.0,132.0,140.0,126.0,94.0,164.0,448.0,652.0,704.0,608.0,446.0,258.0,11.764,29.586,44.442,52.991,50.752,41.309,26.344,176.313,383.103,671.866,845.7,918.143,820.775,567.738
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,7658.0,12974.0,10326.0,6588.0,2448.0,648.0,162.0,30.0,60.0,114.0,156.0,270.0,108.0,162.0,180.0,474.0,732.0,900.0,720.0,432.0,162.0,10.77,30.91,47.807,59.098,54.455,24.44,15.568,174.7,349.461,637.009,950.103,1602.441,605.88,784.08
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,7288.0,7950.0,11792.0,15144.0,14928.0,12090.0,8436.0,54.0,114.0,190.0,258.0,320.0,400.0,482.0,304.0,780.0,1184.0,1498.0,1772.0,2032.0,2096.0,20.614,52.76,82.317,108.434,132.852,151.812,152.473,323.077,708.03,1153.214,1536.035,1941.17,2463.444,2994.741
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,6718.0,6720.0,7638.0,7214.0,3494.0,1758.0,838.0,30.0,60.0,106.0,128.0,176.0,126.0,144.0,166.0,410.0,588.0,638.0,600.0,588.0,444.0,10.846,26.564,40.399,50.823,49.139,36.974,28.961,181.252,386.093,676.086,782.488,1062.799,799.923,809.905
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,7474.0,9844.0,10394.0,6950.0,3104.0,1240.0,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,176.0,448.0,696.0,884.0,852.0,590.0,198.0,10.966,28.426,45.484,61.326,61.637,43.078,19.028,181.15,369.003,643.381,916.851,1485.423,1162.744,958.32
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6712.0,5352.0,8768.0,11014.0,7016.0,4044.0,2982.0,41.0,84.0,150.0,170.0,222.0,260.0,258.0,234.0,574.0,820.0,994.0,1104.0,1076.0,1126.0,13.958,35.42,53.653,66.849,79.262,75.759,67.336,246.462,539.07,939.109,1060.324,1357.419,1589.388,1650.072
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6658.0,6452.0,7968.0,9104.0,4148.0,2724.0,1726.0,29.0,62.0,102.0,124.0,136.0,146.0,130.0,170.0,448.0,628.0,696.0,686.0,600.0,424.0,11.834,30.654,44.976,52.438,52.225,46.764,34.048,190.388,415.247,688.514,803.439,912.195,963.361,814.313
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,7352.0,10814.0,11240.0,15158.0,16244.0,12974.0,8462.0,55.0,120.0,198.0,272.0,330.0,432.0,480.0,332.0,888.0,1294.0,1696.0,2080.0,2362.0,2282.0,21.049,57.368,86.609,113.484,139.289,161.226,154.783,334.911,759.403,1245.919,1680.388,2090.5,2806.881,2972.522
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,7308.0,8436.0,10842.0,15906.0,15486.0,11994.0,8692.0,57.0,120.0,202.0,260.0,320.0,408.0,492.0,322.0,812.0,1200.0,1508.0,1794.0,2136.0,2412.0,20.791,53.739,82.609,107.129,130.896,149.064,157.04,341.604,745.942,1241.101,1578.722,1972.234,2604.977,3048.49
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,8398.0,14344.0,13816.0,14750.0,15316.0,13416.0,8388.0,52.0,108.0,184.0,260.0,348.0,372.0,474.0,292.0,754.0,1160.0,1472.0,1680.0,1992.0,2064.0,20.22,52.731,83.653,110.747,130.894,143.825,143.84,297.671,643.463,1056.668,1504.144,2006.778,2240.286,2761.863
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6806.0,5480.0,7714.0,9176.0,3606.0,2848.0,1742.0,25.0,52.0,86.0,106.0,108.0,106.0,90.0,138.0,350.0,510.0,496.0,466.0,406.0,254.0,11.106,25.938,38.376,43.163,41.536,37.816,25.824,167.71,354.812,592.518,681.847,732.502,723.095,563.245
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6612.0,5196.0,8064.0,8638.0,4536.0,2726.0,1444.0,31.0,64.0,110.0,130.0,156.0,166.0,156.0,174.0,434.0,630.0,700.0,724.0,670.0,512.0,11.619,28.927,43.754,52.074,55.505,49.57,36.334,195.667,422.41,717.489,821.985,987.568,1076.077,944.776
