id,Z-0_FR_AA,Z-1_FR_AA,Z-2_FR_AA,Z-3_FR_AA,Z-4_FR_AA,Z-5_FR_AA,Z-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA,T-0_FR_AA,T-1_FR_AA,T-2_FR_AA,T-3_FR_AA,T-4_FR_AA,T-5_FR_AA,T-6_FR_AA,S-0_FR_AA,S-1_FR_AA,S-2_FR_AA,S-3_FR_AA,S-4_FR_AA,S-5_FR_AA,S-6_FR_AA,chi-0_FR_AA,chi-1_FR_AA,chi-2_FR_AA,chi-3_FR_AA,chi-4_FR_AA,chi-5_FR_AA,chi-6_FR_AA
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,30.0,143.5,280.0,510.7,1165.2,949.1,363.3,30.0,62.0,104.0,126.0,146.0,144.0,122.0,30.0,88.4,137.1,179.0,216.4,195.1,166.5,30.0,73.42,125.096,160.993,201.322,206.397,153.881,30.0,62.686,105.717,127.634,147.515,146.251,125.21
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,51.0,227.7,420.6,811.6,1247.8,1247.6,1245.0,51.0,108.0,172.0,242.0,292.0,374.0,456.0,51.0,136.0,225.7,318.0,385.2,492.5,621.6,51.0,125.501,206.762,295.871,362.643,457.749,563.36,51.0,109.099,174.003,244.139,294.428,378.246,462.252
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,28.0,150.9,330.4,1123.9,935.7,382.8,254.4,28.0,58.0,102.0,136.0,194.0,90.0,98.0,28.0,90.2,142.3,239.1,238.8,139.4,139.0,28.0,71.014,129.088,190.681,253.259,122.384,121.957,28.0,58.947,103.079,137.556,198.887,91.287,98.838
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,52.0,245.9,505.1,776.8,1468.6,1422.0,1315.8,52.0,110.0,180.0,242.0,284.0,370.0,460.0,52.0,144.4,237.7,319.9,376.9,496.9,631.9,52.0,130.33,218.593,299.297,363.816,475.142,577.072,52.0,110.998,182.114,243.969,285.685,373.374,464.593
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,35.0,192.2,297.1,1175.0,1040.1,572.1,581.8,35.0,70.0,122.0,154.0,236.0,208.0,224.0,35.0,108.7,159.5,251.0,310.7,303.5,364.8,35.0,86.603,140.745,214.211,294.374,266.702,289.057,35.0,70.979,124.44,155.32,238.191,213.174,226.504
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-icn_1_smi1_1_s_1,50.0,255.2,560.4,1582.7,2249.8,1345.3,1120.2,50.0,98.0,186.0,266.0,374.0,518.0,486.0,50.0,167.5,285.8,401.8,616.5,774.5,711.0,50.0,123.386,235.561,354.241,511.021,649.244,588.208,50.0,99.133,187.46,267.66,378.301,525.648,494.995
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,33.0,182.1,611.3,1765.0,888.7,630.3,352.4,33.0,64.0,116.0,160.0,272.0,208.0,236.0,33.0,106.5,160.5,294.0,346.5,375.5,236.0,33.0,80.988,155.831,243.277,338.86,282.732,247.376,33.0,64.922,116.595,161.587,275.125,212.181,239.86
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,29.0,188.5,497.9,1198.3,730.6,343.0,120.1,29.0,62.0,116.0,168.0,236.0,148.0,64.0,29.0,95.7,173.2,299.7,349.9,191.7,82.8,29.0,77.023,142.103,231.714,302.276,177.272,73.953,29.0,62.878,117.888,169.864,239.599,151.024,64.465
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,34.0,188.7,783.9,1736.8,1722.6,776.8,384.0,34.0,66.0,124.0,158.0,258.0,174.0,234.0,34.0,116.5,173.0,299.0,319.5,318.0,315.0,34.0,84.365,167.891,242.48,357.193,248.161,262.062,34.0,66.779,124.815,159.379,260.248,177.345,234.786
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,39.0,221.3,417.2,1228.1,1544.2,861.6,520.9,39.0,82.0,152.0,208.0,292.0,322.0,242.0,39.0,132.8,220.0,320.4,461.2,470.5,341.0,39.0,101.508,186.209,271.023,384.641,402.647,287.736,39.0,83.555,154.712,210.637,300.139,331.14,245.793
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,66.0,325.1,614.8,1303.9,2426.0,2157.6,1847.9,66.0,140.0,246.0,348.0,472.0,648.0,672.0,66.0,206.4,342.4,487.1,709.8,902.0,971.0,66.0,168.924,299.833,432.554,608.362,815.588,842.332,66.0,141.486,249.049,350.997,479.204,661.499,681.147
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,30.0,151.1,341.8,609.9,822.2,439.2,310.7,30.0,62.0,98.0,120.0,128.0,138.0,132.0,30.0,83.3,126.4,158.2,174.2,180.8,185.3,30.0,73.873,121.852,155.312,171.088,173.651,163.466,30.0,63.028,99.839,121.603,130.344,141.143,133.672
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,24.0,114.4,239.4,561.4,641.0,406.4,203.6,24.0,50.0,80.0,102.0,98.0,84.0,68.0,24.0,65.4,110.1,144.0,132.4,111.1,92.5,24.0,58.314,99.31,132.773,132.353,112.261,86.409,24.0,50.757,81.36,103.237,99.416,86.042,69.698
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,38.0,200.7,414.0,1209.9,1363.6,754.8,599.5,38.0,76.0,140.0,190.0,244.0,308.0,264.0,38.0,122.9,207.4,283.2,382.1,445.8,363.0,38.0,94.31,174.243,253.139,325.17,382.556,316.9,38.0,77.01,142.12,191.808,246.854,313.341,269.107
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,78.0,335.7,636.8,970.2,2127.3,2364.3,2408.7,78.0,166.0,272.0,382.0,470.0,646.0,884.0,78.0,215.3,359.0,499.3,616.8,855.5,1191.8,78.0,193.716,327.004,461.755,583.365,801.949,1087.311,78.0,167.17,274.473,384.73,473.03,651.127,892.53
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,32.0,190.5,838.5,1827.9,1108.3,536.6,198.0,32.0,62.0,114.0,158.0,266.0,194.0,198.0,32.0,104.5,159.8,293.8,346.5,338.0,198.0,32.0,79.93,159.731,245.71,338.8,253.855,198.0,32.0,63.106,114.823,159.736,270.677,197.209,198.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,36.0,197.5,320.2,1143.0,1199.3,594.2,610.6,36.0,72.0,132.0,170.0,250.0,220.0,216.0,36.0,117.2,179.9,283.2,344.3,314.9,378.5,36.0,89.444,153.094,232.039,313.232,277.457,284.347,36.0,72.977,134.77,171.752,252.354,226.388,219.779
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,30.0,144.0,273.1,497.6,1111.6,766.3,345.3,30.0,62.0,104.0,126.0,146.0,144.0,122.0,30.0,88.4,137.1,179.0,216.4,195.1,166.5,30.0,73.445,124.686,160.053,199.104,200.444,153.303,30.0,62.739,105.811,127.597,147.743,146.796,125.262
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,35.0,200.0,392.0,915.7,1166.6,543.7,454.5,35.0,74.0,134.0,166.0,200.0,214.0,192.0,35.0,112.2,180.8,253.9,300.6,304.8,284.6,35.0,90.289,158.175,217.649,260.762,264.774,237.099,35.0,75.488,136.695,168.437,204.286,219.461,194.804
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,33.0,186.2,279.7,513.3,1243.4,595.0,338.8,33.0,72.0,126.0,156.0,192.0,218.0,128.0,33.0,106.8,165.5,223.5,300.5,299.5,179.5,33.0,86.028,144.954,188.843,248.114,268.134,159.924,33.0,73.397,128.811,158.228,195.884,227.22,131.487
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,31.0,184.2,434.8,649.9,844.9,402.6,319.9,31.0,68.0,120.0,160.0,168.0,164.0,130.0,31.0,95.2,169.5,230.7,245.8,236.4,178.7,31.0,80.915,145.881,197.177,213.366,204.374,162.94,31.0,68.799,121.696,161.66,170.013,166.942,131.859
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,31.0,184.5,455.2,1235.9,1053.1,481.9,274.6,31.0,66.0,124.0,158.0,228.0,162.0,120.0,31.0,107.8,179.6,277.8,330.3,235.4,178.0,31.0,80.832,148.347,220.604,300.118,205.692,146.81,31.0,66.993,126.306,159.856,231.47,164.851,121.548
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,33.0,194.8,304.3,1225.9,940.2,464.9,404.5,33.0,70.0,128.0,160.0,244.0,154.0,164.0,33.0,114.1,170.5,275.2,323.4,242.5,261.7,33.0,86.414,146.614,218.54,299.081,200.803,203.591,33.0,71.544,130.965,162.697,252.462,159.62,167.047
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,24.0,133.8,242.4,695.6,599.0,244.3,161.2,24.0,52.0,94.0,108.0,112.0,72.0,66.0,24.0,79.7,129.8,166.1,147.0,104.3,97.8,24.0,61.987,110.603,141.869,145.933,96.192,80.526,24.0,53.362,96.536,110.617,115.339,74.476,67.705
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,50.0,268.2,629.8,1685.7,2431.9,1493.2,978.6,50.0,98.0,186.0,266.0,374.0,518.0,486.0,50.0,167.5,285.8,401.8,616.5,774.5,711.0,50.0,125.373,238.332,361.182,533.299,667.863,573.917,50.0,99.004,187.153,267.061,376.466,522.137,489.995
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,31.0,175.6,595.2,1745.6,903.2,498.6,198.0,31.0,60.0,112.0,152.0,252.0,156.0,198.0,31.0,103.8,159.5,293.8,309.0,300.0,198.0,31.0,77.366,151.97,234.694,311.71,215.855,198.0,31.0,61.057,113.25,154.432,259.455,159.209,198.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,56.0,262.5,548.7,1327.7,1502.3,1524.1,1611.1,56.0,116.0,198.0,272.0,368.0,422.0,540.0,56.0,165.2,265.7,399.0,484.7,581.0,818.5,56.0,138.988,244.392,352.721,458.444,540.861,698.727,56.0,116.865,199.546,274.041,369.741,426.21,545.627
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,27.0,155.1,329.2,1176.5,636.0,255.7,219.6,27.0,56.0,104.0,132.0,190.0,82.0,102.0,27.0,92.6,146.1,240.3,231.6,142.5,140.2,27.0,69.887,130.134,188.289,228.922,110.081,119.081,27.0,57.401,106.308,134.965,198.626,84.034,104.156
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,31.0,166.4,343.9,599.9,737.1,447.7,399.4,31.0,66.0,108.0,136.0,150.0,160.0,148.0,31.0,89.6,142.3,184.2,208.6,219.0,208.6,31.0,77.861,129.564,167.744,188.168,196.887,189.352,31.0,66.901,109.794,137.783,151.967,162.808,149.8
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,23.0,129.7,279.5,527.8,514.3,258.2,159.1,23.0,48.0,76.0,96.0,94.0,88.0,64.0,23.0,60.8,102.8,134.3,124.3,118.7,85.3,23.0,57.345,93.67,124.108,122.166,112.433,78.658,23.0,48.964,77.549,97.577,95.441,90.188,65.559
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,33.0,173.9,365.9,1138.2,776.8,565.1,435.8,33.0,66.0,114.0,146.0,202.0,166.0,170.0,33.0,101.7,153.9,235.1,261.2,236.3,266.7,33.0,81.164,143.237,202.499,247.762,219.965,217.365,33.0,66.745,115.301,147.359,204.055,169.493,171.936
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,31.0,186.7,828.3,1756.0,1178.3,515.2,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,31.0,102.5,159.0,293.5,345.5,301.5,162.0,31.0,77.779,156.506,242.066,347.436,232.87,162.0,31.0,60.704,112.442,157.463,261.728,184.836,162.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,26.0,150.8,378.0,595.6,545.8,350.7,192.7,26.0,56.0,92.0,126.0,128.0,112.0,78.0,26.0,72.8,128.4,178.7,179.3,149.8,103.9,26.0,66.678,114.238,159.606,164.505,139.321,96.143,26.0,56.778,93.519,127.833,130.007,114.083,79.453
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,46.0,238.5,459.3,1109.6,2040.6,984.2,937.1,46.0,92.0,170.0,226.0,310.0,394.0,370.0,46.0,150.7,243.7,338.0,484.3,550.8,566.0,46.0,114.139,207.492,293.316,415.967,488.149,463.519,46.0,93.208,172.259,228.074,313.598,400.188,377.705
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,41.0,221.3,430.6,1691.7,1416.6,925.5,672.1,41.0,80.0,150.0,212.0,320.0,356.0,342.0,41.0,136.0,222.8,347.8,481.5,556.2,474.8,41.0,101.408,184.124,297.545,415.039,451.661,398.835,41.0,80.948,151.942,213.25,322.796,362.698,345.27
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,33.0,176.4,526.3,1122.2,1353.7,900.5,487.8,33.0,66.0,118.0,146.0,218.0,168.0,180.0,33.0,105.9,157.9,248.2,287.6,243.2,309.7,33.0,81.668,148.856,205.86,290.936,236.164,235.703,33.0,66.9,119.542,147.599,220.576,172.265,182.242
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,39.0,198.6,423.8,1158.8,1447.3,881.0,590.5,39.0,78.0,138.0,194.0,250.0,310.0,260.0,39.0,120.5,203.4,283.8,389.9,435.8,347.4,39.0,96.171,175.27,257.575,340.61,392.855,315.107,39.0,78.709,139.067,195.237,251.794,313.854,263.635
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,34.0,193.3,277.8,492.9,1272.3,611.2,386.3,34.0,74.0,126.0,142.0,180.0,210.0,150.0,34.0,108.8,156.8,193.7,270.2,288.8,217.2,34.0,88.746,144.005,173.142,233.699,263.752,189.487,34.0,75.474,128.713,143.958,183.621,219.185,152.964
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,34.0,175.9,555.3,1179.8,920.8,688.0,545.4,34.0,68.0,116.0,148.0,208.0,178.0,198.0,34.0,103.7,154.7,235.9,263.2,259.7,300.9,34.0,83.335,151.126,208.409,265.083,237.263,252.549,34.0,68.802,117.089,149.467,210.396,181.081,202.076
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,28.0,153.1,341.2,674.0,746.0,376.1,270.0,28.0,60.0,106.0,122.0,126.0,124.0,110.0,28.0,89.8,145.4,175.9,181.2,173.6,163.3,28.0,71.364,126.869,157.664,166.552,159.96,137.412,28.0,61.078,108.481,124.298,128.223,127.232,111.909
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,32.0,203.8,446.3,695.1,910.3,484.5,269.9,32.0,74.0,140.0,178.0,190.0,174.0,116.0,32.0,108.0,194.0,255.8,284.3,251.7,164.7,32.0,88.174,165.474,217.559,238.594,219.477,143.852,32.0,75.289,142.224,181.393,194.696,179.795,117.121
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,38.0,214.7,310.3,444.8,1720.5,802.1,471.4,38.0,82.0,148.0,176.0,232.0,288.0,176.0,38.0,127.5,191.8,252.5,374.3,407.2,224.7,38.0,99.107,168.391,212.095,304.773,360.149,212.947,38.0,83.463,151.414,178.284,235.413,299.479,183.455
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,51.0,223.6,442.6,764.8,1245.5,1348.5,1293.8,51.0,108.0,174.0,248.0,292.0,364.0,440.0,51.0,137.0,232.9,329.3,388.4,485.3,602.2,51.0,125.566,212.38,303.327,361.969,453.437,552.494,51.0,108.802,175.671,249.94,294.183,367.637,445.372
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,40.0,212.8,490.4,1689.2,1507.9,901.8,607.8,40.0,78.0,148.0,206.0,306.0,318.0,324.0,40.0,135.2,222.5,347.8,450.8,507.0,456.8,40.0,99.804,191.398,292.343,402.348,408.822,374.974,40.0,79.184,149.639,208.359,313.633,324.636,326.194
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,31.0,165.8,363.3,1204.1,782.7,433.2,404.5,31.0,62.0,114.0,136.0,184.0,134.0,164.0,31.0,103.4,157.1,233.0,228.5,210.8,261.7,31.0,77.612,142.539,195.245,224.246,178.166,203.591,31.0,63.235,116.486,138.782,190.508,138.342,167.047
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,42.0,219.8,493.4,1114.6,1632.6,878.9,651.0,42.0,84.0,150.0,200.0,256.0,328.0,296.0,42.0,133.2,216.9,289.1,399.2,459.1,420.4,42.0,104.594,188.533,263.669,346.441,403.871,358.563,42.0,85.229,151.852,201.717,260.408,334.38,298.858
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,62.0,285.2,583.2,1260.6,2069.3,1792.2,1758.9,62.0,128.0,222.0,320.0,416.0,566.0,642.0,62.0,184.0,315.3,447.8,611.5,783.5,900.3,62.0,153.386,273.25,402.674,536.925,703.336,799.888,62.0,129.133,223.857,322.258,419.834,572.578,651.823
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,54.0,241.0,443.9,766.0,1456.5,1310.7,1324.9,54.0,114.0,184.0,248.0,298.0,392.0,492.0,54.0,148.7,239.2,323.3,394.5,516.5,675.8,54.0,133.113,220.163,301.891,373.902,480.657,608.125,54.0,115.09,186.298,250.226,300.302,396.748,498.401
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,30.0,165.7,524.9,1271.6,647.1,494.2,498.9,30.0,60.0,106.0,138.0,196.0,158.0,168.0,30.0,93.4,145.2,230.0,245.5,253.2,213.8,30.0,73.985,136.914,197.498,236.933,209.882,211.696,30.0,61.023,107.746,139.856,199.303,160.939,171.05
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,31.0,153.7,299.8,679.3,800.1,458.2,443.2,31.0,64.0,106.0,126.0,134.0,146.0,154.0,31.0,90.7,139.2,171.2,176.1,197.4,227.1,31.0,76.092,128.688,162.484,173.744,185.373,200.715,31.0,64.899,108.231,127.723,135.742,148.677,156.448
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,32.0,159.8,295.2,537.3,1332.2,1030.4,404.2,32.0,66.0,116.0,144.0,166.0,168.0,134.0,32.0,98.9,158.2,212.0,253.6,224.9,187.8,32.0,79.097,137.891,180.815,226.814,230.709,170.196,32.0,66.851,118.193,145.742,167.695,171.421,137.704
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,33.0,174.8,528.9,1139.8,827.2,592.0,589.4,33.0,66.0,112.0,140.0,202.0,176.0,192.0,33.0,100.8,146.7,223.8,256.3,255.5,292.6,33.0,80.799,143.233,195.292,247.803,230.247,255.236,33.0,66.873,113.524,141.523,204.982,179.045,193.816
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,54.0,251.2,467.6,919.3,1471.5,1346.9,1381.1,54.0,114.0,190.0,252.0,298.0,392.0,498.0,54.0,154.2,251.2,334.7,393.5,523.4,702.3,54.0,134.64,227.997,312.277,376.798,489.518,625.509,54.0,115.047,192.736,254.319,299.886,395.789,503.626
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,28.0,150.2,249.9,617.2,705.8,315.8,337.9,28.0,58.0,92.0,106.0,112.0,126.0,128.0,28.0,77.6,117.8,142.4,143.6,167.5,187.8,28.0,69.134,109.754,136.668,142.765,157.957,164.893,28.0,58.994,93.82,107.41,113.232,128.42,130.009
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,28.0,159.4,249.2,1098.9,574.7,299.5,298.6,28.0,58.0,100.0,134.0,198.0,112.0,114.0,28.0,87.1,135.1,230.7,245.5,172.7,155.2,28.0,70.629,115.289,186.173,234.728,145.001,140.395,28.0,59.337,101.806,136.063,203.116,114.212,117.661
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,35.0,198.1,696.0,1753.7,1114.1,684.4,390.0,35.0,68.0,126.0,164.0,272.0,212.0,240.0,35.0,117.2,173.2,299.0,354.8,359.8,321.0,35.0,87.304,169.708,250.982,345.488,281.275,268.062,35.0,69.092,127.111,165.816,276.612,215.71,240.786
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,55.0,248.1,454.9,775.7,1470.7,1393.5,1377.7,55.0,116.0,188.0,256.0,304.0,394.0,498.0,55.0,151.7,247.2,335.4,401.4,520.7,684.9,55.0,136.015,225.976,311.039,380.624,486.17,620.649,55.0,116.96,190.124,257.955,306.065,398.223,503.269
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,32.0,172.1,374.8,1209.9,759.2,510.2,440.2,32.0,64.0,116.0,142.0,196.0,164.0,174.0,32.0,104.2,157.9,234.4,253.3,248.3,271.7,32.0,79.184,144.657,201.061,240.878,218.88,217.226,32.0,64.925,118.004,143.872,198.249,167.986,177.574
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,37.0,210.9,329.7,630.8,1488.5,718.1,456.4,37.0,80.0,146.0,168.0,212.0,248.0,172.0,37.0,127.0,190.4,242.8,328.6,339.6,274.2,37.0,97.156,168.102,207.847,276.291,310.81,220.003,37.0,81.575,149.547,170.677,216.324,258.826,175.668
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,52.0,245.9,441.4,1363.8,1302.9,1327.6,1379.1,52.0,108.0,184.0,260.0,348.0,372.0,474.0,52.0,151.7,252.0,392.0,453.2,520.2,700.0,52.0,129.775,219.619,340.164,428.603,467.221,601.085,52.0,109.312,186.807,262.872,354.292,379.038,481.334
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,26.0,147.4,329.6,790.9,605.9,326.0,238.4,26.0,54.0,94.0,114.0,116.0,114.0,102.0,26.0,78.3,128.9,164.1,153.8,163.0,141.3,26.0,65.764,114.502,153.068,153.929,146.398,122.19,26.0,55.124,96.631,116.331,117.91,116.497,104.577
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,28.0,156.9,320.3,1104.7,642.9,327.1,228.5,28.0,58.0,102.0,136.0,194.0,90.0,98.0,28.0,90.2,142.3,239.1,238.8,139.4,139.0,28.0,71.866,128.714,189.728,233.664,118.7,120.21,28.0,59.22,103.606,138.452,202.25,92.013,99.111
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,32.0,176.5,291.5,1661.6,529.2,611.0,451.1,32.0,62.0,114.0,158.0,266.0,194.0,198.0,32.0,104.5,159.8,293.8,346.5,338.0,198.0,32.0,78.098,130.991,236.005,306.716,261.922,228.282,32.0,63.039,116.375,159.291,270.877,199.313,198.458
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,31.0,160.3,256.1,468.5,1028.5,436.7,389.9,31.0,64.0,106.0,132.0,156.0,160.0,144.0,31.0,89.2,138.5,184.0,224.6,224.8,190.3,31.0,75.988,124.041,161.88,203.295,196.038,181.223,31.0,64.824,108.054,133.552,157.69,163.346,148.282
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,43.0,230.7,435.9,1024.8,2114.5,1167.7,557.6,43.0,88.0,168.0,220.0,302.0,356.0,240.0,43.0,149.9,244.8,341.6,498.3,480.0,385.5,43.0,109.631,204.265,284.267,414.108,464.342,295.178,43.0,89.271,170.458,222.058,307.017,364.967,243.078
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,31.0,174.3,281.3,581.5,1209.0,492.5,260.2,31.0,66.0,122.0,142.0,170.0,168.0,106.0,31.0,105.4,165.4,215.9,263.4,218.3,176.2,31.0,80.599,141.588,179.235,223.403,207.009,133.892,31.0,67.56,125.274,144.804,174.586,176.998,107.482
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,31.0,197.7,433.9,653.6,745.7,496.3,282.0,31.0,72.0,134.0,164.0,170.0,164.0,118.0,31.0,105.0,184.3,231.5,251.1,240.1,168.2,31.0,85.396,157.812,199.926,212.748,205.405,146.168,31.0,73.329,136.41,167.504,174.189,168.759,119.796
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,30.0,163.8,241.8,464.8,1045.9,494.4,244.2,30.0,64.0,108.0,128.0,154.0,150.0,102.0,30.0,92.5,140.4,181.7,231.4,197.4,145.7,30.0,77.02,125.155,158.102,202.091,185.41,126.158,30.0,65.336,110.317,129.992,158.238,157.725,103.617
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,42.0,225.2,510.6,1773.0,1510.6,1024.1,713.8,42.0,82.0,152.0,214.0,326.0,370.0,380.0,42.0,138.0,223.5,348.0,481.5,587.0,524.0,42.0,104.155,196.042,302.991,432.778,482.27,440.328,42.0,82.865,152.792,215.154,327.641,374.161,382.456
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,28.0,153.4,330.2,1162.6,520.3,418.0,256.7,28.0,56.0,96.0,128.0,182.0,136.0,118.0,28.0,83.7,131.8,215.2,231.2,198.4,159.2,28.0,68.721,122.172,182.908,218.286,181.93,140.649,28.0,56.878,97.13,129.364,184.061,139.302,119.826
