id,Z-0_FS_AA,Z-1_FS_AA,Z-2_FS_AA,Z-3_FS_AA,Z-4_FS_AA,Z-5_FS_AA,Z-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA,T-0_FS_AA,T-1_FS_AA,T-2_FS_AA,T-3_FS_AA,T-4_FS_AA,T-5_FS_AA,T-6_FS_AA,S-0_FS_AA,S-1_FS_AA,S-2_FS_AA,S-3_FS_AA,S-4_FS_AA,S-5_FS_AA,S-6_FS_AA,chi-0_FS_AA,chi-1_FS_AA,chi-2_FS_AA,chi-3_FS_AA,chi-4_FS_AA,chi-5_FS_AA,chi-6_FS_AA
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,604.0,2156.0,2980.0,4320.0,5972.0,5600.0,4552.0,108.0,236.0,388.0,528.0,648.0,860.0,940.0,236.0,652.0,992.0,1318.0,1670.0,2034.0,2102.0,61.96,163.72,257.48,343.4,430.76,535.04,546.84,266.06,596.24,978.22,1315.94,1632.2,2204.54,2347.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,428.0,1328.0,2110.0,3616.0,3430.0,2078.0,2128.0,76.0,152.0,268.0,320.0,484.0,452.0,520.0,152.0,420.0,608.0,824.0,972.0,992.0,1084.0,40.48,99.68,155.72,211.72,269.4,258.4,278.8,184.06,384.58,671.28,793.1,1185.24,1148.9,1249.56
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,448.0,1422.0,2334.0,3884.0,4116.0,2442.0,1346.0,76.0,152.0,272.0,376.0,476.0,564.0,472.0,152.0,424.0,660.0,876.0,1058.0,1050.0,816.0,41.1,104.02,174.3,239.24,294.4,294.12,215.14,179.16,368.24,641.16,886.78,1142.36,1344.94,1107.36
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,560.0,1772.0,3048.0,4956.0,5440.0,5120.0,4704.0,112.0,232.0,396.0,544.0,736.0,844.0,1080.0,232.0,628.0,976.0,1352.0,1634.0,1984.0,2412.0,60.06,153.48,248.74,351.02,438.44,507.34,598.86,268.32,575.76,971.84,1318.96,1787.02,2096.18,2628.9
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,460.0,1806.0,2472.0,4044.0,4782.0,2860.0,1702.0,86.0,180.0,324.0,436.0,600.0,720.0,540.0,180.0,532.0,800.0,1108.0,1454.0,1398.0,1048.0,45.1,122.08,198.68,270.84,355.04,364.8,260.52,208.28,450.78,797.04,1072.16,1510.44,1789.88,1281.28
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,464.0,1576.0,3276.0,4624.0,2728.0,1532.0,648.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0,124.0,352.0,544.0,848.0,920.0,784.0,396.0,34.48,87.84,153.6,219.52,268.56,204.0,135.36,152.96,300.4,527.72,761.28,1263.84,972.68,915.84
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,436.0,1382.0,2548.0,3568.0,2032.0,1494.0,1044.0,58.0,116.0,208.0,272.0,380.0,292.0,276.0,116.0,324.0,500.0,676.0,684.0,588.0,396.0,33.14,82.06,137.28,181.6,201.34,168.08,129.8,142.24,290.54,510.42,670.02,932.88,741.14,660.2
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,612.0,2214.0,3104.0,4556.0,6880.0,6084.0,4806.0,116.0,252.0,432.0,592.0,756.0,1004.0,1028.0,252.0,712.0,1108.0,1496.0,1946.0,2296.0,2272.0,64.44,172.0,277.84,376.44,487.92,601.52,584.32,283.66,635.22,1080.62,1473.82,1888.28,2547.54,2567.34
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,392.0,1290.0,2302.0,4386.0,2396.0,1854.0,1222.0,72.0,140.0,256.0,332.0,556.0,452.0,556.0,140.0,396.0,588.0,888.0,1008.0,1008.0,784.0,36.7,92.26,152.06,224.34,276.94,246.86,219.26,172.2,346.24,615.84,805.58,1333.88,1118.1,1298.32
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,424.0,1372.0,2110.0,2872.0,4718.0,2016.0,1848.0,80.0,164.0,300.0,364.0,472.0,532.0,488.0,164.0,464.0,704.0,892.0,1076.0,1052.0,928.0,41.88,106.92,174.56,222.16,283.72,281.88,248.88,194.48,415.4,751.42,905.8,1154.74,1305.36,1236.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,416.0,1420.0,2112.0,2852.0,2498.0,1538.0,1302.0,62.0,132.0,228.0,280.0,308.0,324.0,300.0,132.0,372.0,564.0,670.0,706.0,680.0,576.0,36.04,92.2,146.34,179.14,193.16,188.18,163.08,154.06,337.42,586.16,702.32,782.26,819.92,729.1
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,388.0,1270.0,2146.0,3322.0,2334.0,1330.0,892.0,62.0,124.0,216.0,268.0,376.0,308.0,308.0,124.0,340.0,504.0,664.0,696.0,636.0,584.0,33.54,85.36,138.88,179.6,205.52,167.6,142.04,147.78,306.58,520.64,648.54,898.36,750.18,728.56
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,396.0,1246.0,1856.0,2642.0,2998.0,1500.0,1226.0,64.0,132.0,212.0,256.0,324.0,356.0,344.0,132.0,344.0,500.0,622.0,732.0,730.0,652.0,36.12,89.52,135.0,169.32,203.4,199.8,176.36,157.6,336.74,539.48,643.14,804.78,890.16,836.18
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,492.0,1618.0,3124.0,5060.0,4444.0,3132.0,2128.0,84.0,164.0,304.0,428.0,652.0,740.0,760.0,164.0,468.0,732.0,1080.0,1392.0,1500.0,1156.0,43.84,111.04,191.12,277.56,368.08,384.68,328.88,196.56,396.04,705.94,1009.78,1550.4,1768.9,1749.86
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,464.0,1842.0,2868.0,3814.0,3152.0,1900.0,1084.0,68.0,144.0,252.0,328.0,492.0,324.0,324.0,144.0,424.0,620.0,892.0,950.0,714.0,652.0,37.96,103.96,171.08,221.88,268.04,188.4,158.88,164.86,358.0,610.46,816.48,1218.34,813.38,767.84
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,396.0,1918.0,2572.0,3740.0,2678.0,1256.0,668.0,68.0,152.0,300.0,396.0,576.0,368.0,256.0,152.0,508.0,824.0,1130.0,1166.0,708.0,466.0,36.28,106.52,186.52,253.04,293.2,180.08,113.76,168.28,388.98,780.48,1013.64,1440.18,903.08,592.88
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,408.0,1308.0,2008.0,2768.0,3664.0,1730.0,1558.0,72.0,148.0,268.0,308.0,364.0,416.0,404.0,148.0,416.0,616.0,724.0,828.0,852.0,836.0,38.46,97.6,157.42,190.02,224.06,228.28,212.1,176.98,377.32,679.42,768.06,901.06,1050.14,1008.16
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,380.0,1188.0,1822.0,2382.0,1842.0,1166.0,690.0,52.0,108.0,168.0,220.0,228.0,220.0,188.0,108.0,276.0,420.0,492.0,478.0,438.0,342.0,31.44,77.56,119.08,145.96,144.68,130.44,97.12,128.1,272.26,418.6,537.48,564.62,555.78,462.18
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,464.0,1590.0,3288.0,4774.0,2866.0,1592.0,738.0,66.0,128.0,232.0,320.0,544.0,416.0,472.0,128.0,360.0,552.0,864.0,960.0,888.0,472.0,35.2,89.98,155.78,223.26,277.3,220.46,159.62,156.56,310.08,536.42,767.68,1286.24,1023.98,1085.52
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,444.0,1424.0,2160.0,2888.0,4972.0,2396.0,1788.0,82.0,168.0,300.0,340.0,444.0,520.0,516.0,168.0,468.0,680.0,832.0,1036.0,1068.0,1012.0,43.18,110.32,175.64,213.92,279.84,291.12,253.08,197.96,424.04,750.9,844.9,1085.98,1270.7,1279.68
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,416.0,1338.0,2272.0,3562.0,3294.0,2000.0,1554.0,72.0,144.0,264.0,340.0,500.0,440.0,432.0,144.0,408.0,624.0,868.0,976.0,892.0,872.0,38.24,96.72,161.44,219.12,269.54,243.36,217.22,175.38,359.62,642.92,837.78,1217.14,1112.6,1063.44
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,420.0,1374.0,2300.0,3572.0,3568.0,2042.0,1492.0,74.0,148.0,264.0,316.0,472.0,428.0,464.0,148.0,412.0,600.0,808.0,936.0,912.0,980.0,38.94,99.52,162.04,211.24,266.84,240.8,227.28,175.58,364.98,636.18,769.12,1127.9,1045.78,1104.52
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,404.0,1348.0,2528.0,4356.0,2364.0,1128.0,396.0,62.0,120.0,224.0,304.0,504.0,312.0,396.0,120.0,344.0,528.0,808.0,816.0,708.0,396.0,32.08,81.1,139.1,209.02,248.9,161.52,122.76,146.54,294.04,535.32,735.84,1201.16,758.64,871.2
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,476.0,1482.0,2472.0,3928.0,4904.0,2860.0,2448.0,86.0,172.0,312.0,412.0,568.0,716.0,644.0,172.0,484.0,744.0,1000.0,1320.0,1380.0,1184.0,45.88,114.58,188.94,258.5,344.48,374.8,325.82,206.56,426.5,754.64,994.42,1391.68,1753.48,1566.28
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,428.0,1236.0,1878.0,2770.0,2360.0,1320.0,708.0,52.0,108.0,180.0,224.0,224.0,196.0,188.0,108.0,288.0,436.0,496.0,450.0,408.0,350.0,31.48,77.54,123.72,149.88,147.58,119.36,94.4,128.04,272.02,453.14,547.76,554.92,493.66,459.3
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,468.0,1498.0,2720.0,3722.0,3522.0,2456.0,1762.0,72.0,144.0,264.0,340.0,500.0,440.0,432.0,144.0,408.0,624.0,868.0,976.0,892.0,872.0,39.26,98.46,165.1,220.86,273.08,250.44,227.36,173.64,357.82,640.96,835.98,1211.88,1102.08,1041.08
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,616.0,1832.0,3014.0,4364.0,5362.0,5408.0,4790.0,104.0,220.0,352.0,500.0,596.0,752.0,924.0,220.0,572.0,900.0,1192.0,1420.0,1752.0,1984.0,61.56,153.64,243.36,329.88,399.96,491.92,554.52,250.38,542.44,857.44,1201.5,1447.96,1852.08,2257.96
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,444.0,1462.0,2580.0,3680.0,3552.0,2210.0,1212.0,70.0,140.0,260.0,328.0,476.0,384.0,392.0,140.0,400.0,608.0,832.0,896.0,792.0,832.0,37.04,94.78,161.34,213.72,260.48,216.72,188.32,167.22,346.3,629.64,804.4,1145.0,951.94,928.2
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,392.0,1236.0,2026.0,3528.0,2080.0,1496.0,980.0,62.0,124.0,208.0,284.0,404.0,320.0,324.0,124.0,332.0,504.0,712.0,742.0,660.0,508.0,34.44,84.94,133.38,192.18,217.5,180.4,147.84,150.9,310.36,512.3,688.86,976.78,801.48,783.92
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,444.0,1304.0,1938.0,2832.0,3736.0,2254.0,1146.0,66.0,136.0,236.0,292.0,344.0,352.0,300.0,136.0,372.0,560.0,688.0,750.0,676.0,608.0,36.88,91.78,146.5,184.74,214.22,201.38,156.18,161.14,344.4,595.58,725.88,845.24,878.3,731.94
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,448.0,1352.0,2082.0,2774.0,3552.0,2042.0,1548.0,68.0,140.0,240.0,304.0,364.0,388.0,352.0,140.0,380.0,576.0,720.0,806.0,770.0,666.0,39.46,97.26,154.22,194.78,228.18,226.06,193.62,166.26,351.22,596.2,749.52,895.72,965.06,872.78
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,372.0,1366.0,1750.0,3230.0,2794.0,1228.0,876.0,64.0,132.0,240.0,296.0,456.0,296.0,276.0,132.0,384.0,568.0,792.0,844.0,616.0,600.0,33.22,87.88,138.06,191.42,232.98,154.24,135.96,158.18,337.42,617.44,749.72,1146.4,769.8,649.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,468.0,1866.0,2830.0,3860.0,4010.0,2530.0,1448.0,76.0,160.0,288.0,352.0,560.0,460.0,420.0,160.0,476.0,688.0,980.0,1176.0,984.0,936.0,40.52,110.84,180.6,234.08,308.88,257.08,213.64,185.84,404.74,714.06,896.44,1403.58,1177.14,1007.72
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,436.0,1724.0,2396.0,3940.0,4054.0,2230.0,1188.0,76.0,160.0,300.0,412.0,564.0,624.0,428.0,160.0,488.0,760.0,1048.0,1320.0,1156.0,716.0,40.08,109.66,184.64,254.12,324.72,303.48,187.0,187.46,405.26,747.08,1020.72,1434.48,1558.06,1024.8
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,404.0,1348.0,2492.0,3270.0,1938.0,1300.0,666.0,58.0,116.0,200.0,276.0,380.0,272.0,216.0,116.0,316.0,488.0,680.0,670.0,504.0,372.0,31.7,80.66,133.8,179.26,191.38,141.64,99.24,140.5,287.82,483.6,680.6,931.96,670.16,508.18
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,384.0,1224.0,1832.0,2570.0,2784.0,1422.0,1128.0,62.0,128.0,208.0,248.0,308.0,336.0,328.0,128.0,336.0,496.0,596.0,692.0,696.0,616.0,34.66,86.56,132.08,161.88,191.96,188.52,164.72,152.5,327.52,529.28,619.38,768.04,842.94,794.4
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,392.0,1222.0,1858.0,2604.0,2108.0,1316.0,852.0,56.0,116.0,176.0,232.0,256.0,260.0,240.0,116.0,292.0,432.0,534.0,550.0,528.0,440.0,33.56,82.64,124.12,156.96,163.2,153.12,123.52,136.62,290.0,437.32,567.1,625.22,641.94,580.08
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,384.0,1234.0,2040.0,3436.0,2168.0,1240.0,696.0,60.0,120.0,204.0,280.0,392.0,296.0,268.0,120.0,324.0,496.0,696.0,706.0,580.0,438.0,32.96,82.68,131.84,189.6,213.0,154.04,117.16,142.4,295.84,495.88,669.96,923.5,716.06,621.58
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,412.0,1912.0,2430.0,2920.0,2414.0,1228.0,684.0,60.0,140.0,264.0,324.0,348.0,300.0,200.0,140.0,456.0,728.0,840.0,832.0,604.0,376.0,35.4,102.68,176.4,209.24,212.32,160.16,100.16,154.04,365.52,707.02,850.0,915.1,764.32,483.96
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,364.0,1520.0,2052.0,4404.0,2148.0,1128.0,396.0,66.0,136.0,252.0,360.0,656.0,312.0,396.0,136.0,416.0,640.0,1072.0,1120.0,708.0,396.0,33.14,90.4,144.88,239.68,301.24,161.52,122.76,161.78,349.16,644.8,910.72,1642.44,758.64,871.2
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,384.0,1236.0,2108.0,3222.0,2002.0,1240.0,646.0,58.0,116.0,200.0,276.0,380.0,272.0,216.0,116.0,316.0,488.0,680.0,670.0,504.0,372.0,32.24,81.26,133.26,182.98,200.56,143.26,99.78,138.8,284.46,478.68,670.36,909.68,665.06,506.48
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,444.0,1342.0,1984.0,2764.0,3626.0,2010.0,1844.0,72.0,148.0,244.0,284.0,348.0,396.0,416.0,148.0,392.0,560.0,676.0,798.0,842.0,848.0,40.92,100.16,151.32,184.44,224.88,233.0,234.56,176.66,376.2,617.78,711.66,871.48,1005.48,1023.26
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_fluoride_1_smi1_1_s_1,404.0,1428.0,1752.0,2426.0,3030.0,1542.0,746.0,60.0,128.0,216.0,256.0,308.0,300.0,204.0,128.0,356.0,516.0,624.0,700.0,568.0,420.0,34.38,90.52,139.42,165.24,191.24,164.14,106.22,149.08,323.94,550.34,645.92,781.12,770.52,495.72
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,380.0,1842.0,2470.0,3518.0,1872.0,722.0,216.0,58.0,132.0,264.0,364.0,520.0,236.0,108.0,132.0,452.0,756.0,1038.0,954.0,370.0,126.0,32.2,95.14,169.34,235.02,253.98,107.44,40.68,147.36,342.56,698.16,948.56,1309.5,574.58,252.72
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,416.0,1292.0,1946.0,2766.0,3422.0,1708.0,1468.0,68.0,140.0,236.0,292.0,364.0,404.0,376.0,140.0,376.0,560.0,706.0,820.0,810.0,732.0,38.02,94.3,146.26,185.94,223.62,222.62,199.22,169.86,360.18,603.44,735.88,910.44,1027.06,936.46
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,356.0,1608.0,2026.0,2188.0,1454.0,576.0,248.0,48.0,112.0,212.0,260.0,236.0,152.0,84.0,112.0,360.0,592.0,626.0,500.0,286.0,148.0,28.26,82.76,142.58,157.24,132.38,77.38,39.4,122.98,289.64,571.0,670.4,609.36,381.78,197.96
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,388.0,1274.0,2032.0,3376.0,2784.0,1534.0,1096.0,66.0,132.0,236.0,292.0,436.0,336.0,360.0,132.0,368.0,548.0,748.0,808.0,712.0,720.0,34.66,88.76,145.04,191.48,228.2,184.68,171.76,160.08,329.02,577.24,728.94,1078.66,854.46,850.24
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,424.0,1416.0,2520.0,4658.0,4194.0,2630.0,1950.0,88.0,172.0,324.0,436.0,652.0,748.0,768.0,172.0,496.0,760.0,1088.0,1400.0,1516.0,1344.0,43.48,110.76,186.84,275.08,359.52,377.28,333.0,207.02,420.88,771.92,1034.1,1555.02,1812.56,1789.98
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,560.0,1734.0,2870.0,4288.0,4940.0,4844.0,4238.0,102.0,216.0,356.0,492.0,584.0,748.0,924.0,216.0,572.0,904.0,1172.0,1398.0,1752.0,1986.0,57.8,146.88,235.82,317.18,381.34,469.3,524.52,247.02,538.18,881.94,1191.02,1425.34,1854.32,2264.18
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,416.0,1302.0,1966.0,2796.0,3444.0,1858.0,1504.0,70.0,144.0,244.0,308.0,376.0,408.0,388.0,144.0,388.0,584.0,736.0,838.0,826.0,760.0,38.68,96.46,150.58,192.7,228.18,226.18,205.58,173.28,367.72,618.52,769.54,937.54,1032.92,962.02
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,388.0,1230.0,1844.0,2476.0,2940.0,1378.0,1020.0,62.0,128.0,208.0,252.0,312.0,336.0,308.0,128.0,336.0,492.0,606.0,700.0,674.0,566.0,34.52,86.32,131.66,162.66,191.74,180.42,150.92,154.28,330.1,534.62,641.14,787.82,853.0,745.08
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,392.0,1370.0,1980.0,2686.0,2382.0,1228.0,810.0,58.0,124.0,220.0,260.0,268.0,260.0,232.0,124.0,356.0,536.0,606.0,598.0,540.0,472.0,33.1,86.38,141.02,166.34,168.56,147.18,117.26,144.04,316.22,566.38,651.44,680.18,659.48,561.72
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,376.0,1208.0,1820.0,2404.0,2726.0,1296.0,930.0,60.0,124.0,204.0,244.0,296.0,316.0,292.0,124.0,328.0,488.0,580.0,660.0,640.0,532.0,33.06,83.36,128.74,155.22,180.3,169.28,140.16,149.18,320.88,524.42,617.38,751.08,804.0,703.02
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,456.0,1460.0,2680.0,4730.0,3982.0,2748.0,2010.0,82.0,160.0,300.0,424.0,640.0,712.0,684.0,160.0,460.0,724.0,1064.0,1352.0,1396.0,1044.0,42.88,107.94,186.06,272.62,357.18,366.06,300.42,192.98,386.44,697.48,1003.48,1528.18,1717.78,1587.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,420.0,1380.0,2540.0,3366.0,2146.0,1348.0,682.0,58.0,116.0,200.0,276.0,380.0,272.0,216.0,116.0,316.0,488.0,680.0,670.0,504.0,372.0,32.48,82.22,136.14,183.94,201.52,143.98,100.02,138.78,284.38,478.44,670.28,909.6,665.0,506.46
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,384.0,1426.0,2372.0,3476.0,2218.0,1286.0,842.0,64.0,132.0,236.0,308.0,444.0,356.0,300.0,132.0,380.0,580.0,812.0,864.0,688.0,536.0,34.22,91.04,152.2,202.82,229.4,178.88,136.24,154.6,328.74,576.46,764.44,1086.32,864.02,707.18
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,428.0,1446.0,2532.0,3584.0,3328.0,2050.0,1212.0,70.0,140.0,260.0,328.0,476.0,384.0,392.0,140.0,400.0,608.0,832.0,896.0,792.0,832.0,36.14,93.88,158.64,208.32,247.88,207.72,188.32,168.86,347.94,634.56,814.24,1167.96,968.34,928.2
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,384.0,1220.0,1884.0,2676.0,2276.0,1236.0,900.0,58.0,120.0,212.0,240.0,244.0,264.0,264.0,120.0,332.0,492.0,532.0,532.0,560.0,528.0,32.18,81.68,130.72,151.6,154.52,148.24,128.72,143.96,308.48,547.38,596.38,613.1,668.26,646.68
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,364.0,1138.0,1752.0,2278.0,1648.0,890.0,486.0,48.0,100.0,168.0,208.0,204.0,192.0,144.0,100.0,268.0,416.0,456.0,420.0,368.0,252.0,28.24,70.54,111.8,132.28,126.6,106.14,68.52,121.26,259.48,437.58,520.8,517.34,492.12,356.94
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,616.0,1944.0,3422.0,5442.0,7000.0,6274.0,5526.0,124.0,256.0,444.0,640.0,832.0,1132.0,1284.0,256.0,700.0,1120.0,1544.0,2018.0,2476.0,2688.0,67.12,171.6,285.36,405.64,529.56,661.32,706.44,294.32,625.48,1060.24,1517.56,1999.0,2733.1,3107.28
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,420.0,1356.0,2054.0,2922.0,4386.0,1970.0,1800.0,78.0,160.0,280.0,332.0,444.0,504.0,492.0,160.0,440.0,652.0,824.0,1020.0,1028.0,972.0,41.3,104.88,165.96,209.6,271.68,272.52,251.16,189.1,404.92,702.38,826.3,1088.94,1239.14,1219.32
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,424.0,1220.0,1828.0,2574.0,2232.0,1270.0,658.0,50.0,104.0,164.0,208.0,208.0,184.0,168.0,104.0,268.0,404.0,460.0,422.0,376.0,316.0,30.96,75.62,117.66,141.38,138.78,113.46,87.02,122.84,261.9,410.58,507.78,515.12,461.78,409.9
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,408.0,1316.0,2044.0,2718.0,3422.0,1808.0,1154.0,68.0,140.0,240.0,304.0,364.0,388.0,352.0,140.0,380.0,576.0,720.0,806.0,770.0,666.0,37.14,94.8,151.74,190.58,219.1,210.74,172.06,164.8,351.54,595.36,748.26,894.12,957.18,848.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,408.0,1486.0,2338.0,3156.0,1964.0,758.0,426.0,52.0,108.0,192.0,248.0,360.0,152.0,168.0,108.0,312.0,472.0,648.0,580.0,340.0,276.0,29.68,78.46,130.94,166.36,185.36,86.68,71.88,127.02,270.5,473.96,613.58,891.18,372.66,395.22
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,384.0,1838.0,2312.0,2600.0,1688.0,778.0,328.0,52.0,124.0,232.0,292.0,300.0,204.0,116.0,124.0,412.0,672.0,750.0,664.0,388.0,178.0,31.24,92.64,159.88,186.32,173.56,105.6,51.48,135.04,327.1,628.08,767.56,789.28,510.94,279.28
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_bromide_1_smi1_1_s_1,420.0,1502.0,2308.0,2758.0,1848.0,824.0,340.0,48.0,108.0,192.0,252.0,244.0,176.0,96.0,108.0,324.0,524.0,608.0,508.0,312.0,160.0,30.32,80.68,138.16,169.6,151.6,95.24,47.64,122.62,278.0,501.5,648.0,624.32,446.48,238.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,404.0,1222.0,1836.0,2606.0,2208.0,1376.0,1296.0,58.0,120.0,200.0,228.0,240.0,268.0,280.0,120.0,320.0,468.0,512.0,532.0,580.0,556.0,33.92,82.8,126.98,147.14,154.74,162.6,156.6,145.54,311.16,519.52,572.66,617.8,692.5,691.96
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,400.0,1320.0,2448.0,3180.0,1722.0,1164.0,494.0,54.0,108.0,188.0,252.0,352.0,248.0,184.0,108.0,296.0,460.0,624.0,612.0,452.0,292.0,30.52,76.62,127.78,168.3,182.0,136.66,79.84,131.88,269.18,454.66,617.54,855.06,635.3,438.74
