id,Z-0_MR_AA,Z-1_MR_AA,Z-2_MR_AA,Z-3_MR_AA,Z-4_MR_AA,Z-5_MR_AA,Z-6_MR_AA,I-0_MR_AA,I-1_MR_AA,I-2_MR_AA,I-3_MR_AA,I-4_MR_AA,I-5_MR_AA,I-6_MR_AA,T-0_MR_AA,T-1_MR_AA,T-2_MR_AA,T-3_MR_AA,T-4_MR_AA,T-5_MR_AA,T-6_MR_AA,S-0_MR_AA,S-1_MR_AA,S-2_MR_AA,S-3_MR_AA,S-4_MR_AA,S-5_MR_AA,S-6_MR_AA,chi-0_MR_AA,chi-1_MR_AA,chi-2_MR_AA,chi-3_MR_AA,chi-4_MR_AA,chi-5_MR_AA,chi-6_MR_AA
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,53.4,86.6,1386.0,0.0,0.0,0.0,1.0,6.0,7.0,18.0,0.0,0.0,0.0,1.0,14.0,15.0,108.0,0.0,0.0,0.0,1.0,10.826,13.725,81.871,0.0,0.0,0.0,1.0,4.875,5.816,18.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,43.4,88.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,1.0,8.0,8.0,76.0,0.0,0.0,0.0,1.0,8.377,13.575,86.419,0.0,0.0,0.0,1.0,2.863,5.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,35.6,147.1,551.8,1309.0,0.0,0.0,1.0,4.0,7.0,13.0,17.0,0.0,0.0,1.0,6.3,13.7,31.7,68.0,0.0,0.0,1.0,6.524,16.451,40.811,77.323,0.0,0.0,1.0,3.583,5.675,12.039,17.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,38.6,152.2,949.7,166.8,77.0,0.0,1.0,4.0,7.0,14.0,3.0,1.0,0.0,1.0,6.3,11.7,50.7,9.3,4.0,0.0,1.0,7.372,16.192,58.444,11.028,4.548,0.0,1.0,3.231,6.037,13.725,2.863,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,58.7,152.2,514.9,308.0,0.0,0.0,1.0,5.0,7.0,11.0,4.0,0.0,0.0,1.0,9.6,16.2,42.1,20.0,0.0,0.0,1.0,9.821,16.192,36.564,18.194,0.0,0.0,1.0,3.897,6.037,10.08,4.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,40.0,88.0,840.6,847.0,0.0,0.0,1.0,4.0,7.0,16.0,11.0,0.0,0.0,1.0,6.3,9.3,50.0,44.0,0.0,0.0,1.0,7.221,13.575,57.483,50.032,0.0,0.0,1.0,3.315,5.9,14.73,11.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,68.8,55.0,115.5,1463.0,0.0,0.0,1.0,6.0,5.0,9.0,19.0,0.0,0.0,1.0,15.0,11.0,15.5,114.0,0.0,0.0,1.0,12.053,9.93,17.384,86.419,0.0,0.0,1.0,4.591,3.618,7.765,19.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,55.5,89.8,1395.6,0.0,0.0,0.0,1.0,5.0,7.0,19.0,0.0,0.0,0.0,1.0,10.0,10.0,95.0,0.0,0.0,0.0,1.0,10.026,13.521,84.007,0.0,0.0,0.0,1.0,3.673,6.039,18.64,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,33.8,150.8,872.7,166.8,77.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0,1.0,6.3,13.7,46.7,9.3,4.0,0.0,1.0,6.578,16.342,53.895,11.028,4.548,0.0,1.0,3.444,5.953,12.725,2.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,43.1,64.2,680.2,859.8,77.0,0.0,1.0,5.0,5.0,13.0,12.0,1.0,0.0,1.0,12.9,7.1,47.1,56.7,5.0,0.0,1.0,8.754,9.658,46.045,51.964,4.548,0.0,1.0,3.927,4.314,12.314,11.863,1.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,44.5,152.2,947.8,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,1.0,6.3,11.7,50.7,8.0,0.0,0.0,1.0,8.04,16.192,58.498,9.097,0.0,0.0,1.0,2.95,6.037,13.586,2.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,57.3,216.3,434.5,308.0,0.0,0.0,1.0,5.0,7.0,9.0,4.0,0.0,0.0,1.0,9.6,19.2,31.7,20.0,0.0,0.0,1.0,9.971,18.809,30.522,18.194,0.0,0.0,1.0,3.812,6.175,8.312,4.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,60.5,150.8,508.3,231.0,0.0,0.0,1.0,5.0,7.0,10.0,3.0,0.0,0.0,1.0,9.6,18.8,37.9,15.0,0.0,0.0,1.0,9.766,16.342,35.276,13.645,0.0,0.0,1.0,4.036,5.953,9.089,3.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,1.0,60.5,150.8,434.5,308.0,0.0,0.0,1.0,5.0,7.0,9.0,4.0,0.0,0.0,1.0,9.6,19.2,31.7,20.0,0.0,0.0,1.0,9.766,16.342,30.522,18.194,0.0,0.0,1.0,4.036,5.953,8.312,4.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,47.7,88.0,960.7,385.0,0.0,0.0,1.0,4.0,7.0,15.0,5.0,0.0,0.0,1.0,6.3,9.7,51.7,20.0,0.0,0.0,1.0,7.835,13.575,60.43,22.742,0.0,0.0,1.0,3.173,5.9,14.449,5.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,57.2,141.2,870.8,77.0,0.0,0.0,1.0,6.0,6.0,13.0,1.0,0.0,0.0,1.0,17.0,14.5,71.0,6.0,0.0,0.0,1.0,11.644,14.206,53.95,4.548,0.0,0.0,1.0,4.651,5.314,12.586,1.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,71.5,242.0,941.6,77.0,0.0,0.0,1.0,6.0,9.0,14.0,1.0,0.0,0.0,1.0,12.5,26.5,80.0,6.0,0.0,0.0,1.0,11.752,22.672,57.855,4.548,0.0,0.0,1.0,4.759,7.9,13.715,1.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,41.8,84.3,831.0,770.0,0.0,0.0,1.0,4.0,7.0,15.0,10.0,0.0,0.0,1.0,6.3,9.7,48.0,40.0,0.0,0.0,1.0,7.167,13.684,55.346,45.484,0.0,0.0,1.0,3.454,5.622,14.091,10.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,78.7,205.3,359.3,308.0,0.0,0.0,1.0,7.0,6.0,8.0,4.0,0.0,0.0,1.0,22.2,23.3,37.3,28.0,0.0,0.0,1.0,14.376,16.823,25.92,18.194,0.0,0.0,1.0,5.228,5.451,7.451,4.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,99.5,1390.8,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,6.0,12.0,76.0,0.0,0.0,0.0,1.0,6.553,15.657,83.214,0.0,0.0,0.0,1.0,3.596,6.679,18.853,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,49.0,60.5,551.8,1463.0,0.0,0.0,1.0,5.0,5.0,13.0,19.0,0.0,0.0,1.0,12.9,7.1,38.8,95.0,0.0,0.0,1.0,9.791,9.766,40.811,86.419,0.0,0.0,1.0,3.922,4.036,12.039,19.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,47.8,88.0,1463.0,0.0,0.0,0.0,1.0,6.0,7.0,19.0,0.0,0.0,0.0,1.0,14.0,12.0,114.0,0.0,0.0,0.0,1.0,10.56,13.575,86.419,0.0,0.0,0.0,1.0,4.884,5.9,19.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,39.4,58.7,243.8,1013.8,77.0,0.0,1.0,4.0,5.0,9.0,14.0,1.0,0.0,1.0,8.7,7.3,16.3,53.3,4.0,0.0,1.0,7.654,9.821,22.617,61.061,4.548,0.0,1.0,3.283,3.897,8.039,13.863,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,27.6,75.2,333.7,705.8,577.5,231.0,1.0,4.0,6.0,11.0,15.0,10.0,3.0,1.0,8.3,8.7,22.7,41.3,32.0,12.0,1.0,5.949,11.643,29.097,49.908,37.633,13.645,1.0,3.568,5.037,9.902,14.039,9.588,3.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_iodide_1_smi1_1_s_1,1.0,62.0,215.0,342.8,154.0,0.0,0.0,1.0,6.0,7.0,7.0,2.0,0.0,0.0,1.0,16.0,26.0,31.0,12.0,0.0,0.0,1.0,10.781,18.959,24.097,9.097,0.0,0.0,1.0,4.863,6.091,6.31,2.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,47.7,70.1,238.8,924.0,0.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,1.0,6.7,11.3,18.7,48.0,0.0,0.0,1.0,7.835,11.903,22.877,54.581,0.0,0.0,1.0,3.173,4.675,7.677,12.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,41.8,84.3,210.1,1155.0,500.5,231.0,1.0,4.0,7.0,12.0,20.0,9.0,3.0,1.0,6.3,10.7,20.7,64.0,28.0,12.0,1.0,7.167,13.684,25.206,75.266,33.085,13.645,1.0,3.454,5.622,10.48,19.176,8.588,3.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,65.1,61.0,506.9,308.0,0.0,0.0,1.0,6.0,5.0,10.0,4.0,0.0,0.0,1.0,15.0,13.0,45.0,24.0,0.0,0.0,1.0,12.162,9.862,35.426,18.194,0.0,0.0,1.0,4.313,4.091,9.005,4.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,38.6,152.2,1023.5,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,1.0,6.3,11.3,55.0,8.0,0.0,0.0,1.0,7.372,16.192,63.197,9.097,0.0,0.0,1.0,3.231,6.037,14.502,2.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,40.4,148.5,757.2,1001.0,0.0,0.0,1.0,4.0,7.0,14.0,13.0,0.0,0.0,1.0,6.3,11.7,41.0,52.0,0.0,0.0,1.0,7.317,16.301,50.593,59.129,0.0,0.0,1.0,3.37,5.759,13.314,13.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1.0,41.8,83.0,133.1,1155.0,500.5,231.0,1.0,4.0,7.0,11.0,20.0,9.0,3.0,1.0,6.3,12.7,16.7,64.0,28.0,12.0,1.0,7.167,13.834,20.658,75.266,33.085,13.645,1.0,3.454,5.538,9.48,19.176,8.588,3.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,88.0,954.5,166.8,77.0,0.0,1.0,4.0,7.0,15.0,3.0,1.0,0.0,1.0,6.3,9.7,54.7,9.3,4.0,0.0,1.0,6.553,13.575,59.787,11.028,4.548,0.0,1.0,3.596,5.9,14.578,2.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1.0,28.4,75.2,947.8,154.0,0.0,0.0,1.0,4.0,6.0,14.0,2.0,0.0,0.0,1.0,8.3,7.7,50.7,8.0,0.0,0.0,1.0,6.277,11.643,58.498,9.097,0.0,0.0,1.0,3.339,5.037,13.586,2.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,27.9,163.6,577.5,1232.0,500.5,231.0,1.0,4.0,8.0,15.0,21.0,9.0,3.0,1.0,6.0,15.0,35.0,68.0,28.0,12.0,1.0,5.91,18.274,44.674,79.815,33.085,13.645,1.0,3.725,6.816,13.765,20.176,8.588,3.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,43.3,132.0,115.5,1463.0,0.0,0.0,1.0,4.0,6.0,9.0,19.0,0.0,0.0,1.0,6.7,11.3,10.3,76.0,0.0,0.0,1.0,7.137,14.478,17.384,86.419,0.0,0.0,1.0,3.441,4.618,7.765,19.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1.0,33.1,100.8,924.0,539.0,500.5,231.0,1.0,4.0,8.0,17.0,12.0,9.0,3.0,1.0,6.0,11.0,52.0,32.0,28.0,12.0,1.0,6.366,15.506,61.621,38.879,33.085,13.645,1.0,3.739,6.763,16.176,11.176,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,34.1,88.0,274.3,936.8,577.5,231.0,1.0,4.0,7.0,12.0,18.0,10.0,3.0,1.0,6.3,10.7,23.7,53.3,32.0,12.0,1.0,6.553,13.575,27.823,63.553,37.633,13.645,1.0,3.596,5.9,10.617,17.039,9.588,3.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,47.7,71.5,322.4,1155.0,0.0,0.0,1.0,4.0,6.0,11.0,15.0,0.0,0.0,1.0,6.7,9.0,24.0,60.0,0.0,0.0,1.0,7.835,11.752,28.713,68.226,0.0,0.0,1.0,3.173,4.759,9.669,15.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1.0,37.5,75.2,757.2,858.0,0.0,0.0,1.0,4.0,6.0,14.0,12.0,0.0,0.0,1.0,8.3,7.7,41.7,46.0,0.0,0.0,1.0,7.709,11.643,50.593,52.018,0.0,0.0,1.0,3.144,5.037,13.314,11.724,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,35.9,99.0,590.3,1463.0,500.5,231.0,1.0,4.0,8.0,16.0,24.0,9.0,3.0,1.0,6.0,13.0,36.0,80.0,28.0,12.0,1.0,6.499,15.561,46.605,93.46,33.085,13.645,1.0,3.735,6.624,14.627,23.176,8.588,3.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1.0,33.8,150.8,946.5,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,1.0,6.3,13.3,51.0,8.0,0.0,0.0,1.0,6.578,16.342,58.649,9.097,0.0,0.0,1.0,3.444,5.953,13.502,2.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1.0,57.3,229.2,885.5,385.0,0.0,0.0,1.0,5.0,8.0,14.0,5.0,0.0,0.0,1.0,9.2,19.6,59.6,25.0,0.0,0.0,1.0,9.971,20.74,55.827,22.742,0.0,0.0,1.0,3.812,7.037,13.588,5.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,41.8,88.0,346.5,936.8,577.5,231.0,1.0,4.0,7.0,12.0,18.0,10.0,3.0,1.0,6.3,10.7,23.7,53.3,32.0,12.0,1.0,7.167,13.575,31.029,63.553,37.633,13.645,1.0,3.454,5.9,10.765,17.039,9.588,3.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,58.7,152.2,373.3,462.0,0.0,0.0,1.0,5.0,7.0,10.0,6.0,0.0,0.0,1.0,9.6,16.7,33.7,30.0,0.0,0.0,1.0,9.821,16.192,29.303,27.29,0.0,0.0,1.0,3.897,6.037,8.888,6.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,1.0,30.4,61.0,433.1,320.8,77.0,0.0,1.0,4.0,5.0,9.0,5.0,1.0,0.0,1.0,8.7,9.0,25.7,17.3,4.0,0.0,1.0,6.25,9.862,30.673,20.125,4.548,0.0,1.0,3.418,4.091,8.228,4.863,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,34.9,77.0,1386.0,0.0,0.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,12.5,7.5,90.0,0.0,0.0,0.0,1.0,7.878,11.589,81.871,0.0,0.0,0.0,1.0,4.255,5.176,18.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,50.6,73.8,872.7,166.8,77.0,0.0,1.0,6.0,6.0,13.0,3.0,1.0,0.0,1.0,14.5,14.5,70.0,14.0,6.0,0.0,1.0,10.693,11.794,53.895,11.028,4.548,0.0,1.0,4.879,4.953,12.725,2.863,1.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_iodide_1_smi1_1_s_1,1.0,21.8,75.2,885.5,397.8,77.0,0.0,1.0,4.0,6.0,14.0,6.0,1.0,0.0,1.0,8.3,7.7,47.7,21.3,4.0,0.0,1.0,5.449,11.643,55.827,24.673,4.548,0.0,1.0,3.704,5.037,13.588,5.863,1.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,35.6,135.7,308.0,782.8,77.0,0.0,1.0,4.0,6.0,9.0,11.0,1.0,0.0,1.0,6.7,11.3,19.3,41.3,4.0,0.0,1.0,6.524,14.369,25.234,47.415,4.548,0.0,1.0,3.583,4.897,8.176,10.863,1.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,40.0,86.6,763.6,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,1.0,6.3,11.3,46.0,44.0,0.0,0.0,1.0,7.221,13.725,52.934,50.032,0.0,0.0,1.0,3.315,5.816,13.73,11.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,41.8,86.2,331.8,693.0,500.5,231.0,1.0,4.0,7.0,11.0,14.0,9.0,3.0,1.0,6.3,12.7,22.7,40.0,28.0,12.0,1.0,7.167,13.629,29.152,47.976,33.085,13.645,1.0,3.454,5.761,9.763,13.176,8.588,3.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,1.0,38.6,163.6,770.0,539.0,500.5,231.0,1.0,4.0,8.0,15.0,12.0,9.0,3.0,1.0,6.0,15.0,44.0,32.0,28.0,12.0,1.0,7.372,18.274,52.525,38.879,33.085,13.645,1.0,3.231,6.816,14.176,11.176,8.588,3.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,1.0,65.8,141.2,872.7,154.0,0.0,0.0,1.0,6.0,6.0,13.0,2.0,0.0,0.0,1.0,17.0,14.5,70.0,12.0,0.0,0.0,1.0,12.445,14.206,53.895,9.097,0.0,0.0,1.0,4.365,5.314,12.725,2.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,41.5,135.7,381.8,770.0,0.0,0.0,1.0,4.0,6.0,10.0,10.0,0.0,0.0,1.0,6.7,11.0,23.7,40.0,0.0,0.0,1.0,7.192,14.369,29.987,45.484,0.0,0.0,1.0,3.302,4.897,8.953,10.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1.0,73.3,240.2,870.8,231.0,0.0,0.0,1.0,6.0,9.0,13.0,3.0,0.0,0.0,1.0,12.5,29.5,70.5,18.0,0.0,0.0,1.0,11.698,22.726,53.95,13.645,0.0,0.0,1.0,4.898,7.761,12.586,3.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,1.0,36.3,61.0,359.3,333.7,154.0,0.0,1.0,4.0,5.0,8.0,6.0,2.0,0.0,1.0,8.7,9.3,21.3,18.7,8.0,0.0,1.0,6.918,9.862,25.92,22.057,9.097,0.0,1.0,3.137,4.091,7.451,5.725,2.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,37.2,100.8,1408.5,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,1.0,6.0,10.0,77.0,12.0,0.0,0.0,1.0,7.088,15.506,85.939,13.645,0.0,0.0,1.0,3.319,6.763,19.502,3.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1.0,41.5,135.7,317.6,1155.0,0.0,0.0,1.0,4.0,6.0,10.0,15.0,0.0,0.0,1.0,6.7,11.0,20.0,60.0,0.0,0.0,1.0,7.192,14.369,27.371,68.226,0.0,0.0,1.0,3.302,4.897,8.816,15.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1.0,47.7,88.0,1100.5,154.0,0.0,0.0,1.0,4.0,7.0,16.0,2.0,0.0,0.0,1.0,6.3,9.3,59.0,8.0,0.0,0.0,1.0,7.835,13.575,67.745,9.097,0.0,0.0,1.0,3.173,5.9,15.502,2.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1.0,31.3,100.8,1408.5,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,1.0,6.0,10.0,77.0,12.0,0.0,0.0,1.0,6.42,15.506,85.939,13.645,0.0,0.0,1.0,3.6,6.763,19.502,3.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,58.7,163.6,880.5,77.0,0.0,0.0,1.0,5.0,8.0,14.0,1.0,0.0,0.0,1.0,9.2,19.6,64.2,5.0,0.0,0.0,1.0,9.821,18.274,56.086,4.548,0.0,0.0,1.0,3.897,6.816,13.226,1.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,58.7,150.8,440.9,231.0,0.0,0.0,1.0,5.0,7.0,10.0,3.0,0.0,0.0,1.0,9.6,18.8,37.9,15.0,0.0,0.0,1.0,9.821,16.342,32.864,13.645,0.0,0.0,1.0,3.897,5.953,8.728,3.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1.0,41.8,86.2,333.7,704.0,500.5,231.0,1.0,4.0,7.0,11.0,15.0,9.0,3.0,1.0,6.3,12.7,22.7,42.0,28.0,12.0,1.0,7.167,13.629,29.097,49.962,33.085,13.645,1.0,3.454,5.761,9.902,13.9,8.588,3.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,60.5,149.0,357.5,243.8,77.0,0.0,1.0,5.0,7.0,8.0,4.0,1.0,0.0,1.0,9.6,21.7,27.5,16.7,5.0,0.0,1.0,9.766,16.397,25.974,15.577,4.548,0.0,1.0,4.036,5.814,7.312,3.863,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,45.8,100.8,1403.6,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,1.0,6.0,10.0,77.0,12.0,0.0,0.0,1.0,7.889,15.506,85.145,13.645,0.0,0.0,1.0,3.034,6.763,19.715,3.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1.0,59.2,86.6,1193.5,693.0,0.0,0.0,1.0,6.0,7.0,18.0,9.0,0.0,0.0,1.0,14.0,15.0,94.5,54.0,0.0,0.0,1.0,11.494,13.725,74.02,40.935,0.0,0.0,1.0,4.594,5.816,17.588,9.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,30.3,100.8,1475.8,231.0,0.0,0.0,1.0,4.0,8.0,20.0,3.0,0.0,0.0,1.0,6.0,10.0,77.0,12.0,0.0,0.0,1.0,6.233,15.506,88.351,13.645,0.0,0.0,1.0,3.744,6.763,19.863,3.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1.0,37.2,88.0,959.3,166.8,77.0,0.0,1.0,4.0,7.0,15.0,3.0,1.0,0.0,1.0,6.3,9.7,54.7,9.3,4.0,0.0,1.0,7.088,13.575,60.58,11.028,4.548,0.0,1.0,3.319,5.9,14.365,2.863,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,61.0,71.5,141.2,1540.0,500.5,231.0,1.0,6.0,6.0,11.0,25.0,9.0,3.0,1.0,14.5,13.0,19.5,126.0,42.0,18.0,1.0,11.439,11.752,21.247,98.008,33.085,13.645,1.0,4.733,4.759,9.49,24.176,8.588,3.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1.0,22.0,88.0,1398.8,231.0,0.0,0.0,1.0,4.0,7.0,19.0,3.0,0.0,0.0,1.0,8.0,8.0,73.0,12.0,0.0,0.0,1.0,5.684,13.575,83.802,13.645,0.0,0.0,1.0,3.577,5.9,18.863,3.0,0.0,0.0
