id,Z-0_MS_AA,Z-1_MS_AA,Z-2_MS_AA,Z-3_MS_AA,Z-4_MS_AA,Z-5_MS_AA,Z-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA,T-0_MS_AA,T-1_MS_AA,T-2_MS_AA,T-3_MS_AA,T-4_MS_AA,T-5_MS_AA,T-6_MS_AA,S-0_MS_AA,S-1_MS_AA,S-2_MS_AA,S-3_MS_AA,S-4_MS_AA,S-5_MS_AA,S-6_MS_AA,chi-0_MS_AA,chi-1_MS_AA,chi-2_MS_AA,chi-3_MS_AA,chi-4_MS_AA,chi-5_MS_AA,chi-6_MS_AA
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,512.0,501.0,1112.0,624.0,0.0,0.0,2.0,12.0,12.0,28.0,16.0,0.0,0.0,12.0,52.0,56.0,108.0,56.0,0.0,0.0,2.82,13.02,12.78,25.76,13.76,0.0,0.0,4.4,30.41,29.97,63.0,35.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,342.0,585.0,1134.0,1326.0,0.0,0.0,2.0,8.0,14.0,28.0,34.0,0.0,0.0,8.0,27.0,49.0,89.0,85.0,0.0,0.0,2.82,8.88,14.87,27.37,29.24,0.0,0.0,4.4,19.13,35.12,65.29,74.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,361.0,582.0,1280.0,390.0,0.0,0.0,2.0,8.0,14.0,32.0,10.0,0.0,0.0,8.0,27.0,51.0,87.0,25.0,0.0,0.0,2.82,8.98,14.96,29.45,8.6,0.0,0.0,4.4,19.61,33.74,72.72,22.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,333.0,502.0,812.0,936.0,0.0,0.0,2.0,8.0,12.0,20.0,24.0,0.0,0.0,8.0,26.0,40.0,66.0,60.0,0.0,0.0,2.82,8.54,12.76,19.65,20.64,0.0,0.0,4.4,19.49,30.46,46.99,52.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,352.0,577.0,899.0,1122.0,717.0,234.0,2.0,8.0,14.0,22.0,28.0,18.0,6.0,8.0,27.0,46.0,71.0,82.0,51.0,15.0,2.82,9.2,14.54,22.26,26.6,16.74,5.16,4.4,19.16,33.39,51.69,63.7,40.65,13.2
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,582.0,1267.0,156.0,0.0,0.0,2.0,8.0,14.0,32.0,4.0,0.0,0.0,8.0,27.0,51.0,84.0,10.0,0.0,0.0,2.82,8.86,14.96,28.64,3.44,0.0,0.0,4.4,19.62,33.74,73.23,8.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,582.0,1278.0,966.0,717.0,234.0,2.0,8.0,14.0,32.0,24.0,18.0,6.0,8.0,27.0,51.0,92.0,72.0,51.0,15.0,2.82,9.17,14.96,30.04,23.16,16.74,5.16,4.4,19.74,33.74,72.5,54.9,40.65,13.2
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,341.0,501.0,810.0,863.0,78.0,0.0,2.0,8.0,12.0,20.0,22.0,2.0,0.0,8.0,26.0,40.0,64.0,57.0,5.0,0.0,2.82,8.9,12.78,19.72,19.34,1.72,0.0,4.4,18.64,29.97,46.1,48.75,4.4,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,332.0,505.0,664.0,1404.0,0.0,0.0,2.0,8.0,12.0,16.0,36.0,0.0,0.0,8.0,26.0,38.0,62.0,90.0,0.0,0.0,2.82,8.56,12.67,17.12,30.96,0.0,0.0,4.4,19.0,31.84,38.0,79.2,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,371.0,416.0,807.0,629.0,78.0,0.0,2.0,8.0,10.0,20.0,16.0,2.0,0.0,8.0,25.0,35.0,61.0,42.0,5.0,0.0,2.82,9.35,10.68,19.23,14.18,1.72,0.0,4.4,19.54,24.24,46.64,35.55,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,334.0,501.0,825.0,1020.0,0.0,0.0,2.0,8.0,12.0,20.0,26.0,0.0,0.0,8.0,26.0,40.0,66.0,66.0,0.0,0.0,2.82,8.52,12.78,20.46,22.76,0.0,0.0,4.4,19.98,29.97,46.48,58.04,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,428.0,494.0,802.0,312.0,0.0,0.0,2.0,10.0,12.0,20.0,8.0,0.0,0.0,10.0,38.0,46.0,68.0,24.0,0.0,0.0,2.82,10.95,12.4,18.81,6.88,0.0,0.0,4.4,25.34,28.64,46.29,17.6,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,345.0,416.0,803.0,312.0,0.0,0.0,2.0,8.0,10.0,20.0,8.0,0.0,0.0,8.0,25.0,35.0,58.0,20.0,0.0,0.0,2.82,8.81,10.68,18.79,6.88,0.0,0.0,4.4,20.59,24.24,46.78,17.6,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,437.0,417.0,1049.0,1326.0,0.0,0.0,2.0,10.0,10.0,26.0,34.0,0.0,0.0,10.0,37.0,43.0,97.0,102.0,0.0,0.0,2.82,11.26,10.66,25.3,29.24,0.0,0.0,4.4,24.89,24.73,59.65,74.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,343.0,496.0,732.0,1020.0,0.0,0.0,2.0,8.0,12.0,18.0,26.0,0.0,0.0,8.0,26.0,39.0,61.0,66.0,0.0,0.0,2.82,8.86,12.36,18.0,22.76,0.0,0.0,4.4,19.52,29.62,41.7,58.04,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,362.0,501.0,1112.0,624.0,0.0,0.0,2.0,8.0,12.0,28.0,16.0,0.0,0.0,8.0,26.0,44.0,80.0,40.0,0.0,0.0,2.82,8.86,12.78,25.76,13.76,0.0,0.0,4.4,20.06,29.97,63.0,35.2,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,420.0,501.0,808.0,546.0,0.0,0.0,2.0,10.0,12.0,20.0,14.0,0.0,0.0,10.0,38.0,46.0,71.0,42.0,0.0,0.0,2.82,10.57,12.75,19.21,12.04,0.0,0.0,4.4,26.11,29.88,47.13,30.8,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,345.0,499.0,898.0,1205.0,795.0,234.0,2.0,8.0,12.0,22.0,30.0,20.0,6.0,8.0,26.0,41.0,71.0,89.0,56.0,15.0,2.82,8.72,12.82,22.28,28.74,18.46,5.16,4.4,20.56,28.99,51.2,68.45,45.05,13.2
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,368.0,665.0,1361.0,1200.0,717.0,234.0,2.0,8.0,16.0,34.0,30.0,18.0,6.0,8.0,28.0,57.0,100.0,87.0,51.0,15.0,2.82,9.36,17.1,32.18,28.32,16.74,5.16,4.4,18.27,38.49,77.25,68.1,40.65,13.2
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,496.0,737.0,1097.0,78.0,0.0,2.0,8.0,12.0,18.0,28.0,2.0,0.0,8.0,26.0,39.0,62.0,72.0,5.0,0.0,2.82,8.47,12.36,18.42,24.5,1.72,0.0,4.4,20.38,29.62,42.05,61.95,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,512.0,502.0,1034.0,624.0,0.0,0.0,2.0,12.0,12.0,26.0,16.0,0.0,0.0,12.0,52.0,55.0,101.0,56.0,0.0,0.0,2.82,13.02,12.73,24.04,13.76,0.0,0.0,4.4,30.41,30.37,58.6,35.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,368.0,667.0,1200.0,966.0,717.0,234.0,2.0,8.0,16.0,30.0,24.0,18.0,6.0,8.0,28.0,55.0,87.0,72.0,51.0,15.0,2.82,9.36,17.03,28.32,23.16,16.74,5.16,4.4,18.27,39.38,68.1,54.9,40.65,13.2
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,417.0,578.0,803.0,234.0,0.0,0.0,2.0,10.0,14.0,20.0,6.0,0.0,0.0,10.0,39.0,52.0,67.0,18.0,0.0,0.0,2.82,10.66,14.52,18.79,5.16,0.0,0.0,4.4,24.73,33.88,46.78,13.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,352.0,501.0,913.0,1980.0,717.0,234.0,2.0,8.0,12.0,22.0,50.0,18.0,6.0,8.0,26.0,41.0,82.0,137.0,51.0,15.0,2.82,9.19,12.78,23.54,45.52,16.74,5.16,4.4,19.25,29.97,52.25,112.1,40.65,13.2
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,429.0,334.0,655.0,936.0,0.0,0.0,2.0,10.0,8.0,16.0,24.0,0.0,0.0,10.0,36.0,32.0,64.0,72.0,0.0,0.0,2.82,10.9,8.52,16.26,20.64,0.0,0.0,4.4,25.74,19.98,37.79,52.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,582.0,1195.0,239.0,78.0,0.0,2.0,8.0,14.0,30.0,6.0,2.0,0.0,8.0,27.0,50.0,79.0,17.0,5.0,0.0,2.82,8.86,14.96,27.38,5.58,1.72,0.0,4.4,19.62,33.74,67.08,13.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,342.0,582.0,1185.0,473.0,78.0,0.0,2.0,8.0,14.0,30.0,12.0,2.0,0.0,8.0,27.0,50.0,82.0,32.0,5.0,0.0,2.82,8.88,14.96,27.06,10.74,1.72,0.0,4.4,19.13,33.74,67.05,26.75,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,369.0,665.0,1376.0,1200.0,717.0,234.0,2.0,8.0,16.0,34.0,30.0,18.0,6.0,8.0,28.0,57.0,100.0,87.0,51.0,15.0,2.82,9.34,17.1,32.92,28.32,16.74,5.16,4.4,18.76,38.49,77.63,68.1,40.65,13.2
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,334.0,498.0,742.0,1560.0,0.0,0.0,2.0,8.0,12.0,18.0,40.0,0.0,0.0,8.0,26.0,39.0,69.0,100.0,0.0,0.0,2.82,8.49,12.32,18.84,34.4,0.0,0.0,4.4,19.89,30.6,42.4,88.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,334.0,502.0,739.0,1020.0,0.0,0.0,2.0,8.0,12.0,18.0,26.0,0.0,0.0,8.0,26.0,39.0,61.0,66.0,0.0,0.0,2.82,8.52,12.73,18.35,22.76,0.0,0.0,4.4,19.98,30.37,42.94,58.04,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,344.0,577.0,903.0,1440.0,717.0,234.0,2.0,8.0,14.0,22.0,36.0,18.0,6.0,8.0,27.0,46.0,74.0,103.0,51.0,15.0,2.82,8.81,14.54,22.7,33.88,16.74,5.16,4.4,20.02,33.39,51.55,82.14,40.65,13.2
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,334.0,583.0,1187.0,390.0,0.0,0.0,2.0,8.0,14.0,30.0,10.0,0.0,0.0,8.0,27.0,50.0,82.0,25.0,0.0,0.0,2.82,8.52,14.94,26.99,8.6,0.0,0.0,4.4,19.98,34.23,67.94,22.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,529.0,655.0,1019.0,78.0,0.0,0.0,2.0,12.0,16.0,26.0,2.0,0.0,0.0,12.0,54.0,70.0,93.0,7.0,0.0,0.0,2.82,13.27,16.26,22.78,1.72,0.0,0.0,4.4,29.89,37.79,57.55,4.4,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,379.0,417.0,644.0,478.0,156.0,0.0,2.0,8.0,10.0,16.0,12.0,4.0,0.0,8.0,25.0,33.0,48.0,34.0,10.0,0.0,2.82,9.71,10.63,15.44,11.16,3.44,0.0,4.4,18.69,24.64,36.6,27.1,8.8,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,351.0,583.0,1132.0,941.0,78.0,0.0,2.0,8.0,14.0,28.0,24.0,2.0,0.0,8.0,27.0,49.0,83.0,62.0,5.0,0.0,2.82,9.22,14.91,26.92,21.06,1.72,0.0,4.4,18.77,34.14,63.73,53.15,4.4,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,334.0,584.0,1197.0,624.0,0.0,0.0,2.0,8.0,14.0,30.0,16.0,0.0,0.0,8.0,27.0,50.0,85.0,40.0,0.0,0.0,2.82,8.52,14.92,27.83,13.76,0.0,0.0,4.4,19.98,34.72,68.64,35.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,501.0,656.0,739.0,156.0,0.0,0.0,2.0,12.0,16.0,18.0,4.0,0.0,0.0,12.0,54.0,65.0,69.0,14.0,0.0,0.0,2.82,12.78,16.21,17.86,3.44,0.0,0.0,4.4,29.97,38.19,42.36,8.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,438.0,415.0,1104.0,156.0,0.0,0.0,2.0,10.0,10.0,28.0,4.0,0.0,0.0,10.0,37.0,44.0,88.0,12.0,0.0,0.0,2.82,11.24,10.7,24.85,3.44,0.0,0.0,4.4,25.38,23.75,63.19,8.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,351.0,665.0,1575.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,9.22,17.1,35.14,0.0,0.0,0.0,4.4,18.77,38.49,88.38,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,531.0,500.0,1025.0,156.0,0.0,0.0,2.0,12.0,12.0,26.0,4.0,0.0,0.0,12.0,52.0,55.0,95.0,14.0,0.0,0.0,2.82,13.12,12.77,23.18,3.44,0.0,0.0,4.4,30.89,29.39,58.39,8.8,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,334.0,502.0,747.0,1019.0,78.0,0.0,2.0,8.0,12.0,18.0,26.0,2.0,0.0,8.0,26.0,39.0,61.0,67.0,5.0,0.0,2.82,8.52,12.73,18.74,22.78,1.72,0.0,4.4,19.98,30.37,42.08,57.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,343.0,579.0,1112.0,624.0,0.0,0.0,2.0,8.0,14.0,28.0,16.0,0.0,0.0,8.0,27.0,49.0,80.0,40.0,0.0,0.0,2.82,8.83,14.5,25.76,13.76,0.0,0.0,4.4,19.53,34.37,63.0,35.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,154.0,511.0,572.0,646.0,390.0,0.0,0.0,2.0,12.0,14.0,16.0,10.0,0.0,0.0,12.0,53.0,58.0,64.0,35.0,0.0,0.0,2.82,13.09,14.12,15.4,8.6,0.0,0.0,4.4,30.09,33.04,37.58,22.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_iodide_1_smi1_1_s_1,154.0,547.0,572.0,722.0,312.0,0.0,0.0,2.0,12.0,14.0,18.0,8.0,0.0,0.0,12.0,53.0,58.0,71.0,28.0,0.0,0.0,2.82,13.46,14.12,17.16,6.88,0.0,0.0,4.4,29.59,33.04,41.0,17.6,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,344.0,418.0,733.0,780.0,0.0,0.0,2.0,8.0,10.0,18.0,20.0,0.0,0.0,8.0,25.0,34.0,59.0,50.0,0.0,0.0,2.82,8.83,10.64,17.98,17.2,0.0,0.0,4.4,20.1,25.22,42.19,44.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,360.0,582.0,1180.0,240.0,0.0,0.0,2.0,8.0,14.0,30.0,6.0,0.0,0.0,8.0,27.0,50.0,79.0,16.0,0.0,0.0,2.82,9.0,14.96,26.64,5.56,0.0,0.0,4.4,19.12,33.74,66.7,14.04,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,352.0,578.0,900.0,1122.0,717.0,234.0,2.0,8.0,14.0,22.0,28.0,18.0,6.0,8.0,27.0,46.0,71.0,82.0,51.0,15.0,2.82,9.2,14.49,22.21,26.6,16.74,5.16,4.4,19.16,33.79,52.09,63.7,40.65,13.2
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,351.0,583.0,1117.0,239.0,78.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0,8.0,27.0,49.0,74.0,17.0,5.0,0.0,2.82,9.22,14.91,25.66,5.58,1.72,0.0,4.4,18.77,34.14,62.68,13.55,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,333.0,501.0,815.0,1098.0,0.0,0.0,2.0,8.0,12.0,20.0,28.0,0.0,0.0,8.0,26.0,40.0,67.0,71.0,0.0,0.0,2.82,8.54,12.78,20.14,24.48,0.0,0.0,4.4,19.49,29.97,46.45,62.44,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,351.0,666.0,1081.0,1932.0,1434.0,468.0,2.0,8.0,16.0,26.0,48.0,36.0,12.0,8.0,28.0,53.0,89.0,144.0,102.0,30.0,2.82,9.22,17.05,27.75,46.32,33.48,10.32,4.4,18.77,38.89,62.64,109.8,81.3,26.4
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,474.0,498.0,1404.0,0.0,0.0,0.0,2.0,10.0,12.0,36.0,0.0,0.0,0.0,10.0,38.0,54.0,108.0,0.0,0.0,0.0,2.82,11.54,12.84,30.96,0.0,0.0,0.0,4.4,25.17,28.5,79.2,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_iodide_1_smi1_1_s_1,154.0,464.0,495.0,725.0,234.0,0.0,0.0,2.0,10.0,12.0,18.0,6.0,0.0,0.0,10.0,38.0,45.0,61.0,18.0,0.0,0.0,2.82,11.32,12.35,17.07,5.16,0.0,0.0,4.4,24.84,29.04,42.38,13.2,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,342.0,500.0,722.0,478.0,156.0,0.0,2.0,8.0,12.0,18.0,12.0,4.0,0.0,8.0,26.0,39.0,53.0,34.0,10.0,0.0,2.82,8.88,12.77,17.16,11.16,3.44,0.0,4.4,19.13,29.39,41.0,27.1,8.8,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,370.0,578.0,1104.0,156.0,0.0,0.0,2.0,8.0,14.0,28.0,4.0,0.0,0.0,8.0,27.0,49.0,74.0,10.0,0.0,0.0,2.82,9.32,14.49,24.85,3.44,0.0,0.0,4.4,19.15,33.79,63.19,8.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,370.0,578.0,1024.0,240.0,0.0,0.0,2.0,8.0,14.0,26.0,6.0,0.0,0.0,8.0,27.0,48.0,69.0,16.0,0.0,0.0,2.82,9.32,14.49,23.2,5.56,0.0,0.0,4.4,19.15,33.79,57.9,14.04,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,513.0,499.0,1117.0,942.0,0.0,0.0,2.0,12.0,12.0,28.0,24.0,0.0,0.0,12.0,52.0,56.0,111.0,85.0,0.0,0.0,2.82,13.0,12.82,26.18,21.04,0.0,0.0,4.4,30.9,28.99,63.35,53.64,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,352.0,494.0,722.0,478.0,156.0,0.0,2.0,8.0,12.0,18.0,12.0,4.0,0.0,8.0,26.0,39.0,53.0,34.0,10.0,0.0,2.82,9.2,12.4,17.16,11.16,3.44,0.0,4.4,19.16,28.64,41.0,27.1,8.8,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,350.0,667.0,1434.0,1404.0,0.0,0.0,2.0,8.0,16.0,36.0,36.0,0.0,0.0,8.0,28.0,58.0,108.0,90.0,0.0,0.0,2.82,9.24,17.03,33.48,30.96,0.0,0.0,4.4,18.28,39.38,81.3,79.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,154.0,438.0,498.0,1200.0,966.0,717.0,234.0,2.0,10.0,12.0,30.0,24.0,18.0,6.0,10.0,38.0,51.0,102.0,84.0,60.0,18.0,2.82,11.24,12.84,28.32,23.16,16.74,5.16,4.4,25.38,28.5,68.1,54.9,40.65,13.2
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,512.0,418.0,732.0,1019.0,78.0,0.0,2.0,12.0,10.0,18.0,26.0,2.0,0.0,12.0,51.0,44.0,79.0,93.0,7.0,0.0,2.82,13.02,10.64,18.0,22.78,1.72,0.0,4.4,30.41,25.22,41.7,57.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,344.0,578.0,1040.0,858.0,0.0,0.0,2.0,8.0,14.0,26.0,22.0,0.0,0.0,8.0,27.0,48.0,78.0,55.0,0.0,0.0,2.82,8.81,14.49,24.44,18.92,0.0,0.0,4.4,20.02,33.79,59.44,48.4,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,154.0,504.0,418.0,812.0,780.0,0.0,0.0,2.0,12.0,10.0,20.0,20.0,0.0,0.0,12.0,51.0,45.0,84.0,70.0,0.0,0.0,2.82,12.66,10.64,19.65,17.2,0.0,0.0,4.4,31.26,25.22,46.99,44.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,344.0,577.0,898.0,1205.0,795.0,234.0,2.0,8.0,14.0,22.0,30.0,20.0,6.0,8.0,27.0,46.0,71.0,89.0,56.0,15.0,2.82,8.81,14.54,22.28,28.74,18.46,5.16,4.4,20.02,33.39,51.2,68.45,45.05,13.2
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,350.0,583.0,1117.0,941.0,78.0,0.0,2.0,8.0,14.0,28.0,24.0,2.0,0.0,8.0,27.0,49.0,83.0,62.0,5.0,0.0,2.82,9.24,14.94,26.18,21.06,1.72,0.0,4.4,18.28,34.23,63.35,53.15,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,361.0,582.0,1200.0,473.0,78.0,0.0,2.0,8.0,14.0,30.0,12.0,2.0,0.0,8.0,27.0,50.0,82.0,32.0,5.0,0.0,2.82,8.98,14.96,27.8,10.74,1.72,0.0,4.4,19.61,33.74,67.43,26.75,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,343.0,579.0,1127.0,1326.0,0.0,0.0,2.0,8.0,14.0,28.0,34.0,0.0,0.0,8.0,27.0,49.0,89.0,85.0,0.0,0.0,2.82,8.83,14.5,27.02,29.24,0.0,0.0,4.4,19.53,34.37,64.05,74.8,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,332.0,504.0,742.0,1404.0,0.0,0.0,2.0,8.0,12.0,18.0,36.0,0.0,0.0,8.0,26.0,39.0,67.0,90.0,0.0,0.0,2.82,8.56,12.69,18.84,30.96,0.0,0.0,4.4,19.0,31.35,42.4,79.2,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,344.0,578.0,1104.0,156.0,0.0,0.0,2.0,8.0,14.0,28.0,4.0,0.0,0.0,8.0,27.0,49.0,74.0,10.0,0.0,0.0,2.82,8.84,14.49,24.85,3.44,0.0,0.0,4.4,20.01,33.79,63.19,8.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,345.0,582.0,1482.0,0.0,0.0,0.0,2.0,8.0,14.0,38.0,0.0,0.0,0.0,8.0,27.0,54.0,95.0,0.0,0.0,0.0,2.82,8.72,14.96,32.68,0.0,0.0,0.0,4.4,20.56,33.74,83.6,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,361.0,583.0,1118.0,156.0,0.0,0.0,2.0,8.0,14.0,28.0,4.0,0.0,0.0,8.0,27.0,49.0,74.0,10.0,0.0,0.0,2.82,8.98,14.91,25.64,3.44,0.0,0.0,4.4,19.61,34.14,63.17,8.8,0.0,0.0
