id,Z-0_FA_AB,Z-1_FA_AB,Z-2_FA_AB,Z-3_FA_AB,Z-4_FA_AB,Z-5_FA_AB,Z-6_FA_AB,I-0_FA_AB,I-1_FA_AB,I-2_FA_AB,I-3_FA_AB,I-4_FA_AB,I-5_FA_AB,I-6_FA_AB,T-0_FA_AB,T-1_FA_AB,T-2_FA_AB,T-3_FA_AB,T-4_FA_AB,T-5_FA_AB,T-6_FA_AB,S-0_FA_AB,S-1_FA_AB,S-2_FA_AB,S-3_FA_AB,S-4_FA_AB,S-5_FA_AB,S-6_FA_AB,chi-0_FA_AB,chi-1_FA_AB,chi-2_FA_AB,chi-3_FA_AB,chi-4_FA_AB,chi-5_FA_AB,chi-6_FA_AB
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,3332.3,5392.5,8996.1,9413.1,9927.8,8237.0,5737.4,385.7,675.9,1012.4,1316.7,1399.0,1769.7,1889.5,1061.6,1688.3,2529.8,2809.7,3283.1,3872.8,3435.8,266.604,435.683,667.355,787.065,876.042,1005.633,897.521,958.73,1656.301,2461.326,3165.861,3463.141,4326.515,4447.136
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2510.9,3823.6,5266.2,5963.0,3318.2,2333.6,1233.9,242.2,398.3,532.8,656.7,701.9,668.3,511.2,640.4,948.9,1307.7,1452.1,1435.3,1258.7,816.4,171.757,264.119,360.464,408.961,401.125,339.966,218.207,605.346,979.935,1312.269,1599.966,1712.972,1615.559,1179.072
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2491.7,3750.4,4814.1,7820.9,3401.2,2931.3,1779.8,262.5,467.7,600.2,782.4,885.9,784.9,502.8,730.1,1102.9,1498.8,1790.9,1739.1,1342.8,1199.7,177.736,282.974,380.759,479.032,470.778,388.506,263.144,671.299,1179.17,1522.807,1940.538,2180.232,2005.432,1195.592
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,2541.0,3767.8,5400.2,5453.0,3282.4,1766.7,1141.7,213.9,369.4,475.0,484.3,455.2,439.1,422.1,583.3,862.5,1082.6,997.0,945.2,930.7,713.5,155.8,248.011,320.036,314.211,282.723,234.479,185.657,539.222,925.267,1171.814,1187.878,1144.071,1078.617,997.076
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2494.2,3697.6,5293.8,6456.1,3374.2,2982.7,2022.2,247.8,418.2,555.3,697.8,773.8,710.7,576.0,666.0,990.7,1377.9,1561.4,1547.9,1370.6,890.7,172.609,264.329,362.516,429.164,430.637,385.203,273.079,637.345,1067.626,1408.788,1731.488,1944.439,1739.319,1345.516
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,2649.1,3996.4,5054.1,3921.9,1917.3,1029.6,390.5,202.1,375.7,518.5,548.1,441.3,324.6,178.5,590.2,971.0,1250.5,1127.2,850.2,575.6,255.6,147.915,254.669,338.132,319.868,238.784,153.79,70.856,519.846,974.481,1317.987,1372.725,1106.393,784.369,414.721
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,2170.0,3038.8,4368.6,3374.0,1682.5,1020.9,398.1,176.8,301.8,393.4,399.1,335.6,299.3,177.7,478.6,731.1,900.3,783.8,684.8,549.3,254.4,127.23,199.945,257.917,241.8,195.683,145.362,70.338,463.051,791.795,1002.68,1014.601,864.601,737.731,417.582
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,3142.1,4522.7,6771.9,8773.8,4784.7,2396.3,1729.7,288.6,559.4,744.2,1046.4,1226.4,832.0,732.0,860.9,1360.1,1879.5,2431.1,2204.2,1622.5,1274.6,201.005,348.135,469.577,622.973,610.974,383.49,310.724,718.377,1372.341,1825.513,2571.69,2976.471,1963.331,1680.245
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2450.9,3536.1,4958.6,6323.9,3127.5,2021.0,1174.0,235.6,408.0,542.9,665.9,720.2,613.6,468.5,643.6,968.1,1333.7,1477.0,1392.0,1150.3,778.7,163.732,256.256,350.364,404.861,389.122,299.209,202.751,600.556,1032.864,1365.582,1623.427,1768.02,1485.606,1087.211
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2731.7,4512.3,5992.0,5298.0,3253.9,1858.7,539.9,228.2,417.4,546.5,775.5,631.8,625.7,539.9,645.5,981.8,1374.1,1469.1,1291.7,1227.6,539.9,160.521,264.682,353.338,409.913,340.495,294.501,167.381,570.408,1024.7,1371.835,1913.978,1586.564,1475.095,1187.863
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2737.3,4053.6,4900.4,4710.7,2657.8,1739.3,884.6,222.6,396.7,504.2,563.7,582.3,471.6,353.7,632.6,982.6,1215.2,1281.0,1194.8,899.2,562.6,158.714,258.857,325.041,344.25,322.944,237.736,147.783,591.602,1058.331,1321.923,1477.892,1537.672,1176.986,837.384
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,3268.0,5020.7,7667.6,9358.7,9552.9,7514.5,5621.5,377.4,631.5,956.6,1105.1,1289.4,1566.8,1592.2,1009.0,1588.2,2320.7,2520.2,2997.9,3398.1,3097.9,263.634,418.548,619.961,694.294,814.822,906.072,822.548,943.456,1567.433,2361.577,2717.198,3254.181,3906.999,3819.12
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,3863.8,6979.3,9865.6,10846.1,11870.2,10246.1,7175.7,420.4,733.0,1078.3,1424.8,1655.8,2136.7,2356.4,1153.4,1811.4,2699.9,3174.8,3906.6,4726.1,4243.6,294.437,485.141,713.53,867.573,1039.611,1213.822,1114.111,1028.156,1751.846,2585.251,3385.612,4016.822,5142.307,5518.008
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2422.2,3462.6,4806.3,6373.9,3105.7,2394.9,1782.8,249.0,422.2,537.2,639.3,707.6,677.2,598.0,671.2,977.3,1292.8,1439.8,1441.5,1344.2,1152.0,169.231,259.666,342.191,390.996,381.325,344.445,283.948,636.652,1072.435,1359.14,1593.413,1790.557,1648.889,1402.544
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3374.8,5113.3,6497.5,6154.6,3412.6,1811.4,486.6,258.2,506.1,667.7,1017.1,843.9,609.4,486.6,791.0,1304.2,1830.9,2109.4,1620.5,1152.0,486.6,187.256,333.976,442.443,549.132,432.547,282.925,150.855,662.139,1287.577,1724.143,2557.47,2118.208,1446.697,1070.585
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,3730.6,6794.4,9258.5,9636.8,10873.7,9136.9,6067.1,386.5,673.7,1034.7,1353.1,1478.1,1770.2,1870.4,1060.2,1708.4,2582.4,2925.3,3362.4,3871.4,3346.9,274.64,456.875,684.578,812.045,927.134,1027.699,901.167,949.017,1612.282,2495.184,3245.608,3636.175,4315.924,4436.906
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2628.1,4200.6,4952.2,3629.4,2042.8,1103.0,324.0,205.5,370.6,526.6,572.8,499.4,333.4,140.2,588.5,973.5,1290.2,1199.5,937.8,546.0,195.0,149.965,252.079,344.324,334.005,268.438,158.617,56.36,532.719,960.822,1351.672,1445.902,1266.089,821.724,330.202
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,3563.2,5515.1,8272.6,12647.7,11479.3,9167.1,7977.4,432.4,761.7,1073.2,1307.1,1627.3,1905.3,2070.5,1194.1,1852.1,2638.9,3091.2,3680.2,4223.3,4559.1,296.56,483.06,693.749,842.131,1024.056,1105.856,1119.033,1077.6,1876.899,2633.284,3171.344,4013.895,4720.357,5020.142
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,2739.2,3406.1,4541.0,6023.3,2890.4,1277.1,914.6,221.8,412.5,511.0,625.2,662.3,386.1,343.5,647.2,996.6,1277.7,1449.6,1180.3,785.1,596.1,158.012,261.383,326.368,382.356,346.348,191.12,150.865,573.892,1073.943,1304.628,1564.871,1669.982,925.508,810.328
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2483.0,4106.3,6233.0,3921.5,3020.9,2163.2,741.0,223.4,379.8,546.1,747.2,616.9,592.0,287.3,603.2,925.9,1357.6,1395.9,1243.0,936.9,392.6,160.921,254.918,363.027,402.527,352.879,288.627,120.093,555.997,920.866,1340.518,1811.689,1505.789,1385.273,656.441
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2482.0,4128.4,6154.5,4454.5,3030.7,2080.2,964.1,239.9,417.1,570.2,765.6,675.9,702.7,552.8,657.0,987.3,1400.1,1473.3,1412.8,1312.0,732.2,167.753,268.5,372.404,413.858,375.886,330.914,205.595,590.339,1002.01,1385.157,1827.978,1636.394,1644.838,1246.236
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,3950.6,7077.3,10055.2,11091.3,12434.1,11152.4,8065.6,423.3,734.4,1079.5,1425.3,1661.5,2154.3,2374.9,1157.7,1813.9,2701.5,3180.9,3929.8,4760.1,4292.4,299.14,489.566,717.0,877.794,1064.307,1260.81,1164.756,1041.35,1765.715,2603.228,3416.486,4068.701,5224.027,5589.098
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2510.8,3699.8,5119.1,8256.2,3510.8,2771.8,2069.6,275.3,509.8,656.8,859.0,978.2,850.4,683.5,785.1,1200.9,1643.8,1959.7,1888.4,1601.2,1515.2,181.717,297.234,400.247,502.331,489.6,403.395,328.309,702.967,1284.687,1655.379,2109.569,2421.211,2092.701,1600.635
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2431.6,3630.4,5004.2,6296.8,3126.8,2586.5,1529.0,240.8,409.5,547.9,675.1,737.5,646.2,483.7,650.4,974.6,1347.8,1502.3,1446.9,1203.5,795.1,166.824,257.929,354.192,412.208,403.256,340.678,224.573,624.811,1053.079,1400.781,1692.316,1884.084,1632.832,1180.632
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,3384.2,5361.5,7856.6,10320.2,10023.3,8232.6,6608.0,400.5,671.9,983.3,1153.1,1430.8,1788.2,1859.9,1072.3,1655.2,2396.0,2706.5,3363.8,3901.5,3692.6,277.838,440.199,640.503,737.428,898.538,1023.83,965.261,1003.884,1665.894,2421.126,2814.939,3581.134,4418.296,4463.08
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2274.1,3757.0,5735.3,3895.7,2462.2,1742.0,583.1,222.8,404.2,533.7,716.8,622.8,594.0,422.7,627.0,956.1,1307.8,1363.9,1258.5,1079.5,489.1,150.158,242.63,340.074,375.741,330.117,270.119,142.291,569.76,1020.475,1326.081,1748.673,1564.924,1422.718,948.194
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,3154.4,5472.7,7279.4,4359.5,1587.4,526.4,62.0,222.2,464.7,680.5,912.9,573.1,306.3,62.0,711.7,1298.7,1816.8,1673.4,926.2,399.3,62.0,162.226,314.222,451.066,461.074,252.193,113.123,19.22,559.397,1176.798,1697.293,2196.507,1345.412,690.602,136.399
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,2595.8,3850.8,5298.0,4902.2,3126.0,1515.8,753.9,198.7,323.9,467.3,468.1,384.9,317.9,238.1,522.5,791.2,1067.4,918.0,753.5,611.3,427.0,153.317,241.982,328.079,302.377,247.643,178.21,115.655,487.791,780.294,1133.111,1128.456,960.274,786.667,564.499
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2845.2,4810.1,7192.0,7281.2,4772.9,3400.2,1928.7,277.8,495.6,725.8,937.3,1124.8,949.1,585.7,773.5,1221.4,1729.0,2094.1,2108.1,1590.6,913.5,198.311,326.648,468.663,566.413,593.198,465.728,272.314,680.245,1174.464,1726.329,2260.335,2710.415,2258.942,1357.319
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2390.8,3808.6,6118.8,5254.0,3187.9,2564.7,807.2,243.8,426.3,567.3,848.2,788.7,788.6,602.8,670.0,1011.5,1467.6,1698.6,1619.1,1461.8,602.8,164.123,257.703,372.883,460.434,422.531,379.985,197.1,625.946,1076.877,1420.055,2090.577,1993.359,1905.013,1362.451
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,3139.6,5074.3,5604.3,4211.5,2589.1,1399.9,436.7,220.3,414.7,626.8,675.3,522.2,289.9,101.6,659.7,1177.3,1594.6,1401.3,936.3,465.7,140.2,168.248,297.657,418.355,407.742,302.491,161.689,51.594,570.321,1086.007,1628.982,1720.059,1326.884,722.113,243.664
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2740.5,4000.2,5780.5,3630.2,1481.8,826.9,143.0,197.9,388.0,515.3,717.1,364.3,346.1,143.0,598.9,960.1,1328.4,1204.7,761.2,545.1,143.0,146.208,258.364,338.246,363.538,190.612,141.018,44.337,498.915,973.532,1287.123,1764.907,887.634,816.041,314.648
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2593.6,4751.6,7482.0,3770.8,2935.4,1644.9,0.0,227.2,418.2,598.7,959.9,784.9,760.4,0.0,645.5,1017.0,1558.7,1744.8,1545.3,760.4,0.0,164.294,278.414,403.227,488.482,402.957,279.372,0.0,550.315,971.047,1431.873,2266.303,1883.77,1695.385,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,3515.9,5805.1,6456.9,4233.8,2121.5,842.8,141.4,220.2,430.7,591.5,854.9,517.4,326.3,141.4,677.6,1153.0,1592.2,1584.5,932.8,523.6,141.4,166.947,303.404,393.936,437.499,259.832,139.366,43.83,569.357,1110.934,1524.758,2157.078,1289.49,772.859,311.053
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2491.4,3704.8,5115.5,6445.8,3522.4,2889.2,2007.0,248.1,423.3,576.2,698.7,747.1,671.0,519.1,671.4,1016.7,1403.1,1538.8,1481.4,1264.9,866.1,172.723,267.398,367.961,426.18,418.083,364.996,259.751,635.32,1074.162,1455.562,1735.311,1885.127,1660.22,1219.24
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2446.2,3981.8,5835.6,5083.5,2836.1,1909.4,540.0,233.3,421.9,563.5,816.0,715.6,676.1,540.0,655.2,1003.3,1431.8,1593.4,1431.3,1278.2,540.0,161.017,264.827,363.671,431.268,370.079,310.165,167.415,583.316,1027.934,1397.64,1988.961,1759.321,1586.118,1188.109
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,3103.1,4854.7,5244.3,4055.1,2233.5,1143.3,479.6,218.2,433.7,569.9,553.4,519.5,386.9,216.4,676.6,1173.8,1375.1,1233.7,1064.9,672.2,301.1,163.202,301.985,375.93,336.542,283.316,178.987,86.27,560.709,1129.474,1463.843,1399.839,1299.243,922.263,506.412
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_iodide_1_smi1_1_s_1,3305.1,5652.1,6769.8,5417.0,2707.5,966.5,356.1,221.2,434.5,638.4,666.0,504.4,318.8,164.1,680.5,1211.7,1583.4,1389.7,939.3,551.0,240.9,167.85,314.7,429.232,394.926,273.372,151.226,67.004,557.847,1105.367,1598.556,1625.754,1222.619,754.681,374.475
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,2326.1,3223.4,4543.8,5338.2,2601.8,1623.2,873.7,210.9,357.2,450.0,534.7,545.8,462.0,362.6,568.0,843.9,1088.6,1167.0,1057.7,891.9,574.4,148.473,230.068,299.662,336.193,306.679,233.014,152.304,545.273,918.779,1147.958,1338.761,1381.618,1128.873,845.749
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2687.0,4730.1,6305.6,3995.1,2605.3,1359.6,448.4,214.9,367.6,521.3,722.3,603.2,549.7,244.0,582.5,888.9,1304.5,1354.3,1187.5,850.1,278.1,155.459,249.746,350.839,386.101,325.787,234.772,89.275,532.501,888.604,1277.306,1727.948,1462.525,1280.802,565.48
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,3357.3,5462.3,7770.4,9509.3,9910.4,7843.5,5593.6,374.4,643.1,964.6,1117.3,1330.6,1611.3,1584.0,1017.5,1625.7,2338.0,2567.0,3096.0,3451.2,3015.6,263.974,428.895,629.685,713.318,851.91,929.343,801.312,937.089,1590.937,2359.685,2711.672,3305.29,3976.416,3828.372
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2585.3,4375.9,6327.7,4162.1,2954.0,2011.1,707.3,219.2,375.7,546.6,732.8,582.5,502.1,265.3,594.8,922.3,1345.4,1347.3,1118.7,821.9,361.5,163.303,263.893,374.046,406.707,332.731,255.352,111.869,537.236,890.114,1318.779,1756.027,1442.995,1189.51,608.289
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2458.3,3625.2,5064.7,6503.4,3149.4,2802.3,1826.0,253.2,419.4,523.3,649.8,754.6,746.7,664.4,672.6,960.6,1286.1,1494.3,1564.8,1491.4,1187.4,173.978,262.133,347.507,411.36,422.057,393.354,301.44,645.498,1063.375,1323.609,1605.944,1880.296,1830.197,1551.445
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,4468.3,7586.6,11319.6,15691.0,18574.5,16619.7,14632.7,573.7,963.4,1497.3,1827.0,2350.4,3196.6,3522.2,1537.1,2460.7,3719.6,4365.7,5774.4,7181.6,7303.6,400.987,647.165,989.009,1195.82,1571.011,1945.24,1974.286,1426.083,2354.15,3635.472,4436.156,5840.52,7921.317,8645.797
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,3138.9,5322.0,7661.8,5066.0,1283.0,503.4,0.0,208.9,419.8,587.3,969.7,443.9,503.4,0.0,641.6,1046.4,1601.6,1525.5,947.4,503.4,0.0,152.613,276.4,395.207,467.913,208.106,156.065,0.0,516.559,1026.38,1437.16,2319.844,1035.424,1107.559,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_iodide_1_smi1_1_s_1,2815.0,4560.5,5776.0,4634.4,2330.4,863.8,298.8,190.2,355.5,485.5,490.6,378.7,244.3,115.0,558.1,918.5,1156.4,993.1,707.0,419.6,169.8,143.536,250.701,331.223,301.58,213.508,118.931,48.554,493.156,927.884,1246.034,1237.085,967.803,610.152,274.807
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,2387.2,3631.2,4916.4,4233.8,2690.9,1659.8,875.9,212.4,335.9,493.1,526.1,484.9,426.6,298.4,548.3,829.0,1149.4,1074.6,970.7,796.2,505.8,155.208,235.946,330.934,321.393,288.217,228.023,139.539,529.676,826.317,1210.982,1281.029,1205.593,1042.554,701.584
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2693.9,4765.0,6008.8,3741.1,2076.2,923.3,143.0,197.6,366.8,513.7,674.1,496.2,374.9,143.0,564.4,898.6,1245.2,1195.6,911.9,573.8,143.0,144.852,246.842,335.566,351.817,248.633,153.314,44.332,492.268,893.265,1258.923,1618.605,1222.239,891.297,314.617
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,2703.8,4643.1,5853.0,3902.4,2223.9,1049.3,367.7,197.6,346.7,500.8,667.3,490.0,363.6,199.9,544.2,847.5,1227.0,1186.5,886.6,611.9,227.9,146.531,240.456,335.268,354.797,256.22,165.115,73.158,489.987,839.554,1231.861,1596.157,1198.29,866.085,463.3
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3532.0,5380.6,7393.0,7783.0,4500.5,2362.1,1194.8,292.9,566.8,793.2,1132.9,1299.4,898.7,527.9,886.4,1472.6,2081.2,2660.1,2409.1,1484.2,788.1,208.981,369.302,509.001,652.357,632.811,394.653,216.308,745.465,1434.199,1983.681,2839.961,3188.06,2107.467,1221.622
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2451.5,3598.5,4992.1,4399.6,2700.9,1535.7,834.1,209.3,335.4,489.1,520.1,470.3,415.9,294.4,544.7,824.5,1139.3,1054.6,942.5,777.8,501.6,154.484,236.671,329.144,319.6,276.98,215.447,135.968,520.223,822.851,1192.065,1250.439,1145.554,998.38,688.158
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2991.3,5472.5,8549.8,9516.9,5961.8,3981.3,1869.5,329.2,640.2,941.7,1320.9,1762.9,1536.9,1030.2,969.4,1581.8,2262.6,3083.9,3299.9,2567.1,1533.8,222.814,391.378,575.941,768.267,855.926,662.644,389.861,796.689,1490.69,2208.963,3157.353,4185.456,3617.845,2325.188
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,3724.2,5682.9,9008.2,9721.8,9927.7,8151.9,5300.3,387.5,696.5,1040.3,1393.6,1410.4,1712.1,1777.9,1098.0,1776.7,2676.5,2994.8,3339.9,3804.4,3235.9,272.037,455.663,686.819,825.045,878.459,980.541,837.949,967.661,1728.139,2548.798,3381.489,3505.37,4211.421,4167.34
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3441.3,4879.2,5852.6,7303.1,4334.6,2190.6,1245.8,273.5,516.2,668.0,851.8,968.4,677.8,498.8,816.4,1313.7,1727.3,2071.1,1921.7,1262.4,842.9,198.568,343.382,439.458,518.607,517.78,327.735,216.412,703.345,1327.521,1706.334,2148.435,2434.17,1634.044,1153.614
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,2513.1,4147.0,6067.9,6023.0,3247.5,1956.6,831.6,246.8,457.9,657.1,833.2,983.8,741.1,381.3,704.7,1133.8,1542.0,1841.2,1762.4,1181.0,578.7,169.401,286.762,399.537,470.511,467.107,319.884,153.127,616.856,1113.288,1595.351,2049.611,2393.463,1755.92,882.214
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,3246.3,4488.9,5385.2,6335.4,3365.8,1802.1,954.7,252.1,478.3,588.0,768.5,824.3,575.8,410.8,757.1,1213.7,1545.1,1849.5,1639.6,1058.4,624.4,180.673,308.082,384.551,465.573,431.46,271.477,166.082,667.079,1280.579,1551.562,1995.643,2122.382,1389.615,963.657
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,3305.6,5257.0,7769.1,9547.0,9734.4,7723.6,5763.0,385.5,642.7,982.0,1151.8,1368.2,1680.0,1678.3,1028.2,1624.7,2394.8,2645.8,3193.0,3611.4,3219.3,268.42,427.281,636.331,721.744,857.295,956.966,855.521,963.403,1586.073,2409.054,2807.625,3409.681,4141.903,4008.077
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2762.0,4709.8,6986.6,6995.3,4307.2,2673.2,1286.8,274.8,494.2,724.3,933.4,1116.2,928.8,566.6,769.0,1218.5,1723.6,2081.6,2079.3,1549.7,891.3,193.641,322.271,464.479,554.657,571.1,424.645,235.495,668.727,1160.931,1710.774,2227.144,2660.341,2196.86,1299.53
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2876.4,4983.0,6674.0,5151.6,3876.0,2882.6,1316.3,243.7,421.0,575.8,770.9,687.2,726.1,562.2,664.7,996.8,1411.0,1490.0,1447.9,1346.6,744.7,175.253,279.465,380.761,429.497,403.491,374.839,225.699,605.388,1021.564,1410.998,1869.405,1685.359,1717.067,1276.06
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2706.8,4415.5,6699.3,8189.2,4380.5,3110.9,1838.4,292.0,541.8,742.8,1020.4,1256.1,1097.4,840.7,833.8,1302.5,1815.3,2338.2,2393.1,2002.7,1383.4,196.035,327.591,458.274,590.152,614.898,497.56,344.427,726.353,1312.311,1805.445,2493.728,3041.253,2602.764,1919.4
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,2508.1,3774.6,5043.8,7872.2,3506.2,3044.1,1899.3,268.7,476.0,607.5,803.9,920.3,838.2,622.1,744.7,1118.5,1527.5,1846.8,1827.1,1527.7,1319.1,181.117,286.986,386.684,490.048,488.236,416.66,300.145,683.683,1196.592,1532.901,1982.088,2256.947,2100.022,1458.107
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2217.4,3498.6,5497.6,3255.5,1774.4,918.6,143.0,192.3,355.9,494.9,660.9,474.8,370.0,143.0,548.2,869.0,1213.1,1160.7,880.9,569.0,143.0,133.098,219.596,317.832,336.032,235.525,151.83,44.335,491.108,902.382,1226.899,1598.638,1179.817,880.738,314.636
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2271.5,3806.1,6676.4,2852.0,1821.6,614.0,0.0,205.0,391.4,549.5,862.0,555.9,614.0,0.0,596.4,941.0,1411.5,1417.9,1169.8,614.0,0.0,140.256,238.135,352.606,391.67,272.824,190.329,0.0,507.763,949.226,1354.049,2099.15,1335.029,1350.724,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2689.1,4671.4,5990.4,3713.3,2637.4,1672.1,302.5,200.7,348.7,491.8,664.7,514.9,429.0,160.1,549.4,858.3,1207.1,1204.1,986.4,654.3,160.1,148.806,241.593,327.73,357.346,294.632,209.993,56.661,504.445,853.921,1216.598,1629.316,1292.41,1023.658,355.85
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2520.0,4024.7,6250.8,6046.4,3233.2,2021.7,902.4,248.9,460.0,645.5,818.0,949.5,765.0,452.1,708.9,1124.4,1515.2,1791.7,1748.2,1281.7,649.5,170.856,285.55,394.463,461.995,457.636,335.465,175.06,622.043,1123.872,1576.753,2032.449,2322.093,1800.332,1037.866
