id,Z-0_FR_AB,Z-1_FR_AB,Z-2_FR_AB,Z-3_FR_AB,Z-4_FR_AB,Z-5_FR_AB,Z-6_FR_AB,I-0_FR_AB,I-1_FR_AB,I-2_FR_AB,I-3_FR_AB,I-4_FR_AB,I-5_FR_AB,I-6_FR_AB,T-0_FR_AB,T-1_FR_AB,T-2_FR_AB,T-3_FR_AB,T-4_FR_AB,T-5_FR_AB,T-6_FR_AB,S-0_FR_AB,S-1_FR_AB,S-2_FR_AB,S-3_FR_AB,S-4_FR_AB,S-5_FR_AB,S-6_FR_AB,chi-0_FR_AB,chi-1_FR_AB,chi-2_FR_AB,chi-3_FR_AB,chi-4_FR_AB,chi-5_FR_AB,chi-6_FR_AB
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1653.5,2785.7,5064.9,3389.9,2293.7,1945.2,681.0,178.6,317.1,392.2,559.0,466.5,576.3,413.9,495.7,722.3,998.2,1040.5,1066.6,1052.5,474.1,118.931,194.237,263.413,299.522,277.479,275.124,144.577,446.177,776.996,967.807,1366.164,1185.893,1422.801,948.618
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1702.5,2806.7,3780.9,3144.5,1840.8,1343.4,594.4,152.5,268.7,390.4,415.1,366.7,279.2,151.8,428.7,710.4,945.3,882.7,711.3,489.3,219.9,107.236,180.611,250.582,250.411,214.759,155.904,73.369,390.974,697.22,992.473,1051.623,943.737,694.494,360.042
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1966.1,3716.9,5985.3,3303.2,1119.3,470.3,0.0,164.0,313.5,417.8,758.5,335.5,470.3,0.0,484.7,753.2,1206.6,1198.5,805.8,470.3,0.0,113.332,204.261,288.111,356.82,169.847,145.787,0.0,395.988,737.297,1031.368,1864.804,792.986,1034.616,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2309.2,3823.2,5739.4,8463.2,7668.8,6561.0,5235.9,304.2,499.3,744.3,906.0,1102.9,1339.9,1315.1,803.5,1256.7,1831.6,2132.4,2544.4,2835.5,2739.1,203.625,327.075,484.185,586.181,698.95,781.682,719.59,756.193,1233.739,1823.845,2210.954,2728.749,3360.463,3231.512
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1518.6,2383.0,4563.2,3297.5,1714.0,1312.3,506.4,164.9,288.3,356.7,494.2,346.6,412.3,367.6,453.2,658.2,892.5,855.6,779.2,837.6,428.3,107.652,170.3,240.378,265.499,203.714,199.52,124.713,417.818,727.568,883.611,1211.581,886.061,985.794,822.126
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1729.5,3443.2,6089.7,2945.0,2036.2,575.1,0.0,169.9,308.8,418.5,728.7,517.2,575.1,0.0,478.7,727.2,1147.2,1245.9,1092.4,575.1,0.0,111.789,189.139,289.267,352.327,274.805,178.291,0.0,413.827,733.019,1006.663,1718.118,1285.645,1265.292,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1827.9,2789.9,3978.0,7305.4,2968.0,3001.0,2438.7,230.7,410.1,486.3,631.5,750.2,721.7,662.8,640.8,923.0,1210.7,1481.3,1511.0,1438.4,1647.7,148.806,236.344,307.048,398.177,408.465,386.893,354.645,582.801,1028.263,1220.309,1548.472,1847.508,1861.43,1582.477
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1747.6,2843.1,3712.2,3519.9,1976.3,1541.3,863.5,164.6,274.9,369.7,399.2,419.3,386.8,283.0,447.0,696.0,901.5,909.9,890.2,733.2,435.2,114.119,183.914,244.407,252.402,245.697,206.348,127.741,425.477,713.592,947.251,1021.27,1088.44,969.354,693.854
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2741.1,4355.7,6228.4,8537.2,8742.8,7030.8,5312.5,318.4,535.2,792.7,955.5,1218.3,1433.0,1444.7,867.8,1390.5,1998.7,2393.5,2976.0,3220.8,2938.5,216.627,358.368,516.941,620.189,775.247,838.945,763.132,797.75,1352.059,1970.707,2385.812,3118.984,3594.258,3484.252
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2382.9,3770.8,5940.8,9101.4,7961.1,6727.6,6037.5,322.6,533.7,750.6,907.9,1126.8,1373.3,1542.8,856.2,1297.4,1839.8,2158.2,2597.2,3094.3,3369.7,213.1,338.767,484.887,587.676,701.597,801.904,842.173,802.917,1325.939,1852.792,2235.056,2850.569,3446.204,3760.026
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,2452.4,4562.6,7285.4,7476.2,8058.1,7098.7,4700.6,288.3,479.9,730.3,975.5,999.7,1315.6,1432.4,768.2,1210.2,1845.7,2049.0,2392.4,2894.1,2640.4,195.147,324.904,490.915,593.065,650.888,766.802,693.973,702.905,1150.25,1761.835,2330.552,2458.162,3189.078,3372.279
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1473.4,2247.1,3386.0,2703.2,1603.2,1345.0,605.9,138.1,227.8,308.7,311.5,292.1,261.7,152.5,366.0,562.7,708.7,633.7,592.7,472.4,220.9,96.18,150.132,199.767,191.949,180.7,150.344,73.521,360.474,599.232,787.059,797.481,771.957,664.185,365.703
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1586.4,2407.0,3743.1,4332.1,2059.7,1715.6,835.1,173.2,295.6,374.2,443.8,474.8,444.1,359.6,468.8,696.0,905.5,983.4,957.1,865.5,546.4,115.098,181.185,242.201,275.142,266.296,232.377,145.35,443.859,757.287,946.142,1104.855,1210.083,1112.128,843.492
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1836.9,3089.2,5256.2,5662.2,3367.3,3279.1,1833.7,218.8,397.4,489.0,731.5,690.7,770.4,896.3,616.2,900.0,1273.0,1471.9,1485.0,1728.6,1095.6,143.267,235.302,320.141,407.409,399.545,423.88,335.62,541.202,962.876,1201.59,1759.818,1716.037,1864.624,2010.49
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1616.3,2431.5,3645.5,4445.8,2250.3,2056.4,1327.5,172.0,278.0,358.8,434.4,478.3,461.9,363.4,450.1,663.1,875.2,977.6,979.3,888.9,551.5,116.291,177.203,236.773,277.356,277.349,257.342,173.265,442.793,713.276,908.729,1091.256,1220.022,1139.487,854.897
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1622.1,2839.2,6004.5,3518.1,2037.9,1192.3,313.3,182.6,338.6,420.1,710.6,468.5,670.2,313.3,521.1,758.7,1130.8,1179.1,1138.6,983.5,313.3,118.198,197.608,291.709,358.719,261.585,251.614,97.116,446.15,809.594,1017.13,1694.993,1156.045,1510.938,689.213
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1633.5,2481.7,3609.1,3843.0,2286.7,1922.0,1424.4,164.4,257.5,338.9,355.3,373.2,395.5,365.3,422.0,609.6,782.7,767.9,804.9,816.3,622.5,114.856,173.989,228.251,234.507,238.779,234.239,184.98,413.585,644.69,833.875,875.301,947.953,978.058,868.213
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,2219.3,3654.1,5938.6,7416.5,7834.9,6390.4,4314.8,271.8,432.2,669.8,760.5,898.3,1113.9,1146.2,704.0,1115.1,1612.7,1747.4,2109.0,2438.6,2225.2,184.71,296.333,441.965,502.063,598.272,669.59,596.83,677.071,1073.071,1633.656,1849.663,2237.291,2759.681,2759.686
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,1539.6,2555.7,4713.4,2897.0,1902.8,1082.5,450.1,161.7,272.0,386.5,543.9,396.4,380.5,226.4,433.6,658.5,977.4,964.7,796.7,648.2,313.5,108.697,172.216,263.113,288.601,223.533,173.942,88.277,397.932,663.547,930.34,1286.91,996.216,895.832,515.851
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1683.0,2578.1,3633.0,5544.8,2372.2,2215.3,1488.8,196.9,342.9,420.9,500.8,569.6,543.1,497.4,539.8,790.4,1015.7,1135.2,1152.0,1094.4,987.3,129.002,204.245,263.986,311.484,315.207,294.553,233.263,500.805,866.368,1054.893,1229.822,1430.908,1369.62,1180.519
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1689.2,2763.0,3665.3,2874.1,1768.1,1297.7,504.2,147.3,240.7,354.5,383.0,355.4,280.5,133.2,395.6,646.7,870.2,830.0,702.6,477.3,181.7,104.74,169.804,236.016,237.651,211.38,154.86,63.565,381.52,628.431,907.834,974.188,900.917,691.293,315.541
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1882.7,3272.9,4761.5,2930.5,1296.1,743.8,128.7,151.7,285.3,369.5,546.5,263.2,302.8,128.7,444.2,689.8,988.0,909.8,602.8,483.8,128.7,105.329,183.82,244.059,268.108,145.147,124.698,39.887,380.78,716.159,933.118,1389.749,656.351,716.709,283.067
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2295.8,3947.9,4424.5,3284.9,1586.5,695.0,208.3,166.2,337.5,505.2,534.6,393.4,211.5,84.0,533.0,1028.7,1345.6,1189.2,742.2,350.6,117.9,122.017,241.291,332.117,313.73,208.6,102.142,35.313,435.294,915.028,1342.552,1392.294,999.152,515.469,198.288
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1548.6,2432.1,3446.5,3125.0,1760.8,1003.7,514.1,144.3,219.6,320.7,328.1,307.5,275.7,189.0,363.9,553.4,737.3,674.9,621.0,515.2,310.5,102.428,157.485,215.951,208.793,183.73,141.357,84.422,361.266,546.2,780.948,793.646,758.773,670.564,444.451
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,1628.2,2667.8,4712.1,3697.7,2203.6,1515.9,791.0,174.1,300.2,386.0,531.3,374.8,441.5,442.5,474.3,686.2,965.0,930.5,833.4,922.6,597.8,116.931,189.635,260.807,290.473,228.799,222.884,166.151,427.326,722.65,946.166,1284.139,933.002,1047.817,999.195
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2990.0,5004.2,8127.2,11651.8,13329.4,11952.2,10821.9,429.1,693.1,1076.8,1275.1,1631.2,2212.9,2638.0,1122.2,1769.9,2631.5,3053.8,3998.9,5144.2,5766.5,285.995,461.057,697.924,832.762,1079.943,1352.868,1484.169,1055.804,1700.841,2618.226,3102.081,4074.175,5498.059,6407.026
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2234.5,3685.9,5928.0,7108.3,7378.9,6148.3,4730.0,291.1,454.5,720.7,843.4,1014.0,1280.2,1336.0,745.6,1175.2,1751.6,1955.7,2391.1,2796.9,2589.5,195.487,308.503,469.366,539.174,651.4,750.749,694.745,719.144,1118.613,1749.924,2037.503,2497.896,3138.981,3194.984
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,1714.0,2662.4,3875.0,5635.6,3601.5,1607.5,972.8,178.9,311.8,416.8,481.0,483.9,377.3,322.6,490.7,742.0,997.2,1038.8,890.9,738.8,617.2,122.255,199.091,270.11,302.689,291.906,202.047,153.328,445.701,773.396,1028.85,1164.882,1190.778,953.14,759.883
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1926.3,3572.8,5376.0,5187.4,3487.8,2408.9,884.1,202.2,363.1,473.3,716.3,644.4,678.2,662.6,565.2,849.8,1242.0,1410.3,1346.2,1403.6,662.6,133.807,223.414,311.13,389.586,363.862,342.837,216.469,502.813,880.856,1164.773,1730.091,1612.624,1656.331,1496.859
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1672.7,2820.0,3920.7,3196.8,1606.6,718.9,259.1,138.0,248.3,345.1,340.1,273.0,193.9,97.9,393.9,644.6,818.0,700.7,523.7,341.6,146.0,98.266,170.489,230.52,212.092,157.681,96.812,41.655,356.465,650.894,886.286,866.162,708.254,487.987,234.418
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2070.8,3043.4,4249.6,5555.0,2870.3,1641.6,980.2,199.6,378.7,474.3,610.5,675.3,475.9,430.7,592.6,942.4,1234.6,1480.6,1359.6,968.2,659.1,134.399,231.377,298.907,366.225,358.093,236.246,172.135,518.234,996.601,1225.439,1567.459,1763.566,1162.927,1009.664
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,2190.3,3640.0,5896.0,6806.4,7026.2,5922.3,4468.2,279.5,455.0,700.3,810.4,974.7,1213.0,1251.1,734.6,1168.3,1696.5,1873.8,2289.2,2647.7,2404.6,187.915,303.352,454.303,517.673,624.337,708.257,642.304,694.799,1131.753,1709.475,1968.128,2431.906,3009.201,3028.064
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,1758.7,3270.4,5029.1,3907.9,1973.3,932.6,375.0,151.3,254.5,348.3,495.3,322.2,346.1,200.3,405.7,602.8,888.6,839.0,685.3,585.2,229.5,105.347,173.706,245.516,274.57,191.375,154.376,73.751,374.484,615.187,859.446,1193.593,798.931,811.289,465.21
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,1708.8,2691.7,3958.5,5454.4,3868.0,1522.5,866.4,166.6,276.5,364.7,416.0,415.9,344.4,277.6,443.1,654.3,868.2,905.8,790.0,660.9,525.1,116.103,184.499,248.738,277.393,265.098,185.08,134.218,415.647,685.896,901.195,1013.433,1023.638,867.796,656.577
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2238.7,3680.5,5877.6,7144.6,7290.9,6285.5,4929.1,284.3,443.0,698.7,822.0,1005.8,1258.2,1301.4,727.2,1141.7,1705.4,1923.1,2361.0,2739.9,2502.6,192.616,302.704,459.916,532.598,648.71,746.961,690.679,710.877,1103.553,1715.673,2012.377,2521.731,3145.228,3178.588
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1774.3,2896.3,4829.8,3779.2,1739.7,934.8,372.4,156.0,277.7,383.1,553.1,282.3,281.3,198.1,440.8,682.5,1010.0,934.8,605.6,521.1,276.5,109.145,186.697,261.529,295.58,165.107,134.465,76.055,384.542,677.354,946.868,1353.171,686.695,659.107,448.063
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2300.5,3828.6,5797.7,7712.4,7700.5,6401.0,4977.2,295.1,473.3,702.4,810.4,1008.6,1295.1,1372.9,768.5,1188.9,1696.1,1907.6,2406.0,2855.2,2737.8,198.748,315.681,459.382,532.994,659.877,758.008,715.354,732.692,1169.015,1707.231,1957.614,2490.86,3177.108,3300.924
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1615.4,2617.2,5001.0,4140.2,2397.5,1939.1,536.4,192.1,331.5,426.8,655.2,582.9,636.4,536.4,523.6,771.4,1122.5,1287.9,1244.0,1236.8,536.4,123.14,193.168,285.142,353.497,319.677,304.066,166.274,482.562,825.999,1051.707,1581.083,1463.787,1502.0,1180.006
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-icn_1_smi1_1_s_1,2080.3,3802.0,7074.5,8198.1,5185.3,3938.3,2170.1,269.8,506.2,717.5,1004.6,1414.5,1342.0,1020.8,776.1,1223.7,1722.1,2419.0,2756.5,2362.9,1491.0,173.543,300.049,440.092,605.435,711.258,609.609,400.565,653.345,1182.061,1680.253,2420.772,3398.967,3211.416,2365.487
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1840.9,3712.1,6376.9,3390.2,2215.0,1062.3,0.0,173.8,310.8,419.5,741.0,547.0,675.7,0.0,484.6,730.3,1160.5,1288.0,1222.7,675.7,0.0,118.029,202.706,296.624,373.022,299.894,228.795,0.0,419.984,715.944,1007.103,1749.474,1356.152,1555.006,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1893.7,3637.8,5174.1,2904.2,1299.5,401.6,52.3,167.0,326.5,499.7,701.1,467.7,207.0,52.3,508.6,922.0,1369.3,1325.2,713.8,285.5,52.3,114.706,214.758,329.104,357.114,204.151,79.838,16.214,416.661,816.94,1238.149,1692.924,1114.505,471.299,115.064
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,2087.0,4387.1,6714.3,5760.9,2568.7,1190.9,313.3,181.3,334.7,414.0,707.4,462.4,668.6,313.3,515.9,748.6,1121.4,1169.8,1131.1,982.0,313.3,123.542,216.469,297.503,383.945,266.291,251.143,97.137,433.508,769.822,990.676,1650.74,1133.32,1507.538,689.36
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2202.5,3569.3,5810.2,6173.3,3483.6,1930.5,892.7,221.9,426.2,580.6,822.9,957.3,738.0,452.0,662.4,1082.5,1509.4,1974.3,1862.5,1246.7,632.9,148.308,264.046,364.482,482.333,475.138,318.61,170.934,558.559,1067.098,1431.336,2093.57,2379.322,1742.903,1044.912
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3025.3,5138.7,8222.0,11386.1,10787.9,8853.2,7267.4,376.7,670.8,983.0,1330.5,1822.9,1981.6,2116.6,1061.8,1716.1,2524.9,3404.4,4162.0,4402.5,4341.3,250.578,430.263,631.255,844.793,1070.038,1107.295,1076.769,928.864,1637.866,2386.163,3291.994,4528.528,4848.324,5038.719
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1611.8,2517.0,3468.3,3924.5,2076.9,1441.3,1044.6,166.2,257.4,348.3,364.4,382.6,377.8,343.7,423.5,605.7,804.5,793.0,796.3,768.4,624.4,113.993,172.832,231.198,231.826,224.809,202.045,163.771,418.137,644.769,866.201,898.541,968.494,922.859,811.823
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,1524.6,2345.8,3382.2,3317.7,1971.8,924.7,461.8,132.9,209.3,299.5,285.4,236.6,197.5,148.6,342.2,521.9,673.4,561.2,463.8,385.0,261.3,95.929,151.042,203.376,186.872,154.185,110.489,70.523,334.505,526.352,738.919,702.233,609.414,501.022,355.835
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1759.2,2995.1,5367.4,5267.4,3040.0,2143.9,892.2,207.6,378.4,523.3,668.0,842.5,745.1,451.5,586.1,914.7,1238.3,1525.4,1611.5,1253.2,632.4,135.457,228.149,323.881,395.265,426.579,333.521,170.767,511.447,914.558,1252.01,1619.087,2050.541,1784.398,1043.707
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3051.7,5211.5,8428.3,11968.4,13833.4,12934.1,12077.4,439.1,704.3,1097.5,1324.5,1731.8,2414.6,2881.6,1143.4,1801.8,2702.7,3203.9,4301.2,5603.5,6182.7,293.44,471.094,718.341,874.751,1162.256,1492.032,1633.015,1082.138,1724.312,2654.237,3200.528,4280.592,5972.239,7053.66
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1986.2,4334.5,6427.6,3732.2,1715.5,576.1,0.0,170.7,306.5,416.2,732.1,528.8,576.1,0.0,477.2,722.8,1148.4,1261.0,1104.9,576.1,0.0,115.477,203.039,291.349,358.708,258.175,178.597,0.0,411.385,703.551,1001.191,1738.198,1268.396,1267.465,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,1639.2,2706.7,4923.0,4655.0,2474.6,2045.3,606.9,198.4,361.7,473.3,704.0,617.8,610.0,606.9,560.1,848.4,1229.7,1371.5,1252.5,1275.0,606.9,126.581,206.204,303.567,373.371,328.681,302.147,188.131,497.256,899.878,1166.296,1692.099,1556.593,1466.313,1335.12
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,1669.4,2558.2,3729.0,5076.4,3207.7,1470.2,866.4,166.7,276.5,364.9,416.2,416.2,344.4,277.6,443.2,654.6,868.6,906.4,790.4,661.0,525.1,115.729,183.155,246.409,273.537,258.234,184.537,134.219,416.504,688.353,905.461,1020.324,1035.355,868.737,656.579
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1877.9,3154.3,4832.1,4725.4,2433.9,1799.6,998.6,202.3,368.6,491.6,607.1,639.7,573.2,454.8,578.4,925.1,1275.5,1369.1,1303.1,1109.3,720.8,132.85,225.248,313.649,347.623,330.696,273.887,184.267,517.248,941.39,1242.935,1521.575,1600.092,1374.503,1048.449
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2052.7,3024.3,3797.5,5590.8,2890.5,1563.3,913.5,192.7,355.0,461.5,566.1,664.8,424.5,306.5,561.9,892.8,1177.5,1400.3,1310.1,774.5,579.5,132.011,223.641,293.402,348.993,356.458,213.403,144.885,500.171,934.929,1205.714,1443.805,1743.659,1060.476,721.287
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1956.1,3430.9,4001.1,4033.4,2041.9,1383.5,703.1,180.3,327.1,484.1,515.0,489.7,405.2,273.2,522.5,897.0,1207.3,1165.4,1023.6,732.3,462.3,125.254,221.118,309.589,310.82,273.863,203.339,120.815,452.677,825.595,1214.511,1275.684,1219.716,977.966,631.215
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1970.6,3737.4,5805.1,4115.1,1890.8,959.6,268.8,178.5,349.3,472.4,667.5,501.0,382.0,216.6,543.0,917.4,1291.9,1321.3,956.9,636.2,225.3,121.275,223.625,324.462,363.715,248.199,163.946,70.641,449.025,882.607,1185.464,1630.63,1212.789,893.016,483.936
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1984.9,3052.6,5221.1,3976.6,2080.2,1438.2,531.9,189.0,362.9,449.3,701.7,491.6,495.4,385.0,566.1,887.9,1258.5,1389.3,1085.3,938.1,445.3,125.533,214.887,296.952,367.423,265.475,225.023,129.622,487.15,950.802,1150.989,1799.592,1264.607,1181.025,863.862
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,1635.5,2264.1,3595.6,2969.6,1271.0,712.7,345.1,139.4,257.4,321.6,338.7,236.4,204.2,141.3,404.0,627.1,774.2,670.8,503.8,402.0,209.3,97.249,163.617,206.975,204.071,140.153,99.311,56.893,363.679,687.962,821.82,882.24,620.656,506.096,337.964
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2100.1,3864.6,7227.9,8562.9,5251.7,3307.0,1815.8,271.7,506.9,718.7,1007.5,1424.5,1360.1,1032.3,778.5,1225.5,1726.2,2432.0,2784.6,2392.4,1502.4,174.407,301.639,443.934,617.625,708.909,579.731,385.838,652.296,1174.515,1666.04,2382.98,3336.352,3150.381,2325.993
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1786.4,3512.7,6051.2,3118.8,1603.7,576.1,0.0,164.8,301.7,400.9,694.4,417.1,576.1,0.0,466.6,702.6,1095.3,1111.5,993.2,576.1,0.0,111.354,193.776,277.482,329.86,223.535,178.59,0.0,396.32,697.422,976.195,1676.493,1022.587,1267.414,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2361.8,4178.4,7113.0,7564.8,8032.6,7146.7,5418.0,310.8,521.3,762.6,1026.0,1129.4,1487.6,1745.8,832.2,1284.0,1929.5,2229.2,2694.4,3386.6,3180.0,207.379,340.02,507.121,619.464,726.772,869.612,839.323,757.967,1247.779,1833.978,2438.024,2776.433,3620.416,4116.158
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1706.9,2634.6,4633.2,2677.8,1144.9,743.8,128.7,151.9,285.9,370.6,546.7,263.7,303.0,128.7,445.1,691.6,989.4,910.5,603.7,483.9,128.7,104.34,179.934,243.665,266.552,144.357,124.739,39.882,381.367,718.147,936.087,1390.315,657.725,717.03,283.033
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1798.9,2912.7,3818.8,3897.6,2452.4,1935.8,1310.9,174.2,289.1,402.7,436.4,452.8,431.3,340.5,470.8,730.0,977.8,986.3,968.4,838.3,557.0,120.944,193.498,264.625,276.754,273.839,243.817,171.37,442.812,740.625,1023.103,1095.471,1147.488,1054.21,809.395
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,1439.6,2265.8,2968.3,2617.7,1299.1,727.8,301.7,129.5,201.8,285.2,276.5,252.1,197.4,112.1,331.3,513.4,644.9,558.4,491.7,352.7,181.0,91.111,140.78,185.481,173.026,148.019,99.403,48.884,335.881,524.57,720.138,691.552,648.702,493.444,267.12
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1634.9,2773.1,4660.4,3457.5,2322.1,1647.8,813.6,178.6,305.0,400.4,560.4,444.9,474.7,447.7,483.6,705.4,1008.5,1029.8,939.0,963.1,602.9,119.512,192.468,267.411,299.841,263.183,241.237,168.907,438.392,730.943,977.43,1342.988,1110.286,1136.618,1012.914
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1999.2,4363.7,6333.6,3934.5,1638.1,470.4,0.0,164.4,301.0,409.9,713.9,488.4,470.4,0.0,465.4,710.9,1123.8,1202.3,958.7,470.4,0.0,114.185,202.559,292.113,365.942,235.531,145.809,0.0,391.385,685.022,975.087,1656.278,1194.059,1034.775,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1692.4,2870.0,3471.0,3009.1,1720.0,916.7,423.7,148.1,245.9,379.5,384.1,327.7,241.3,140.2,401.6,663.6,903.6,798.9,637.5,434.1,229.7,105.413,174.848,247.975,231.355,186.53,124.63,65.422,375.954,629.503,960.642,953.016,818.746,594.323,335.226
