id,Z-0_MA_AB,Z-1_MA_AB,Z-2_MA_AB,Z-3_MA_AB,Z-4_MA_AB,Z-5_MA_AB,Z-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB,T-0_MA_AB,T-1_MA_AB,T-2_MA_AB,T-3_MA_AB,T-4_MA_AB,T-5_MA_AB,T-6_MA_AB,S-0_MA_AB,S-1_MA_AB,S-2_MA_AB,S-3_MA_AB,S-4_MA_AB,S-5_MA_AB,S-6_MA_AB,chi-0_MA_AB,chi-1_MA_AB,chi-2_MA_AB,chi-3_MA_AB,chi-4_MA_AB,chi-5_MA_AB,chi-6_MA_AB
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_fluoride_1_smi1_1_s_1,1654.1,1787.0,3408.4,3157.0,238.7,0.0,0.0,21.5,23.2,44.3,41.0,3.1,0.0,0.0,107.4,116.0,221.3,205.0,15.5,0.0,0.0,30.289,32.724,62.414,57.809,4.372,0.0,0.0,47.259,51.058,97.384,90.199,6.821,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,1282.3,1988.2,3208.0,2248.9,0.0,0.0,0.0,16.7,25.8,41.7,29.2,0.0,0.0,0.0,66.6,103.3,166.6,116.8,0.0,0.0,0.0,23.481,36.407,58.743,41.18,0.0,0.0,0.0,36.637,56.806,91.656,64.253,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1254.8,2203.1,3573.8,2667.8,0.0,0.0,0.0,16.3,28.6,46.4,34.6,0.0,0.0,0.0,65.2,114.4,185.7,138.6,0.0,0.0,0.0,22.978,40.343,65.442,48.852,0.0,0.0,0.0,35.852,62.946,102.109,76.223,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1258.2,2210.9,3645.0,3146.9,0.0,0.0,0.0,16.3,28.7,47.3,40.9,0.0,0.0,0.0,65.4,114.8,189.4,163.5,0.0,0.0,0.0,23.04,40.484,66.746,57.625,0.0,0.0,0.0,35.948,63.167,104.143,89.912,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,2039.0,2592.3,2388.3,1478.8,0.0,0.0,0.0,26.5,33.7,31.0,19.2,0.0,0.0,0.0,158.9,202.0,186.1,115.2,0.0,0.0,0.0,37.338,47.469,43.734,27.08,0.0,0.0,0.0,58.258,74.065,68.237,42.252,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1279.1,2586.1,4328.6,6186.4,3236.6,716.4,0.0,16.6,33.6,56.2,80.3,42.0,9.3,0.0,66.4,134.3,224.9,321.4,168.1,37.2,0.0,23.422,47.355,79.265,113.283,59.268,13.118,0.0,36.545,73.887,123.676,176.753,92.475,20.467,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,1245.6,2119.6,3218.3,2667.9,0.0,0.0,0.0,16.2,27.5,41.8,34.6,0.0,0.0,0.0,64.7,110.1,167.2,138.6,0.0,0.0,0.0,22.808,38.813,58.933,48.853,0.0,0.0,0.0,35.587,60.559,91.952,76.225,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1260.7,1436.5,2482.6,4379.8,0.0,0.0,0.0,16.4,18.7,32.2,56.9,0.0,0.0,0.0,65.5,74.6,129.0,227.5,0.0,0.0,0.0,23.086,26.304,45.46,80.202,0.0,0.0,0.0,36.021,41.042,70.931,125.139,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1278.1,2578.1,3966.7,3389.9,3236.4,716.3,0.0,16.6,33.5,51.5,44.0,42.0,9.3,0.0,66.4,133.9,206.1,176.1,168.1,37.2,0.0,23.404,47.21,72.637,62.075,59.264,13.117,0.0,36.516,73.661,113.334,96.854,92.469,20.467,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2025.4,2093.0,2320.5,1241.5,0.0,0.0,0.0,26.3,27.2,30.1,16.1,0.0,0.0,0.0,157.8,163.1,180.8,96.7,0.0,0.0,0.0,37.089,38.327,42.493,22.733,0.0,0.0,0.0,57.869,59.8,66.301,35.47,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,2021.2,2144.5,2227.7,1733.8,238.7,0.0,0.0,26.2,27.9,28.9,22.5,3.1,0.0,0.0,157.5,167.1,173.6,135.1,18.6,0.0,0.0,37.011,39.27,40.793,31.749,4.372,0.0,0.0,57.748,61.272,63.649,49.538,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1255.3,2207.7,3895.6,1711.6,0.0,0.0,0.0,16.3,28.7,50.6,22.2,0.0,0.0,0.0,65.2,114.7,202.4,88.9,0.0,0.0,0.0,22.987,40.427,71.334,31.342,0.0,0.0,0.0,35.866,63.077,111.302,48.902,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1256.4,2131.7,3730.8,3155.4,238.7,0.0,0.0,16.3,27.7,48.5,41.0,3.1,0.0,0.0,65.3,110.7,193.8,163.9,12.4,0.0,0.0,23.007,39.035,68.316,57.781,4.372,0.0,0.0,35.898,60.906,106.593,90.154,6.821,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1262.8,2235.1,3894.8,1720.2,238.7,0.0,0.0,16.4,29.0,50.6,22.3,3.1,0.0,0.0,65.6,116.1,202.3,89.4,12.4,0.0,0.0,23.125,40.928,71.321,31.499,4.372,0.0,0.0,36.081,63.86,111.281,49.148,6.821,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1675.0,2013.6,4308.0,0.0,0.0,0.0,0.0,21.8,26.2,55.9,0.0,0.0,0.0,0.0,108.8,130.8,279.7,0.0,0.0,0.0,0.0,30.673,36.873,78.886,0.0,0.0,0.0,0.0,47.859,57.532,123.084,0.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1614.0,2416.8,2706.4,1470.5,0.0,0.0,0.0,21.0,31.4,35.1,19.1,0.0,0.0,0.0,104.8,156.9,175.7,95.5,0.0,0.0,0.0,29.554,44.255,49.559,26.928,0.0,0.0,0.0,46.113,69.051,77.326,42.015,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1268.2,2498.0,4639.6,2154.3,0.0,0.0,0.0,16.5,32.4,60.3,28.0,0.0,0.0,0.0,65.9,129.8,241.0,111.9,0.0,0.0,0.0,23.223,45.742,84.959,39.449,0.0,0.0,0.0,36.235,71.371,132.56,61.552,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1275.3,2412.5,4061.8,5467.8,3313.6,716.3,0.0,16.6,31.3,52.8,71.0,43.0,9.3,0.0,66.2,125.3,211.0,284.0,172.1,37.2,0.0,23.352,44.176,74.379,100.125,60.678,13.117,0.0,36.436,68.927,116.053,156.223,94.675,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1676.5,1807.6,3401.1,745.0,0.0,0.0,0.0,21.8,23.5,44.2,9.7,0.0,0.0,0.0,108.9,117.4,220.9,48.4,0.0,0.0,0.0,30.699,33.101,62.28,13.643,0.0,0.0,0.0,47.899,51.646,97.175,21.287,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1281.9,1807.9,2917.2,5024.4,3236.5,716.3,0.0,16.6,23.5,37.9,65.3,42.0,9.3,0.0,66.6,93.9,151.5,261.0,168.1,37.2,0.0,23.474,33.105,53.419,92.005,59.266,13.117,0.0,36.626,51.653,83.349,143.554,92.471,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,1282.3,1806.9,3481.6,3387.3,0.0,0.0,0.0,16.7,23.5,45.2,44.0,0.0,0.0,0.0,66.6,93.9,180.9,176.0,0.0,0.0,0.0,23.48,33.088,63.754,62.027,0.0,0.0,0.0,36.636,51.627,99.474,96.78,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_chloride_1_smi1_1_s_1,1689.5,2105.0,4505.8,4308.6,0.0,0.0,0.0,21.9,27.3,58.5,56.0,0.0,0.0,0.0,109.7,136.7,292.6,279.8,0.0,0.0,0.0,30.937,38.546,82.508,78.897,0.0,0.0,0.0,48.27,60.142,128.736,123.102,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,1635.9,1726.8,2730.8,4305.9,3313.5,716.3,0.0,21.2,22.4,35.5,55.9,43.0,9.3,0.0,106.2,112.1,177.3,279.6,215.2,46.5,0.0,29.957,31.62,50.006,78.848,60.675,13.117,0.0,46.741,49.337,78.024,123.025,94.671,20.466,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1258.3,2293.4,3795.6,2885.8,0.0,0.0,0.0,16.3,29.8,49.3,37.5,0.0,0.0,0.0,65.4,119.1,197.2,149.9,0.0,0.0,0.0,23.042,41.996,69.504,52.844,0.0,0.0,0.0,35.952,65.526,108.445,82.451,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2025.5,2460.6,2916.9,5024.6,3236.5,716.3,0.0,26.3,32.0,37.9,65.3,42.0,9.3,0.0,157.8,191.7,227.3,391.5,252.2,55.8,0.0,37.089,45.057,53.412,92.009,59.266,13.117,0.0,57.87,70.301,83.339,143.56,92.472,20.467,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1243.4,2126.6,3827.3,2967.4,0.0,0.0,0.0,16.1,27.6,49.7,38.5,0.0,0.0,0.0,64.6,110.5,198.8,154.2,0.0,0.0,0.0,22.769,38.942,70.084,54.338,0.0,0.0,0.0,35.526,60.76,109.351,84.783,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,1301.0,1869.3,3640.8,3156.9,238.8,0.0,0.0,16.9,24.3,47.3,41.0,3.1,0.0,0.0,67.6,97.1,189.1,164.0,12.4,0.0,0.0,23.824,34.231,66.67,57.808,4.372,0.0,0.0,37.172,53.409,104.024,90.196,6.821,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1259.9,2325.5,3994.8,4109.0,3236.6,716.3,0.0,16.4,30.2,51.9,53.4,42.0,9.3,0.0,65.4,120.8,207.5,213.5,168.1,37.2,0.0,23.071,42.584,73.151,75.244,59.267,13.117,0.0,35.997,66.443,114.136,117.401,92.474,20.467,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2025.0,2464.4,3671.2,3874.5,238.7,0.0,0.0,26.3,32.0,47.7,50.3,3.1,0.0,0.0,157.8,192.0,286.1,301.9,18.6,0.0,0.0,37.081,45.127,67.225,70.948,4.372,0.0,0.0,57.856,70.411,104.891,110.699,6.821,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,1288.3,2551.1,4629.5,0.0,0.0,0.0,0.0,16.7,33.1,60.1,0.0,0.0,0.0,0.0,66.9,132.5,240.5,0.0,0.0,0.0,0.0,23.591,46.716,84.774,0.0,0.0,0.0,0.0,36.808,72.89,132.271,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1260.4,2311.8,3755.5,745.1,0.0,0.0,0.0,16.4,30.0,48.8,9.7,0.0,0.0,0.0,65.5,120.1,195.1,38.7,0.0,0.0,0.0,23.081,42.333,68.77,13.643,0.0,0.0,0.0,36.012,66.051,107.3,21.287,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2021.9,2461.6,2872.8,5981.3,3236.5,716.3,0.0,26.3,32.0,37.3,77.7,42.0,9.3,0.0,157.5,191.8,223.9,466.1,252.2,55.8,0.0,37.024,45.077,52.606,109.528,59.266,13.117,0.0,57.767,70.332,82.08,170.895,92.472,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1264.1,2495.2,4895.1,718.9,0.0,0.0,0.0,16.4,32.4,63.6,9.3,0.0,0.0,0.0,65.7,129.6,254.3,37.3,0.0,0.0,0.0,23.148,45.692,89.637,13.164,0.0,0.0,0.0,36.117,71.293,139.86,20.54,0.0,0.0,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1236.8,1835.8,2360.5,5336.3,0.0,0.0,0.0,16.1,23.8,30.7,69.3,0.0,0.0,0.0,64.3,95.4,122.6,277.2,0.0,0.0,0.0,22.648,33.617,43.224,97.717,0.0,0.0,0.0,35.338,52.452,67.442,152.467,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1614.6,2496.8,2943.2,2203.3,0.0,0.0,0.0,21.0,32.4,38.2,28.6,0.0,0.0,0.0,104.8,162.1,191.1,143.1,0.0,0.0,0.0,29.566,45.72,53.895,40.347,0.0,0.0,0.0,46.131,71.336,84.092,62.952,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1285.7,2066.9,3490.3,1450.2,0.0,0.0,0.0,16.7,26.8,45.3,18.8,0.0,0.0,0.0,66.8,107.4,181.3,75.3,0.0,0.0,0.0,23.542,37.849,63.914,26.555,0.0,0.0,0.0,36.733,59.056,99.724,41.434,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1236.8,1842.9,2678.7,3241.7,0.0,0.0,0.0,16.1,23.9,34.8,42.1,0.0,0.0,0.0,64.2,95.7,139.2,168.4,0.0,0.0,0.0,22.647,33.747,49.051,59.361,0.0,0.0,0.0,35.336,52.655,76.534,92.62,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1282.8,2609.1,4993.9,2154.2,0.0,0.0,0.0,16.7,33.9,64.9,28.0,0.0,0.0,0.0,66.6,135.5,259.4,111.9,0.0,0.0,0.0,23.491,47.778,91.446,39.447,0.0,0.0,0.0,36.653,74.547,142.682,61.549,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2049.8,2544.1,3570.5,1721.4,238.7,0.0,0.0,26.6,33.0,46.4,22.4,3.1,0.0,0.0,159.7,198.2,278.2,134.1,18.6,0.0,0.0,37.535,46.587,65.382,31.521,4.372,0.0,0.0,58.565,72.689,102.015,49.182,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2780.4,3532.8,3417.4,957.7,0.0,0.0,0.0,36.1,45.9,44.4,12.4,0.0,0.0,0.0,288.9,367.0,355.1,99.5,0.0,0.0,0.0,50.914,64.692,62.578,17.537,0.0,0.0,0.0,79.44,100.937,97.64,27.363,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1236.8,1916.9,2573.8,4132.4,0.0,0.0,0.0,16.1,24.9,33.4,53.7,0.0,0.0,0.0,64.3,99.6,133.7,214.7,0.0,0.0,0.0,22.649,35.101,47.13,75.671,0.0,0.0,0.0,35.338,54.768,73.537,118.068,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1254.5,1894.1,2460.1,1733.9,238.7,0.0,0.0,16.3,24.6,31.9,22.5,3.1,0.0,0.0,65.2,98.4,127.8,90.1,12.4,0.0,0.0,22.972,34.685,45.049,31.75,4.372,0.0,0.0,35.842,54.118,70.29,49.54,6.821,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1288.1,2632.7,4862.3,0.0,0.0,0.0,0.0,16.7,34.2,63.1,0.0,0.0,0.0,0.0,66.9,136.8,252.6,0.0,0.0,0.0,0.0,23.586,48.208,89.038,0.0,0.0,0.0,0.0,36.802,75.219,138.924,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1261.5,1698.9,2381.3,5636.7,0.0,0.0,0.0,16.4,22.1,30.9,73.2,0.0,0.0,0.0,65.5,88.3,123.7,292.8,0.0,0.0,0.0,23.099,31.109,43.606,103.218,0.0,0.0,0.0,36.042,48.539,68.037,161.049,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,1254.6,2127.1,3541.7,2667.9,0.0,0.0,0.0,16.3,27.6,46.0,34.6,0.0,0.0,0.0,65.2,110.5,184.0,138.6,0.0,0.0,0.0,22.975,38.95,64.855,48.854,0.0,0.0,0.0,35.847,60.773,101.192,76.226,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1281.7,2069.6,3471.7,2967.9,0.0,0.0,0.0,16.6,26.9,45.1,38.5,0.0,0.0,0.0,66.6,107.5,180.3,154.2,0.0,0.0,0.0,23.47,37.899,63.573,54.347,0.0,0.0,0.0,36.62,59.133,99.191,84.797,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1298.1,2121.8,4540.2,0.0,0.0,0.0,0.0,16.9,27.6,59.0,0.0,0.0,0.0,0.0,67.4,110.2,235.9,0.0,0.0,0.0,0.0,23.771,38.853,83.138,0.0,0.0,0.0,0.0,37.089,60.622,129.719,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1254.8,2133.1,3662.3,4402.6,0.0,0.0,0.0,16.3,27.7,47.6,57.2,0.0,0.0,0.0,65.2,110.8,190.3,228.7,0.0,0.0,0.0,22.977,39.06,67.063,80.619,0.0,0.0,0.0,35.851,60.945,104.638,125.789,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,1287.9,1576.5,2634.9,1748.1,238.7,0.0,0.0,16.7,20.5,34.2,22.7,3.1,0.0,0.0,66.9,81.9,136.9,90.8,12.4,0.0,0.0,23.583,28.868,48.249,32.01,4.372,0.0,0.0,36.796,45.043,75.282,49.945,6.821,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1261.1,2230.4,3573.0,2667.8,0.0,0.0,0.0,16.4,29.0,46.4,34.6,0.0,0.0,0.0,65.5,115.9,185.6,138.6,0.0,0.0,0.0,23.093,40.842,65.427,48.852,0.0,0.0,0.0,36.032,63.726,102.084,76.222,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1272.9,2265.7,3318.8,4392.4,3552.1,716.3,0.0,16.5,29.4,43.1,57.0,46.1,9.3,0.0,66.1,117.7,172.4,228.2,184.5,37.2,0.0,23.308,41.489,60.772,80.432,65.045,13.117,0.0,36.368,64.735,94.822,125.497,101.489,20.466,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,1288.7,1834.9,3450.2,2668.0,0.0,0.0,0.0,16.7,23.8,44.8,34.6,0.0,0.0,0.0,66.9,95.3,179.2,138.6,0.0,0.0,0.0,23.598,33.601,63.178,48.856,0.0,0.0,0.0,36.82,52.426,98.576,76.229,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1260.0,2183.9,3865.2,1002.5,238.7,0.0,0.0,16.4,28.4,50.2,13.0,3.1,0.0,0.0,65.5,113.5,200.8,52.1,12.4,0.0,0.0,23.072,39.991,70.778,18.358,4.371,0.0,0.0,35.999,62.398,110.433,28.644,6.821,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,1272.5,1437.4,2451.4,3669.4,238.7,0.0,0.0,16.5,18.7,31.8,47.7,3.1,0.0,0.0,66.1,74.7,127.3,190.6,12.4,0.0,0.0,23.301,26.321,44.89,67.194,4.372,0.0,0.0,36.357,41.068,70.041,104.841,6.821,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1251.8,1890.4,2575.5,3670.2,238.7,0.0,0.0,16.3,24.6,33.4,47.7,3.1,0.0,0.0,65.0,98.2,133.8,190.7,12.4,0.0,0.0,22.923,34.616,47.162,67.208,4.372,0.0,0.0,35.767,54.011,73.585,104.864,6.821,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1621.3,1646.3,3208.6,2248.4,0.0,0.0,0.0,21.1,21.4,41.7,29.2,0.0,0.0,0.0,105.3,106.9,208.4,146.0,0.0,0.0,0.0,29.688,30.147,58.755,41.173,0.0,0.0,0.0,46.321,47.038,91.675,64.241,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2033.2,2489.7,3469.5,2967.9,0.0,0.0,0.0,26.4,32.3,45.1,38.5,0.0,0.0,0.0,158.4,194.0,270.3,231.3,0.0,0.0,0.0,37.231,45.59,63.532,54.347,0.0,0.0,0.0,58.091,71.133,99.128,84.796,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2022.8,2542.0,3500.0,2899.8,0.0,0.0,0.0,26.3,33.0,45.5,37.7,0.0,0.0,0.0,157.6,198.1,272.7,226.0,0.0,0.0,0.0,37.041,46.548,64.091,53.1,0.0,0.0,0.0,57.795,72.628,100.0,82.852,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,1261.6,1982.5,3308.1,1001.4,238.7,0.0,0.0,16.4,25.7,43.0,13.0,3.1,0.0,0.0,65.5,103.0,171.9,52.0,12.4,0.0,0.0,23.102,36.303,60.578,18.338,4.372,0.0,0.0,36.045,56.643,94.518,28.613,6.821,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1237.0,1921.2,2596.8,2979.9,0.0,0.0,0.0,16.1,25.0,33.7,38.7,0.0,0.0,0.0,64.3,99.8,134.9,154.8,0.0,0.0,0.0,22.651,35.181,47.552,54.567,0.0,0.0,0.0,35.342,54.892,74.194,85.14,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1254.3,1898.0,2703.1,1995.3,238.7,0.0,0.0,16.3,24.6,35.1,25.9,3.1,0.0,0.0,65.2,98.6,140.4,103.7,12.4,0.0,0.0,22.968,34.755,49.498,36.538,4.372,0.0,0.0,35.837,54.228,77.231,57.009,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1289.4,2042.0,3542.3,1002.6,238.7,0.0,0.0,16.7,26.5,46.0,13.0,3.1,0.0,0.0,67.0,106.1,184.0,52.1,12.4,0.0,0.0,23.612,37.392,64.866,18.36,4.372,0.0,0.0,36.841,58.343,101.209,28.646,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2770.8,3244.9,2409.6,1711.6,0.0,0.0,0.0,36.0,42.1,31.3,22.2,0.0,0.0,0.0,287.9,337.1,250.3,177.8,0.0,0.0,0.0,50.738,59.42,44.124,31.342,0.0,0.0,0.0,79.166,92.713,68.846,48.903,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2020.0,2668.8,4539.9,0.0,0.0,0.0,0.0,26.2,34.7,59.0,0.0,0.0,0.0,0.0,157.4,208.0,353.8,0.0,0.0,0.0,0.0,36.989,48.871,83.134,0.0,0.0,0.0,0.0,57.714,76.253,129.712,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1284.8,2062.5,3308.5,1001.3,238.7,0.0,0.0,16.7,26.8,43.0,13.0,3.1,0.0,0.0,66.7,107.1,171.9,52.0,12.4,0.0,0.0,23.527,37.769,60.585,18.336,4.372,0.0,0.0,36.709,58.93,94.53,28.61,6.821,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1235.1,1839.4,2827.3,3968.8,238.7,0.0,0.0,16.0,23.9,36.7,51.5,3.1,0.0,0.0,64.2,95.6,146.9,206.2,12.4,0.0,0.0,22.616,33.682,51.773,72.675,4.372,0.0,0.0,35.288,52.553,80.78,113.394,6.821,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_fluoride_1_smi1_1_s_1,1631.8,1416.3,2209.4,3251.3,238.8,0.0,0.0,21.2,18.4,28.7,42.2,3.1,0.0,0.0,106.0,92.0,143.5,211.1,15.5,0.0,0.0,29.881,25.934,40.458,59.536,4.372,0.0,0.0,46.622,40.465,63.126,92.893,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2779.8,3530.5,3146.3,0.0,0.0,0.0,0.0,36.1,45.9,40.9,0.0,0.0,0.0,0.0,288.8,366.8,326.9,0.0,0.0,0.0,0.0,50.902,64.65,57.614,0.0,0.0,0.0,0.0,79.422,100.872,89.894,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1234.3,1838.6,2775.2,3660.8,0.0,0.0,0.0,16.0,23.9,36.0,47.5,0.0,0.0,0.0,64.1,95.5,144.2,190.2,0.0,0.0,0.0,22.603,33.668,50.819,67.036,0.0,0.0,0.0,35.267,52.532,79.292,104.595,0.0,0.0,0.0
