id,Z-0_MD_AB,Z-1_MD_AB,Z-2_MD_AB,Z-3_MD_AB,Z-4_MD_AB,Z-5_MD_AB,Z-6_MD_AB,I-0_MD_AB,I-1_MD_AB,I-2_MD_AB,I-3_MD_AB,I-4_MD_AB,I-5_MD_AB,I-6_MD_AB,T-0_MD_AB,T-1_MD_AB,T-2_MD_AB,T-3_MD_AB,T-4_MD_AB,T-5_MD_AB,T-6_MD_AB,S-0_MD_AB,S-1_MD_AB,S-2_MD_AB,S-3_MD_AB,S-4_MD_AB,S-5_MD_AB,S-6_MD_AB,chi-0_MD_AB,chi-1_MD_AB,chi-2_MD_AB,chi-3_MD_AB,chi-4_MD_AB,chi-5_MD_AB,chi-6_MD_AB
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,907.3,1814.1,3872.1,3411.6,2730.0,683.7,0.0,-4.7,-9.9,-3.9,-8.4,-6.0,-0.3,0.0,31.3,62.1,149.1,126.6,102.0,26.7,0.0,0.237,-0.041,16.994,10.085,8.725,3.387,0.0,9.717,18.919,57.284,45.635,37.165,10.497,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,908.0,1364.3,2046.9,3644.5,227.9,0.0,0.0,-4.0,-3.7,-5.1,-3.5,-0.1,0.0,0.0,32.0,50.3,75.9,140.5,8.9,0.0,0.0,0.897,3.697,5.945,16.131,1.129,0.0,0.0,10.377,17.917,27.275,54.051,3.499,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.7,1816.1,2961.3,2049.8,0.0,0.0,0.0,-8.3,-7.9,-2.7,-2.2,0.0,0.0,0.0,81.7,112.1,192.3,132.8,0.0,0.0,0.0,-0.911,1.909,13.328,8.864,0.0,0.0,0.0,13.309,20.869,44.138,30.194,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.3,1814.2,3416.6,2729.0,2730.0,683.7,0.0,-4.7,-9.8,-3.4,-7.0,-6.0,-0.3,0.0,31.3,62.2,131.6,101.0,102.0,26.7,0.0,0.226,0.076,15.025,7.735,8.729,3.387,0.0,9.706,19.036,50.575,36.175,37.169,10.497,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1134.0,1815.6,2276.8,1138.9,0.0,0.0,0.0,-6.0,-8.4,-3.2,-1.1,0.0,0.0,0.0,54.0,87.6,116.8,58.9,0.0,0.0,0.0,0.111,1.425,9.144,5.028,0.0,0.0,0.0,11.961,20.385,32.844,16.878,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1362.5,2503.3,5919.0,2730.0,683.7,0.0,-4.7,-5.5,-4.7,-9.0,-6.0,-0.3,0.0,31.3,48.5,94.3,225.0,102.0,26.7,0.0,0.262,1.899,8.82,22.968,8.726,3.387,0.0,9.742,16.119,34.89,84.588,37.166,10.497,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1133.6,1137.4,1820.3,3189.9,0.0,0.0,0.0,-6.4,-2.6,-3.7,-2.1,0.0,0.0,0.0,53.6,57.4,92.3,165.9,0.0,0.0,0.0,-0.223,3.528,6.092,15.074,0.0,0.0,0.0,11.627,15.378,25.052,48.254,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.7,1588.3,3414.4,911.0,227.9,0.0,0.0,-4.3,-7.7,-5.6,-1.0,-0.1,0.0,0.0,31.7,55.3,129.4,35.0,8.9,0.0,0.0,0.605,0.936,12.851,3.916,1.13,0.0,0.0,10.085,17.526,48.401,13.396,3.5,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,907.7,1588.3,3415.5,1594.7,227.9,0.0,0.0,-4.3,-7.7,-4.5,-1.3,-0.1,0.0,0.0,31.7,55.3,130.5,61.7,8.9,0.0,0.0,0.577,0.904,13.986,7.27,1.129,0.0,0.0,10.057,17.494,49.536,23.86,3.499,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,907.3,1814.2,3870.5,3412.6,2729.0,683.7,0.0,-4.7,-9.8,-5.5,-7.4,-7.0,-0.3,0.0,31.3,62.2,147.5,127.6,101.0,26.7,0.0,0.262,0.014,15.449,11.09,7.727,3.387,0.0,9.742,18.974,55.739,46.64,36.167,10.497,0.0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,908.0,1364.3,2048.3,5012.7,0.0,0.0,0.0,-4.0,-3.7,-3.7,-3.3,0.0,0.0,0.0,32.0,50.3,77.3,194.7,0.0,0.0,0.0,0.909,3.714,7.405,23.752,0.0,0.0,0.0,10.389,17.934,28.735,75.892,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,908.0,1362.2,2046.0,3417.5,0.0,0.0,0.0,-4.0,-5.8,-6.0,-2.5,0.0,0.0,0.0,32.0,48.2,75.0,132.5,0.0,0.0,0.0,0.891,1.557,5.049,15.91,0.0,0.0,0.0,10.371,15.777,26.379,51.46,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,907.7,1590.5,2502.1,4322.7,2729.0,683.7,0.0,-4.3,-5.5,-5.9,-9.3,-7.0,-0.3,0.0,31.7,57.5,93.1,161.7,101.0,26.7,0.0,0.65,3.147,7.63,14.112,7.728,3.387,0.0,10.13,19.737,33.7,59.142,36.168,10.497,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.8,1588.4,3417.4,1367.0,0.0,0.0,0.0,-4.2,-7.6,-2.6,-1.0,0.0,0.0,0.0,31.8,55.4,132.4,53.0,0.0,0.0,0.0,0.755,0.969,15.866,6.372,0.0,0.0,0.0,10.235,17.559,51.416,20.592,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1359.4,2272.6,3190.0,227.9,0.0,0.0,0.0,-8.6,-7.4,-2.0,-0.1,0.0,0.0,0.0,81.4,142.6,208.0,14.9,0.0,0.0,0.0,-1.207,4.89,15.219,1.13,0.0,0.0,0.0,13.013,28.59,48.399,3.5,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,907.0,1134.9,1818.0,1822.0,455.8,0.0,0.0,-5.0,-5.1,-6.0,-2.0,-0.2,0.0,0.0,31.0,39.9,66.0,70.0,17.8,0.0,0.0,-0.054,1.037,3.835,7.8,2.259,0.0,0.0,9.426,12.887,22.795,26.76,6.999,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.5,1587.6,3185.1,2962.0,227.9,0.0,0.0,-4.5,-8.4,-6.9,-2.0,-0.1,0.0,0.0,31.5,54.6,119.1,115.0,8.9,0.0,0.0,0.386,0.192,10.348,13.995,1.129,0.0,0.0,9.866,16.782,43.528,44.805,3.499,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,907.9,1589.4,3416.1,2049.8,0.0,0.0,0.0,-4.1,-6.6,-3.9,-2.2,0.0,0.0,0.0,31.9,56.4,131.1,78.8,0.0,0.0,0.0,0.775,1.969,14.557,8.87,0.0,0.0,0.0,10.255,18.559,50.107,30.2,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1360.1,2271.2,2046.5,911.1,0.0,0.0,0.0,-7.9,-8.8,-5.5,-0.9,0.0,0.0,0.0,82.1,141.2,129.5,59.1,0.0,0.0,0.0,-0.555,3.48,5.579,4.028,0.0,0.0,0.0,13.665,27.18,26.909,13.508,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,1133.4,1362.5,3189.8,683.3,0.0,0.0,0.0,-6.6,-5.5,-2.2,-0.7,0.0,0.0,0.0,53.4,66.5,165.8,35.3,0.0,0.0,0.0,-0.483,1.907,15.049,3.014,0.0,0.0,0.0,11.367,16.127,48.229,10.124,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.4,1814.5,4556.4,0.0,0.0,0.0,0.0,-4.6,-9.5,-3.6,0.0,0.0,0.0,0.0,31.4,62.5,176.4,0.0,0.0,0.0,0.0,0.359,0.359,21.022,0.0,0.0,0.0,0.0,9.839,19.319,68.422,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1359.6,1815.7,2961.1,683.5,0.0,0.0,0.0,-8.4,-8.3,-2.9,-0.5,0.0,0.0,0.0,81.6,111.7,192.1,44.5,0.0,0.0,0.0,-1.052,1.577,13.098,3.194,0.0,0.0,0.0,13.168,20.537,43.908,10.304,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,908.0,1362.2,2045.6,3417.4,227.9,0.0,0.0,-4.0,-5.8,-6.4,-2.6,-0.1,0.0,0.0,32.0,48.2,74.6,132.4,8.9,0.0,0.0,0.879,1.567,4.64,15.8,1.13,0.0,0.0,10.359,15.787,25.97,51.35,3.5,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.7,1590.5,3189.3,2049.8,0.0,0.0,0.0,-4.3,-5.5,-2.7,-2.2,0.0,0.0,0.0,31.7,57.5,123.3,78.8,0.0,0.0,0.0,0.656,3.107,14.529,8.865,0.0,0.0,0.0,10.136,19.697,47.709,30.195,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1359.7,2045.3,2048.7,1367.2,0.0,0.0,0.0,-8.3,-6.7,-3.3,-0.8,0.0,0.0,0.0,81.7,128.3,131.7,89.2,0.0,0.0,0.0,-0.947,4.401,7.82,6.55,0.0,0.0,0.0,13.273,25.731,29.15,20.77,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_iodide_1_smi1_1_s_1,1359.3,2045.3,2048.0,1366.8,0.0,0.0,0.0,-8.7,-6.7,-4.0,-1.2,0.0,0.0,0.0,81.3,128.3,131.0,88.8,0.0,0.0,0.0,-1.317,4.41,7.049,6.177,0.0,0.0,0.0,12.903,25.74,28.379,20.397,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.6,1135.3,2048.4,2733.3,0.0,0.0,0.0,-4.4,-4.7,-3.6,-2.7,0.0,0.0,0.0,31.6,40.3,77.4,105.3,0.0,0.0,0.0,0.543,1.44,7.424,12.062,0.0,0.0,0.0,10.023,13.29,28.754,40.502,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,907.6,1587.9,3415.9,911.1,0.0,0.0,0.0,-4.4,-8.1,-4.1,-0.9,0.0,0.0,0.0,31.6,54.9,130.9,35.1,0.0,0.0,0.0,0.505,0.55,14.387,4.026,0.0,0.0,0.0,9.985,17.14,49.937,13.506,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.4,1589.1,2504.3,3411.3,2729.0,683.7,0.0,-4.6,-6.9,-3.7,-8.7,-7.0,-0.3,0.0,31.4,56.1,95.3,126.3,101.0,26.7,0.0,0.276,1.741,9.864,9.748,7.729,3.387,0.0,9.756,18.331,35.934,45.298,36.169,10.497,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.5,1587.6,3186.4,911.0,227.9,0.0,0.0,-4.5,-8.4,-5.6,-1.0,-0.1,0.0,0.0,31.5,54.6,120.4,35.0,8.9,0.0,0.0,0.396,0.248,11.636,3.899,1.129,0.0,0.0,9.876,16.838,44.816,13.379,3.499,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,907.9,1362.1,2274.8,3644.6,0.0,0.0,0.0,-4.1,-5.9,-5.2,-3.4,0.0,0.0,0.0,31.9,48.1,84.8,140.6,0.0,0.0,0.0,0.853,1.458,7.124,16.243,0.0,0.0,0.0,10.333,15.678,30.824,54.163,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,907.4,1814.6,2957.9,5456.0,5458.9,1367.4,0.0,-4.6,-9.4,-6.1,-16.0,-13.1,-0.6,0.0,31.4,62.6,110.9,200.0,202.9,53.4,0.0,0.341,0.392,9.865,13.473,16.459,6.775,0.0,9.821,19.352,40.675,70.353,73.339,20.995,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,1133.0,1590.5,4102.1,0.0,0.0,0.0,0.0,-7.0,-5.5,-1.9,0.0,0.0,0.0,0.0,53.0,78.5,214.1,0.0,0.0,0.0,0.0,-0.842,3.107,20.203,0.0,0.0,0.0,0.0,11.008,19.697,62.863,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-co_1_iodide_1_smi1_1_s_1,1133.3,1589.8,2048.9,1138.9,0.0,0.0,0.0,-6.7,-6.2,-3.1,-1.1,0.0,0.0,0.0,53.3,77.8,104.9,58.9,0.0,0.0,0.0,-0.511,2.436,7.932,5.027,0.0,0.0,0.0,11.339,19.026,29.262,16.877,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,907.7,1361.4,2045.9,1822.0,455.8,0.0,0.0,-4.3,-6.6,-6.1,-2.0,-0.2,0.0,0.0,31.7,47.4,74.9,70.0,17.8,0.0,0.0,0.627,0.78,4.991,7.816,2.259,0.0,0.0,10.107,15.0,26.321,26.776,6.999,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.2,1588.8,3189.8,683.3,0.0,0.0,0.0,-4.8,-7.2,-2.2,-0.7,0.0,0.0,0.0,31.2,55.8,123.8,26.3,0.0,0.0,0.0,0.161,1.417,15.055,3.014,0.0,0.0,0.0,9.641,18.007,48.235,10.124,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.2,1589.9,2961.0,911.1,0.0,0.0,0.0,-4.8,-6.1,-3.0,-0.9,0.0,0.0,0.0,31.2,56.9,114.0,35.1,0.0,0.0,0.0,0.131,2.476,13.029,4.027,0.0,0.0,0.0,9.611,19.066,43.839,13.507,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.7,1816.0,3186.7,2962.1,0.0,0.0,0.0,-8.3,-8.0,-5.3,-1.9,0.0,0.0,0.0,81.7,112.0,204.7,193.1,0.0,0.0,0.0,-0.913,1.831,11.933,14.12,0.0,0.0,0.0,13.307,20.791,45.113,44.93,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,907.4,1363.2,2046.0,1822.0,455.8,0.0,0.0,-4.6,-4.8,-6.0,-2.0,-0.2,0.0,0.0,31.4,49.2,75.0,70.0,17.8,0.0,0.0,0.293,2.598,5.047,7.815,2.259,0.0,0.0,9.773,16.818,26.377,26.775,6.999,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-cn_1_smi1_1_s_1,907.4,1814.5,4099.5,4102.0,0.0,0.0,0.0,-4.6,-9.5,-4.5,-2.0,0.0,0.0,0.0,31.4,62.5,157.5,160.0,0.0,0.0,0.0,0.298,0.324,17.625,20.188,0.0,0.0,0.0,9.778,19.284,60.285,62.848,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1133.2,1589.8,3416.6,2728.0,2729.0,683.7,0.0,-6.8,-6.2,-3.4,-8.0,-7.0,-0.3,0.0,53.2,77.8,176.6,136.0,137.0,35.7,0.0,-0.621,2.434,15.011,6.736,7.729,3.387,0.0,11.229,19.024,50.561,35.176,36.169,10.497,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.7,1589.1,2047.2,3417.3,227.9,0.0,0.0,-8.3,-6.9,-4.8,-2.7,-0.1,0.0,0.0,81.7,98.1,130.2,222.3,14.9,0.0,0.0,-0.876,1.719,6.221,15.783,1.129,0.0,0.0,13.344,18.309,27.551,51.333,3.499,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,907.7,1590.5,2959.8,2734.5,0.0,0.0,0.0,-4.3,-5.5,-4.2,-1.5,0.0,0.0,0.0,31.7,57.5,112.8,106.5,0.0,0.0,0.0,0.65,3.148,11.794,13.281,0.0,0.0,0.0,10.13,19.738,42.604,41.721,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1360.0,1588.7,2277.1,2733.1,0.0,0.0,0.0,-8.0,-7.3,-2.9,-2.9,0.0,0.0,0.0,82.0,97.7,147.1,177.1,0.0,0.0,0.0,-0.634,1.357,9.396,11.881,0.0,0.0,0.0,13.586,17.947,33.096,40.321,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.7,1590.5,2502.5,3639.0,2957.9,683.7,0.0,-4.3,-5.5,-5.5,-9.0,-6.1,-0.3,0.0,31.7,57.5,93.5,135.0,110.9,26.7,0.0,0.619,3.135,8.039,10.642,9.856,3.387,0.0,10.099,19.725,34.109,48.562,40.666,10.497,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,907.4,1587.6,3186.7,2962.0,227.9,0.0,0.0,-4.6,-8.4,-5.3,-2.0,-0.1,0.0,0.0,31.4,54.6,120.7,115.0,8.9,0.0,0.0,0.349,0.161,11.94,13.993,1.129,0.0,0.0,9.829,16.751,45.12,44.803,3.499,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,907.6,1588.0,3414.0,1594.7,227.9,0.0,0.0,-4.4,-8.0,-6.0,-1.3,-0.1,0.0,0.0,31.6,55.0,129.0,61.7,8.9,0.0,0.0,0.52,0.598,12.457,7.27,1.13,0.0,0.0,10.0,17.188,48.007,23.86,3.5,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,907.7,1590.4,3188.0,4100.8,0.0,0.0,0.0,-4.3,-5.6,-4.0,-3.2,0.0,0.0,0.0,31.7,57.4,122.0,158.8,0.0,0.0,0.0,0.638,3.06,13.242,18.953,0.0,0.0,0.0,10.118,19.65,46.422,61.613,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,908.0,1362.1,2048.4,4556.1,0.0,0.0,0.0,-4.0,-5.9,-3.6,-3.9,0.0,0.0,0.0,32.0,48.1,77.4,176.1,0.0,0.0,0.0,0.871,1.5,7.488,20.742,0.0,0.0,0.0,10.351,15.72,28.818,68.142,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,907.5,1591.2,3189.8,683.3,0.0,0.0,0.0,-4.5,-4.8,-2.2,-0.7,0.0,0.0,0.0,31.5,58.2,123.8,26.3,0.0,0.0,0.0,0.418,3.819,15.047,3.016,0.0,0.0,0.0,9.898,20.409,48.227,10.126,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.7,1589.8,4330.0,0.0,0.0,0.0,0.0,-4.3,-6.2,-2.0,0.0,0.0,0.0,0.0,31.7,56.8,169.0,0.0,0.0,0.0,0.0,0.591,2.406,21.393,0.0,0.0,0.0,0.0,10.071,18.996,66.423,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,907.6,1589.0,3187.5,683.5,0.0,0.0,0.0,-4.4,-7.0,-4.5,-0.5,0.0,0.0,0.0,31.6,56.0,121.5,26.5,0.0,0.0,0.0,0.541,1.636,12.716,3.194,0.0,0.0,0.0,10.021,18.226,45.896,10.304,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,907.8,1361.5,3187.8,2734.5,0.0,0.0,0.0,-4.2,-6.5,-4.2,-1.5,0.0,0.0,0.0,31.8,47.5,121.8,106.5,0.0,0.0,0.0,0.696,0.844,13.002,13.281,0.0,0.0,0.0,10.176,15.064,46.182,41.721,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,907.8,1360.3,2502.6,1594.3,227.9,0.0,0.0,-4.2,-7.7,-5.4,-1.7,-0.1,0.0,0.0,31.8,46.3,93.6,61.3,8.9,0.0,0.0,0.69,-0.307,8.113,6.91,1.13,0.0,0.0,10.17,13.913,34.183,23.5,3.5,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.4,1135.6,2046.6,2505.8,227.9,0.0,0.0,-4.6,-4.4,-5.4,-2.2,-0.1,0.0,0.0,31.4,40.6,75.6,96.8,8.9,0.0,0.0,0.317,1.753,5.646,11.284,1.13,0.0,0.0,9.797,13.603,26.976,37.354,3.5,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.2,1134.8,2045.6,2505.6,455.8,0.0,0.0,-4.8,-5.2,-6.4,-2.4,-0.2,0.0,0.0,31.2,39.8,74.6,96.6,17.8,0.0,0.0,0.077,0.998,4.648,11.154,2.259,0.0,0.0,9.557,12.848,25.978,37.224,6.999,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,907.3,1818.5,4330.0,0.0,0.0,0.0,0.0,-4.7,-5.5,-2.0,0.0,0.0,0.0,0.0,31.3,66.5,169.0,0.0,0.0,0.0,0.0,0.221,4.316,21.402,0.0,0.0,0.0,0.0,9.701,23.276,66.432,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_chloride_1_smi1_1_s_1,907.3,1362.5,3186.3,3645.8,0.0,0.0,0.0,-4.7,-5.5,-5.7,-2.2,0.0,0.0,0.0,31.3,48.5,120.3,141.8,0.0,0.0,0.0,0.256,1.865,11.538,17.474,0.0,0.0,0.0,9.736,16.085,44.718,55.394,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1359.5,2500.2,3190.1,0.0,0.0,0.0,0.0,-8.5,-7.8,-1.9,0.0,0.0,0.0,0.0,81.5,157.2,208.1,0.0,0.0,0.0,0.0,-1.105,5.753,15.331,0.0,0.0,0.0,0.0,13.115,31.823,48.511,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,1134.0,2047.2,2961.0,683.4,0.0,0.0,0.0,-6.0,-4.8,-3.0,-0.6,0.0,0.0,0.0,54.0,103.2,153.0,35.4,0.0,0.0,0.0,0.134,6.223,13.018,3.087,0.0,0.0,0.0,11.984,27.553,43.828,10.197,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1133.7,1818.5,1820.1,1366.9,0.0,0.0,0.0,-6.3,-5.5,-3.9,-1.1,0.0,0.0,0.0,53.7,90.5,92.1,70.9,0.0,0.0,0.0,-0.19,4.351,5.913,6.282,0.0,0.0,0.0,11.66,23.311,24.873,20.502,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,907.4,1134.5,2275.8,1594.3,227.9,0.0,0.0,-4.6,-5.5,-4.2,-1.7,-0.1,0.0,0.0,31.4,39.5,85.8,61.3,8.9,0.0,0.0,0.34,0.675,8.082,6.907,1.13,0.0,0.0,9.82,12.525,31.782,23.497,3.5,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.8,1589.4,3188.9,2733.5,0.0,0.0,0.0,-4.2,-6.6,-3.1,-2.5,0.0,0.0,0.0,31.8,56.4,122.9,105.5,0.0,0.0,0.0,0.723,2.016,14.14,12.221,0.0,0.0,0.0,10.203,18.606,47.32,40.661,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1812.0,2497.8,2277.5,1367.0,0.0,0.0,0.0,-12.0,-10.2,-2.5,-1.0,0.0,0.0,0.0,156.0,220.8,207.5,125.0,0.0,0.0,0.0,-2.119,3.334,9.796,6.371,0.0,0.0,0.0,16.841,29.404,33.496,20.591,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1359.9,1589.8,2048.1,1367.0,0.0,0.0,0.0,-8.1,-6.2,-3.9,-1.0,0.0,0.0,0.0,81.9,98.8,131.1,89.0,0.0,0.0,0.0,-0.707,2.432,7.183,6.39,0.0,0.0,0.0,13.513,19.022,28.513,20.61,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,907.7,1588.4,3188.7,1367.2,0.0,0.0,0.0,-4.3,-7.6,-3.3,-0.8,0.0,0.0,0.0,31.7,55.4,122.7,53.2,0.0,0.0,0.0,0.584,0.961,13.908,6.548,0.0,0.0,0.0,10.064,17.551,47.088,20.768,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,907.7,1588.3,2730.1,5235.3,2729.0,683.7,0.0,-4.3,-7.7,-5.9,-8.7,-7.0,-0.3,0.0,31.7,55.3,102.1,198.3,101.0,26.7,0.0,0.621,0.931,8.832,19.619,7.728,3.387,0.0,10.101,17.521,37.272,74.129,36.168,10.497,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1134.0,1815.6,2276.4,2050.4,0.0,0.0,0.0,-6.0,-8.4,-3.6,-1.6,0.0,0.0,0.0,54.0,87.6,116.4,106.4,0.0,0.0,0.0,0.102,1.441,8.697,9.454,0.0,0.0,0.0,11.952,20.401,32.397,30.784,0.0,0.0,0.0
