id,Z-0_MR_AB,Z-1_MR_AB,Z-2_MR_AB,Z-3_MR_AB,Z-4_MR_AB,Z-5_MR_AB,Z-6_MR_AB,I-0_MR_AB,I-1_MR_AB,I-2_MR_AB,I-3_MR_AB,I-4_MR_AB,I-5_MR_AB,I-6_MR_AB,T-0_MR_AB,T-1_MR_AB,T-2_MR_AB,T-3_MR_AB,T-4_MR_AB,T-5_MR_AB,T-6_MR_AB,S-0_MR_AB,S-1_MR_AB,S-2_MR_AB,S-3_MR_AB,S-4_MR_AB,S-5_MR_AB,S-6_MR_AB,chi-0_MR_AB,chi-1_MR_AB,chi-2_MR_AB,chi-3_MR_AB,chi-4_MR_AB,chi-5_MR_AB,chi-6_MR_AB
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,757.9,1379.7,2801.3,827.4,224.0,0.0,0.0,9.8,17.9,36.4,10.7,2.9,0.0,0.0,39.4,71.7,145.5,43.0,11.6,0.0,0.0,13.878,25.265,51.297,15.151,4.101,0.0,0.0,21.653,39.421,80.037,23.639,6.399,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,945.2,1801.7,3049.1,1104.7,0.0,0.0,0.0,12.3,23.4,39.6,14.3,0.0,0.0,0.0,61.4,117.0,198.0,71.7,0.0,0.0,0.0,17.308,32.991,55.834,20.23,0.0,0.0,0.0,27.006,51.476,87.118,31.564,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,765.4,1166.1,3068.8,2437.0,0.0,0.0,0.0,9.9,15.1,39.9,31.6,0.0,0.0,0.0,39.8,60.6,159.4,126.6,0.0,0.0,0.0,14.016,21.353,56.196,44.625,0.0,0.0,0.0,21.87,33.317,87.681,69.627,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,764.3,1137.3,2380.9,1977.2,0.0,0.0,0.0,9.9,14.8,30.9,25.7,0.0,0.0,0.0,39.7,59.1,123.7,102.7,0.0,0.0,0.0,13.996,20.827,43.599,36.206,0.0,0.0,0.0,21.838,32.495,68.026,56.491,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,764.9,1193.3,1917.0,1317.3,0.0,0.0,0.0,9.9,15.5,24.9,17.1,0.0,0.0,0.0,39.7,62.0,99.6,68.4,0.0,0.0,0.0,14.006,21.851,35.103,24.122,0.0,0.0,0.0,21.854,34.093,54.77,37.637,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,760.2,1506.9,3433.8,4454.0,2481.1,671.8,0.0,9.9,19.6,44.6,57.8,32.2,8.7,0.0,39.5,78.3,178.4,231.4,128.9,34.9,0.0,13.921,27.593,62.879,81.561,45.433,12.302,0.0,21.721,43.053,98.109,127.258,70.889,19.194,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,769.2,1171.5,2115.4,4398.0,0.0,0.0,0.0,10.0,15.2,27.5,57.1,0.0,0.0,0.0,40.0,60.9,109.9,228.5,0.0,0.0,0.0,14.085,21.452,38.736,80.535,0.0,0.0,0.0,21.977,33.47,60.44,125.657,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,758.8,983.3,1848.7,1528.6,224.0,0.0,0.0,9.9,12.8,24.0,19.9,2.9,0.0,0.0,39.4,51.1,96.0,79.4,11.6,0.0,0.0,13.896,18.005,33.853,27.99,4.101,0.0,0.0,21.681,28.094,52.82,43.673,6.399,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,766.8,1216.4,1845.4,3302.3,224.0,0.0,0.0,10.0,15.8,24.0,42.9,2.9,0.0,0.0,39.8,63.2,95.9,171.5,11.6,0.0,0.0,14.041,22.274,33.792,60.47,4.101,0.0,0.0,21.908,34.753,52.725,94.35,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,938.6,1182.0,2842.6,663.6,0.0,0.0,0.0,12.2,15.4,36.9,8.6,0.0,0.0,0.0,60.9,76.8,184.6,43.1,0.0,0.0,0.0,17.188,21.645,52.053,12.151,0.0,0.0,0.0,26.818,33.772,81.218,18.96,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1488.2,2151.5,1929.9,663.6,0.0,0.0,0.0,19.3,27.9,25.1,8.6,0.0,0.0,0.0,154.6,223.5,200.5,68.9,0.0,0.0,0.0,27.252,39.397,35.34,12.151,0.0,0.0,0.0,42.521,61.471,55.141,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_bromide_1_smi1_1_s_1,1123.0,1799.8,1659.5,870.3,0.0,0.0,0.0,14.6,23.4,21.6,11.3,0.0,0.0,0.0,87.5,140.2,129.3,67.8,0.0,0.0,0.0,20.563,32.958,30.389,15.936,0.0,0.0,0.0,32.084,51.424,47.416,24.865,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,770.5,1134.1,2288.4,1987.2,0.0,0.0,0.0,10.0,14.7,29.7,25.8,0.0,0.0,0.0,40.0,58.9,118.9,103.2,0.0,0.0,0.0,14.11,20.767,41.905,36.389,0.0,0.0,0.0,22.015,32.402,65.384,56.777,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1,763.6,1337.2,2842.7,663.6,0.0,0.0,0.0,9.9,17.4,36.9,8.6,0.0,0.0,0.0,39.7,69.5,147.7,34.5,0.0,0.0,0.0,13.982,24.486,52.054,12.152,0.0,0.0,0.0,21.816,38.205,81.219,18.96,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1,770.4,1254.8,1621.3,2831.7,0.0,0.0,0.0,10.0,16.3,21.1,36.8,0.0,0.0,0.0,40.0,65.2,84.2,147.1,0.0,0.0,0.0,14.108,22.977,29.689,51.853,0.0,0.0,0.0,22.012,35.851,46.323,80.905,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,758.9,986.5,1578.1,1731.0,447.9,0.0,0.0,9.9,12.8,20.5,22.5,5.8,0.0,0.0,39.4,51.2,82.0,89.9,23.3,0.0,0.0,13.896,18.065,28.897,31.697,8.203,0.0,0.0,21.682,28.187,45.088,49.457,12.798,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,770.2,1254.6,1621.4,2827.3,224.0,0.0,0.0,10.0,16.3,21.1,36.7,2.9,0.0,0.0,40.0,65.2,84.2,146.9,11.6,0.0,0.0,14.103,22.974,29.691,51.773,4.101,0.0,0.0,22.005,35.846,46.327,80.78,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,770.1,1132.8,2306.6,3285.1,0.0,0.0,0.0,10.0,14.7,30.0,42.7,0.0,0.0,0.0,40.0,58.8,119.8,170.7,0.0,0.0,0.0,14.102,20.744,42.238,60.155,0.0,0.0,0.0,22.003,32.367,65.904,93.859,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,764.3,1178.1,1892.2,2625.0,0.0,0.0,0.0,9.9,15.3,24.6,34.1,0.0,0.0,0.0,39.7,61.2,98.3,136.4,0.0,0.0,0.0,13.996,21.572,34.649,48.068,0.0,0.0,0.0,21.838,33.659,54.062,75.0,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,768.9,1175.4,1887.7,3100.5,0.0,0.0,0.0,10.0,15.3,24.5,40.3,0.0,0.0,0.0,39.9,61.1,98.1,161.1,0.0,0.0,0.0,14.081,21.524,34.567,56.776,0.0,0.0,0.0,21.97,33.583,53.934,88.586,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,769.7,1094.6,2402.4,1307.5,0.0,0.0,0.0,10.0,14.2,31.2,17.0,0.0,0.0,0.0,40.0,56.9,124.8,67.9,0.0,0.0,0.0,14.094,20.044,43.992,23.942,0.0,0.0,0.0,21.99,31.274,68.64,37.356,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,755.6,1550.6,4230.7,669.8,0.0,0.0,0.0,9.8,20.1,54.9,8.7,0.0,0.0,0.0,39.3,80.6,219.8,34.8,0.0,0.0,0.0,13.836,28.395,77.471,12.265,0.0,0.0,0.0,21.589,44.304,120.877,19.136,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1123.9,1967.3,2164.5,1323.6,0.0,0.0,0.0,14.6,25.5,28.1,17.2,0.0,0.0,0.0,87.6,153.3,168.7,103.1,0.0,0.0,0.0,20.58,36.024,39.636,24.237,0.0,0.0,0.0,32.111,56.208,61.843,37.817,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_chloride_1_smi1_1_s_1,939.6,1188.6,2780.3,2881.5,0.0,0.0,0.0,12.2,15.4,36.1,37.4,0.0,0.0,0.0,61.0,77.2,180.5,187.1,0.0,0.0,0.0,17.206,21.766,50.911,52.765,0.0,0.0,0.0,26.846,33.961,79.436,82.328,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1487.7,2151.4,1884.7,1313.7,0.0,0.0,0.0,19.3,27.9,24.5,17.1,0.0,0.0,0.0,154.6,223.5,195.8,136.5,0.0,0.0,0.0,27.243,39.397,34.512,24.057,0.0,0.0,0.0,42.506,61.47,53.849,37.536,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,1123.7,2007.5,1908.7,1333.4,0.0,0.0,0.0,14.6,26.1,24.8,17.3,0.0,0.0,0.0,87.6,156.4,148.7,103.9,0.0,0.0,0.0,20.578,36.761,34.952,24.418,0.0,0.0,0.0,32.107,57.357,54.535,38.098,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,769.0,1174.2,1847.1,2827.5,224.0,0.0,0.0,10.0,15.2,24.0,36.7,2.9,0.0,0.0,39.9,61.0,96.0,146.9,11.6,0.0,0.0,14.082,21.502,33.824,51.776,4.101,0.0,0.0,21.972,33.549,52.776,80.786,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,769.3,1173.1,1890.9,3923.1,0.0,0.0,0.0,10.0,15.2,24.6,50.9,0.0,0.0,0.0,40.0,60.9,98.2,203.8,0.0,0.0,0.0,14.088,21.482,34.626,71.839,0.0,0.0,0.0,21.981,33.517,54.026,112.089,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1124.3,1338.8,1830.4,3496.2,224.0,0.0,0.0,14.6,17.4,23.8,45.4,2.9,0.0,0.0,87.6,104.3,142.6,272.4,17.5,0.0,0.0,20.588,24.516,33.517,64.022,4.101,0.0,0.0,32.123,38.252,52.296,99.893,6.399,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,760.8,943.8,2083.5,2188.4,224.0,0.0,0.0,9.9,12.3,27.1,28.4,2.9,0.0,0.0,39.5,49.0,108.2,113.7,11.6,0.0,0.0,13.931,17.283,38.153,40.073,4.101,0.0,0.0,21.736,26.966,59.529,62.526,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,764.5,1331.5,3253.6,1961.6,0.0,0.0,0.0,9.9,17.3,42.3,25.5,0.0,0.0,0.0,39.7,69.2,169.0,101.9,0.0,0.0,0.0,14.0,24.382,59.579,35.92,0.0,0.0,0.0,21.844,38.043,92.961,56.046,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,764.2,1216.8,1851.0,2827.3,224.0,0.0,0.0,9.9,15.8,24.0,36.7,2.9,0.0,0.0,39.7,63.2,96.2,146.9,11.6,0.0,0.0,13.994,22.282,33.895,51.772,4.101,0.0,0.0,21.835,34.767,52.886,80.779,6.399,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,757.9,1390.9,3008.0,1534.9,224.0,0.0,0.0,9.8,18.1,39.1,19.9,2.9,0.0,0.0,39.4,72.3,156.3,79.7,11.6,0.0,0.0,13.878,25.47,55.082,28.106,4.101,0.0,0.0,21.653,39.741,85.944,43.853,6.399,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-oh_1_smi1_1_s_1,761.0,1378.0,2800.9,865.0,224.0,0.0,0.0,9.9,17.9,36.4,11.2,2.9,0.0,0.0,39.5,71.6,145.5,44.9,11.6,0.0,0.0,13.936,25.234,51.289,15.84,4.101,0.0,0.0,21.744,39.373,80.026,24.714,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,769.9,1173.6,2053.0,4398.6,0.0,0.0,0.0,10.0,15.2,26.7,57.1,0.0,0.0,0.0,40.0,61.0,106.6,228.5,0.0,0.0,0.0,14.099,21.491,37.593,80.546,0.0,0.0,0.0,21.998,33.532,58.656,125.675,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,769.3,1174.7,1890.4,1327.4,0.0,0.0,0.0,10.0,15.3,24.6,17.2,0.0,0.0,0.0,40.0,61.0,98.2,69.0,0.0,0.0,0.0,14.086,21.511,34.617,24.306,0.0,0.0,0.0,21.979,33.564,54.012,37.924,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,763.5,1331.0,3297.0,663.6,0.0,0.0,0.0,9.9,17.3,42.8,8.6,0.0,0.0,0.0,39.7,69.1,171.3,34.5,0.0,0.0,0.0,13.98,24.374,60.373,12.151,0.0,0.0,0.0,21.814,38.03,94.199,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,764.3,1220.0,1621.7,2831.7,0.0,0.0,0.0,9.9,15.8,21.1,36.8,0.0,0.0,0.0,39.7,63.4,84.2,147.1,0.0,0.0,0.0,13.996,22.34,29.696,51.854,0.0,0.0,0.0,21.837,34.856,46.334,80.907,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,941.9,1354.7,3964.1,2011.1,0.0,0.0,0.0,12.2,17.6,51.5,26.1,0.0,0.0,0.0,61.2,88.0,257.4,130.6,0.0,0.0,0.0,17.248,24.808,72.59,36.826,0.0,0.0,0.0,26.912,38.707,113.261,57.459,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,755.6,1338.8,4193.4,2011.0,0.0,0.0,0.0,9.8,17.4,54.5,26.1,0.0,0.0,0.0,39.3,69.5,217.8,104.5,0.0,0.0,0.0,13.836,24.516,76.788,36.825,0.0,0.0,0.0,21.589,38.251,119.811,57.458,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,766.3,1174.1,3047.0,3106.4,0.0,0.0,0.0,10.0,15.2,39.6,40.3,0.0,0.0,0.0,39.8,61.0,158.3,161.4,0.0,0.0,0.0,14.032,21.5,55.796,56.883,0.0,0.0,0.0,21.895,33.547,87.058,88.753,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,1126.2,1561.7,2838.9,2437.2,0.0,0.0,0.0,14.6,20.3,36.9,31.7,0.0,0.0,0.0,87.8,121.7,221.2,189.9,0.0,0.0,0.0,20.622,28.597,51.984,44.629,0.0,0.0,0.0,32.177,44.62,81.11,69.634,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,765.5,1343.4,3005.4,663.6,0.0,0.0,0.0,9.9,17.4,39.0,8.6,0.0,0.0,0.0,39.8,69.8,156.1,34.5,0.0,0.0,0.0,14.018,24.6,55.035,12.151,0.0,0.0,0.0,21.873,38.383,85.87,18.959,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_dft-icn_1_smi1_1_s_1,1130.6,1965.9,1839.5,870.3,0.0,0.0,0.0,14.7,25.5,23.9,11.3,0.0,0.0,0.0,88.1,153.2,143.3,67.8,0.0,0.0,0.0,20.704,35.999,33.684,15.936,0.0,0.0,0.0,32.304,56.169,52.557,24.864,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,765.5,1339.7,3231.9,2631.2,0.0,0.0,0.0,9.9,17.4,42.0,34.2,0.0,0.0,0.0,39.8,69.6,167.9,136.7,0.0,0.0,0.0,14.017,24.532,59.181,48.181,0.0,0.0,0.0,21.87,38.276,92.339,75.176,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,754.1,1149.0,2949.9,3546.0,224.0,0.0,0.0,9.8,14.9,38.3,46.1,2.9,0.0,0.0,39.2,59.7,153.2,184.2,11.6,0.0,0.0,13.809,21.04,54.017,64.933,4.101,0.0,0.0,21.545,32.829,84.281,101.313,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,765.9,1342.6,3007.4,1961.8,0.0,0.0,0.0,9.9,17.4,39.1,25.5,0.0,0.0,0.0,39.8,69.7,156.2,101.9,0.0,0.0,0.0,14.024,24.585,55.07,35.923,0.0,0.0,0.0,21.882,38.359,85.925,56.05,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,756.6,1180.5,3008.3,1534.9,224.0,0.0,0.0,9.8,15.3,39.1,19.9,2.9,0.0,0.0,39.3,61.3,156.3,79.7,11.6,0.0,0.0,13.854,21.617,55.087,28.107,4.101,0.0,0.0,21.616,33.729,85.951,43.854,6.399,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,764.5,1339.2,3275.4,1333.3,0.0,0.0,0.0,9.9,17.4,42.5,17.3,0.0,0.0,0.0,39.7,69.6,170.2,69.3,0.0,0.0,0.0,13.999,24.522,59.978,24.415,0.0,0.0,0.0,21.842,38.262,93.583,38.094,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,760.7,1308.6,3209.9,865.0,224.0,0.0,0.0,9.9,17.0,41.7,11.2,2.9,0.0,0.0,39.5,68.0,166.7,44.9,11.6,0.0,0.0,13.93,23.963,58.779,15.84,4.101,0.0,0.0,21.735,37.389,91.712,24.714,6.399,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,765.6,1150.3,1846.7,2826.6,224.0,0.0,0.0,9.9,14.9,24.0,36.7,2.9,0.0,0.0,39.8,59.8,95.9,146.8,11.6,0.0,0.0,14.02,21.064,33.816,51.76,4.101,0.0,0.0,21.875,32.866,52.763,80.76,6.399,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,764.1,1342.2,2290.7,3737.7,2481.0,671.8,0.0,9.9,17.4,29.7,48.5,32.2,8.7,0.0,39.7,69.7,119.0,194.2,128.9,34.9,0.0,13.992,24.578,41.946,68.443,45.432,12.302,0.0,21.832,38.348,65.448,106.791,70.886,19.194,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,939.7,1340.9,4024.1,0.0,0.0,0.0,0.0,12.2,17.4,52.3,0.0,0.0,0.0,0.0,61.0,87.1,261.3,0.0,0.0,0.0,0.0,17.208,24.555,73.689,0.0,0.0,0.0,0.0,26.85,38.313,114.975,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,764.0,1333.7,3213.8,1333.3,0.0,0.0,0.0,9.9,17.3,41.7,17.3,0.0,0.0,0.0,39.7,69.3,167.0,69.3,0.0,0.0,0.0,13.991,24.423,58.851,24.416,0.0,0.0,0.0,21.829,38.107,91.824,38.095,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,757.8,1173.9,2290.1,3737.7,2481.0,671.8,0.0,9.8,15.2,29.7,48.5,32.2,8.7,0.0,39.4,61.0,119.0,194.2,128.9,34.9,0.0,13.877,21.496,41.936,68.444,45.432,12.302,0.0,21.652,33.54,65.433,106.792,70.887,19.194,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1488.5,2111.5,2186.0,653.7,0.0,0.0,0.0,19.3,27.4,28.4,8.5,0.0,0.0,0.0,154.6,219.4,227.1,67.9,0.0,0.0,0.0,27.257,38.665,40.029,11.97,0.0,0.0,0.0,42.528,60.328,62.456,18.677,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,762.3,1529.1,4432.2,0.0,0.0,0.0,0.0,9.9,19.9,57.6,0.0,0.0,0.0,0.0,39.6,79.4,230.2,0.0,0.0,0.0,0.0,13.959,28.001,81.161,0.0,0.0,0.0,0.0,21.78,43.69,126.634,0.0,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,764.4,1152.4,2173.0,1307.4,0.0,0.0,0.0,9.9,15.0,28.2,17.0,0.0,0.0,0.0,39.7,59.9,112.9,67.9,0.0,0.0,0.0,13.998,21.102,39.791,23.941,0.0,0.0,0.0,21.841,32.925,62.086,37.356,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,1300.7,1995.5,2881.8,0.0,0.0,0.0,0.0,16.9,25.9,37.4,0.0,0.0,0.0,0.0,118.2,181.4,262.0,0.0,0.0,0.0,0.0,23.818,36.541,52.771,0.0,0.0,0.0,0.0,37.163,57.015,82.338,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1,939.9,1175.5,2084.3,4365.9,2481.1,671.8,0.0,12.2,15.3,27.1,56.7,32.2,8.7,0.0,61.0,76.3,135.3,283.5,161.1,43.6,0.0,17.211,21.526,38.167,79.948,45.433,12.302,0.0,26.854,33.587,59.551,124.741,70.888,19.194,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1120.1,1698.1,4023.0,0.0,0.0,0.0,0.0,14.5,22.1,52.2,0.0,0.0,0.0,0.0,87.3,132.3,313.5,0.0,0.0,0.0,0.0,20.511,31.095,73.668,0.0,0.0,0.0,0.0,32.003,48.517,114.943,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,768.0,1399.7,4251.8,0.0,0.0,0.0,0.0,10.0,18.2,55.2,0.0,0.0,0.0,0.0,39.9,72.7,220.9,0.0,0.0,0.0,0.0,14.063,25.631,77.858,0.0,0.0,0.0,0.0,21.942,39.991,121.48,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,760.0,1397.5,2785.3,3972.4,0.0,0.0,0.0,9.9,18.1,36.2,51.6,0.0,0.0,0.0,39.5,72.6,144.7,206.4,0.0,0.0,0.0,13.917,25.59,51.004,72.741,0.0,0.0,0.0,21.714,39.928,79.581,113.497,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,765.6,1406.7,3029.5,865.8,224.0,0.0,0.0,9.9,18.3,39.3,11.2,2.9,0.0,0.0,39.8,73.1,157.4,45.0,11.6,0.0,0.0,14.02,25.759,55.476,15.853,4.101,0.0,0.0,21.875,40.191,86.558,24.736,6.399,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,950.5,1528.3,2307.0,1310.6,0.0,0.0,0.0,12.3,19.8,30.0,17.0,0.0,0.0,0.0,61.7,99.2,149.8,85.1,0.0,0.0,0.0,17.405,27.987,42.246,23.999,0.0,0.0,0.0,27.157,43.667,65.916,37.445,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,765.7,1298.8,3448.1,2664.7,0.0,0.0,0.0,9.9,16.9,44.8,34.6,0.0,0.0,0.0,39.8,67.5,179.1,138.4,0.0,0.0,0.0,14.021,23.783,63.14,48.795,0.0,0.0,0.0,21.876,37.108,98.517,76.134,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1128.2,1360.8,1873.9,4592.2,0.0,0.0,0.0,14.7,17.7,24.3,59.6,0.0,0.0,0.0,87.9,106.0,146.0,357.8,0.0,0.0,0.0,20.66,24.918,34.315,84.091,0.0,0.0,0.0,32.236,38.88,53.541,131.207,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,946.4,1581.5,4203.2,0.0,0.0,0.0,0.0,12.3,20.5,54.6,0.0,0.0,0.0,0.0,61.5,102.7,272.9,0.0,0.0,0.0,0.0,17.33,28.96,76.968,0.0,0.0,0.0,0.0,27.039,45.185,120.092,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,758.2,1392.9,2800.0,865.0,224.0,0.0,0.0,9.8,18.1,36.4,11.2,2.9,0.0,0.0,39.4,72.4,145.5,44.9,11.6,0.0,0.0,13.883,25.507,51.272,15.84,4.101,0.0,0.0,21.661,39.798,79.999,24.716,6.399,0.0,0.0
